model,dom,scenario,year,agc_TgC_anchored,agc_TgC_anchored_se
CEM_dist,06,reserve,2055,635.373,17.565
CEM_dist,06,reserve,2060,597.579,18.154
CEM_dist,06,reserve,2065,562.509,17.964
CEM_dist,06,reserve,2070,533.685,21.139
CEM_dist,06,reserve,2075,511.905,18.018
CEM_dist,06,reserve,2080,494.552,19.738
CEM_dist,06,reserve,2085,476.183,17.889
CEM_dist,06,reserve,2090,461.556,17.057
CEM_dist,06,reserve,2095,447.821,16.565
CEM_dist,06,reserve,2100,435.93,14.863
CEM_dist,08,reserve,2025,271.63,4.071
CEM_dist,08,reserve,2030,246.246,4.472
CEM_dist,08,reserve,2035,226.934,4.118
CEM_dist,08,reserve,2040,210.816,4.763
CEM_dist,08,reserve,2045,196.872,4.957
CEM_dist,08,reserve,2050,184.253,4.853
CEM_dist,08,reserve,2055,173.4,5.274
CEM_dist,08,reserve,2060,163.75,4.924
CEM_dist,08,reserve,2065,155.018,5.633
CEM_dist,08,reserve,2070,147.225,5.307
CEM_dist,08,reserve,2075,140.29,5.27
CEM_dist,08,reserve,2080,133.899,5.152
CEM_dist,08,reserve,2085,128.163,4.717
CEM_dist,08,reserve,2090,123.065,4.674
CEM_dist,08,reserve,2095,118.274,4.236
CEM_dist,08,reserve,2100,113.919,4.463
CEM_dist,09,reserve,2025,64.47,2.394
CEM_dist,09,reserve,2030,58.854,2.962
CEM_dist,09,reserve,2035,56.211,2.615
CEM_dist,09,reserve,2040,54.452,3.061
CEM_dist,09,reserve,2045,52.869,2.724
CEM_dist,09,reserve,2050,51.459,2.987
CEM_dist,09,reserve,2055,50.154,2.853
CEM_dist,09,reserve,2060,49.038,2.676
CEM_dist,09,reserve,2065,48.099,2.708
CEM_dist,09,reserve,2070,47.43,2.701
CEM_dist,09,reserve,2075,46.532,2.628
CEM_dist,09,reserve,2080,45.815,2.693
CEM_dist,09,reserve,2085,45.111,2.591
CEM_dist,09,reserve,2090,44.57,2.493
CEM_dist,09,reserve,2095,44.072,2.643
CEM_dist,09,reserve,2100,43.511,2.592
CEM_dist,10,reserve,2025,12.66,0.934
CEM_dist,10,reserve,2030,11.547,0.821
CEM_dist,10,reserve,2035,11.31,0.814
CEM_dist,10,reserve,2040,11.048,0.886
CEM_dist,10,reserve,2045,10.972,0.881
CEM_dist,10,reserve,2050,10.921,0.818
CEM_dist,10,reserve,2055,10.885,0.811
CEM_dist,10,reserve,2060,10.853,0.826
CEM_dist,10,reserve,2065,10.853,0.835
CEM_dist,10,reserve,2070,10.847,0.838
CEM_dist,10,reserve,2075,10.814,0.875
CEM_dist,10,reserve,2080,10.782,0.868
CEM_dist,10,reserve,2085,10.711,0.851
CEM_dist,10,reserve,2090,10.664,0.857
CEM_dist,10,reserve,2095,10.632,0.863
CEM_dist,10,reserve,2100,10.616,0.853
CEM_dist,12,reserve,2025,320.05,5.715
CEM_dist,12,reserve,2030,293.339,7.701
CEM_dist,12,reserve,2035,283.189,7.648
CEM_dist,12,reserve,2040,277.873,8.661
CEM_dist,12,reserve,2045,275.032,7.465
CEM_dist,12,reserve,2050,273.728,9.018
CEM_dist,12,reserve,2055,272.437,8.907
CEM_dist,12,reserve,2060,271.652,8.686
CEM_dist,12,reserve,2065,271.323,8.487
CEM_dist,12,reserve,2070,269.771,8.639
CEM_dist,12,reserve,2075,268.837,9.669
CEM_dist,12,reserve,2080,267.767,8.34
CEM_dist,12,reserve,2085,267.179,8.722
CEM_dist,12,reserve,2090,266.716,9.683
CEM_dist,12,reserve,2095,265.81,9.436
CEM_dist,12,reserve,2100,265.106,9.441
CEM_dist,13,reserve,2025,590.06,2.889
CEM_dist,13,reserve,2030,535.578,3.896
CEM_dist,13,reserve,2035,509.839,4.147
CEM_dist,13,reserve,2040,486.381,4.207
CEM_dist,13,reserve,2045,465.768,5.304
CEM_dist,13,reserve,2050,448.266,5.305
CEM_dist,13,reserve,2055,434.622,4.846
CEM_dist,13,reserve,2060,422.819,4.768
CEM_dist,13,reserve,2065,412.768,4.526
CEM_dist,13,reserve,2070,404.768,5.205
CEM_dist,13,reserve,2075,397.671,4.826
CEM_dist,13,reserve,2080,391.933,4.707
CEM_dist,13,reserve,2085,386.331,4.672
CEM_dist,13,reserve,2090,381.52,4.681
CEM_dist,13,reserve,2095,377.435,4.58
CEM_dist,13,reserve,2100,373.76,4.298
CEM_dist,16,reserve,2025,417.43,6.558
CEM_dist,16,reserve,2030,386.691,7.735
CEM_dist,16,reserve,2035,363.842,9.319
CEM_dist,16,reserve,2040,339.948,11.429
CEM_dist,16,reserve,2045,315.985,12.595
CEM_dist,16,reserve,2050,291.882,13.107
CEM_dist,16,reserve,2055,247.746,13.737
CEM_dist,16,reserve,2060,223.427,12.581
CEM_dist,16,reserve,2065,204.764,15.281
CEM_dist,16,reserve,2070,188.332,15.79
CEM_dist,16,reserve,2075,175.977,16.004
CEM_dist,16,reserve,2080,163.89,14.861
CEM_dist,16,reserve,2085,153.071,14.523
CEM_dist,16,reserve,2090,144.333,15.898
CEM_dist,16,reserve,2095,136.518,15.991
CEM_dist,16,reserve,2100,128.704,15.752
CEM_dist,17,reserve,2025,150.46,3.191
CEM_dist,17,reserve,2030,142.586,2.962
CEM_dist,17,reserve,2035,138.945,3.569
CEM_dist,17,reserve,2040,135.894,3.84
CEM_dist,17,reserve,2045,132.948,4.098
CEM_dist,17,reserve,2050,129.88,4.017
CEM_dist,17,reserve,2055,126.885,4.207
CEM_dist,17,reserve,2060,123.726,4.138
CEM_dist,17,reserve,2065,121.418,4.239
CEM_dist,17,reserve,2070,119.256,3.936
CEM_dist,17,reserve,2075,117.365,3.791
CEM_dist,17,reserve,2080,115.592,3.84
CEM_dist,17,reserve,2085,114.043,3.98
CEM_dist,17,reserve,2090,112.617,3.923
CEM_dist,17,reserve,2095,111.297,3.892
CEM_dist,17,reserve,2100,110.084,3.745
CEM_dist,18,reserve,2025,178.8,4.318
CEM_dist,18,reserve,2030,162.27,4.318
CEM_dist,18,reserve,2035,154.904,4.306
CEM_dist,18,reserve,2040,149.829,4.971
CEM_dist,18,reserve,2045,145.597,4.726
CEM_dist,18,reserve,2050,142.118,4.868
CEM_dist,18,reserve,2055,138.987,4.817
CEM_dist,18,reserve,2060,136.142,4.69
CEM_dist,18,reserve,2065,133.727,4.616
CEM_dist,18,reserve,2070,131.505,4.472
CEM_dist,18,reserve,2075,130.149,4.758
CEM_dist,18,reserve,2080,128.567,4.635
CEM_dist,18,reserve,2085,127.298,4.815
CEM_dist,18,reserve,2090,126.292,4.837
CEM_dist,18,reserve,2095,125.31,4.652
CEM_dist,18,reserve,2100,124.631,4.609
CEM_dist,19,reserve,2025,72.67,1.763
CEM_dist,19,reserve,2030,70.609,1.989
CEM_dist,19,reserve,2035,68.733,2.321
CEM_dist,19,reserve,2040,67.962,2.336
CEM_dist,19,reserve,2045,66.855,2.848
CEM_dist,19,reserve,2050,65.779,2.631
CEM_dist,19,reserve,2055,64.459,2.934
CEM_dist,19,reserve,2060,63.032,2.637
CEM_dist,19,reserve,2065,61.474,2.534
CEM_dist,19,reserve,2070,59.823,2.501
CEM_dist,19,reserve,2075,58.489,2.479
CEM_dist,19,reserve,2080,57.082,2.433
CEM_dist,19,reserve,2085,55.938,2.499
CEM_dist,19,reserve,2090,54.69,2.404
CEM_dist,19,reserve,2095,53.657,2.56
CEM_dist,19,reserve,2100,52.756,2.409
CEM_dist,20,reserve,2025,48.76,1.242
CEM_dist,20,reserve,2030,48.43,1.658
CEM_dist,20,reserve,2035,48.109,1.872
CEM_dist,20,reserve,2040,47.827,2.038
CEM_dist,20,reserve,2045,47.357,2.129
CEM_dist,20,reserve,2050,47.024,2.375
CEM_dist,20,reserve,2055,46.328,2.058
CEM_dist,20,reserve,2060,45.828,1.924
CEM_dist,20,reserve,2065,45.112,2.021
CEM_dist,20,reserve,2070,44.342,2.081
CEM_dist,20,reserve,2075,43.548,1.937
CEM_dist,20,reserve,2080,42.825,1.932
CEM_dist,20,reserve,2085,42.372,1.828
CEM_dist,20,reserve,2090,41.931,2.071
CEM_dist,20,reserve,2095,41.444,2.167
CEM_dist,20,reserve,2100,41.019,1.931
CEM_dist,21,reserve,2025,393.71,4.866
CEM_dist,21,reserve,2030,378.189,6.276
CEM_dist,21,reserve,2035,361.467,7.142
CEM_dist,21,reserve,2040,343.681,6.822
CEM_dist,21,reserve,2045,324.519,7.392
CEM_dist,21,reserve,2050,304.754,8.567
CEM_dist,21,reserve,2055,285.47,8.254
CEM_dist,21,reserve,2060,269.133,7.827
CEM_dist,21,reserve,2065,254.99,7.761
CEM_dist,21,reserve,2070,241.874,7.365
CEM_dist,21,reserve,2075,231,7.24
CEM_dist,21,reserve,2080,221.529,6.745
CEM_dist,21,reserve,2085,212.966,6.323
CEM_dist,21,reserve,2090,205.834,5.719
CEM_dist,21,reserve,2095,200.121,6.403
CEM_dist,21,reserve,2100,194.909,6.542
CEM_dist,22,reserve,2025,339.71,6.827
CEM_dist,22,reserve,2030,300.162,7.592
CEM_dist,22,reserve,2035,288.78,7.095
CEM_dist,22,reserve,2040,283.184,8.239
CEM_dist,22,reserve,2045,279.881,8.858
CEM_dist,22,reserve,2050,278.119,7.35
CEM_dist,22,reserve,2055,275.379,7.297
CEM_dist,22,reserve,2060,273.821,7.123
CEM_dist,22,reserve,2065,274.08,7.609
CEM_dist,22,reserve,2070,274.119,7.208
CEM_dist,22,reserve,2075,272.412,7.089
CEM_dist,22,reserve,2080,271.81,7.552
CEM_dist,22,reserve,2085,272.227,7.009
CEM_dist,22,reserve,2090,271.681,6.169
CEM_dist,22,reserve,2095,270.91,6.736
CEM_dist,22,reserve,2100,269.527,7.825
CEM_dist,23,reserve,2025,374.02,2.095
CEM_dist,23,reserve,2030,335.968,2.893
CEM_dist,23,reserve,2035,311.161,2.844
CEM_dist,23,reserve,2040,291.104,2.62
CEM_dist,23,reserve,2045,274.104,2.944
CEM_dist,23,reserve,2050,260.169,2.839
CEM_dist,23,reserve,2055,248.434,2.915
CEM_dist,23,reserve,2060,238.258,2.726
CEM_dist,23,reserve,2065,229.31,2.82
CEM_dist,23,reserve,2070,221.614,2.695
CEM_dist,23,reserve,2075,214.968,2.47
CEM_dist,23,reserve,2080,209.109,2.332
CEM_dist,23,reserve,2085,204.031,2.099
CEM_dist,23,reserve,2090,199.47,2.229
CEM_dist,23,reserve,2095,195.428,2.248
CEM_dist,23,reserve,2100,191.794,2.58
CEM_dist,24,reserve,2025,96.25,3.759
CEM_dist,24,reserve,2030,87.633,3.632
CEM_dist,24,reserve,2035,82.978,4.063
CEM_dist,24,reserve,2040,80.503,4.166
CEM_dist,24,reserve,2045,78.54,3.621
CEM_dist,24,reserve,2050,77.187,3.441
CEM_dist,24,reserve,2055,75.907,3.496
CEM_dist,24,reserve,2060,74.707,3.731
CEM_dist,24,reserve,2065,73.755,3.533
CEM_dist,24,reserve,2070,72.854,3.215
CEM_dist,24,reserve,2075,71.9,3.09
CEM_dist,24,reserve,2080,71.122,3.039
CEM_dist,24,reserve,2085,70.486,3.139
CEM_dist,24,reserve,2090,69.998,3.14
CEM_dist,24,reserve,2095,69.533,3.316
CEM_dist,24,reserve,2100,69.118,3.147
CEM_dist,25,reserve,2025,112.19,2.855
CEM_dist,25,reserve,2030,99.654,3.417
CEM_dist,25,reserve,2035,94.894,3.689
CEM_dist,25,reserve,2040,91.185,4.225
CEM_dist,25,reserve,2045,88.054,4.413
CEM_dist,25,reserve,2050,85.433,3.712
CEM_dist,25,reserve,2055,82.922,3.562
CEM_dist,25,reserve,2060,80.444,3.712
CEM_dist,25,reserve,2065,78.526,3.43
CEM_dist,25,reserve,2070,76.813,3.498
CEM_dist,25,reserve,2075,75.719,3.454
CEM_dist,25,reserve,2080,74.526,3.767
CEM_dist,25,reserve,2085,73.344,3.976
CEM_dist,25,reserve,2090,72.436,3.902
CEM_dist,25,reserve,2095,71.534,3.964
CEM_dist,25,reserve,2100,70.686,3.893
CEM_dist,26,reserve,2025,512.45,2.69
CEM_dist,26,reserve,2030,462.46,3.928
CEM_dist,26,reserve,2035,433.341,4.1
CEM_dist,26,reserve,2040,410.045,4.715
CEM_dist,26,reserve,2045,390.998,4.716
CEM_dist,26,reserve,2050,374.136,5.655
CEM_dist,26,reserve,2055,358.955,4.693
CEM_dist,26,reserve,2060,346.273,4.162
CEM_dist,26,reserve,2065,335.109,5.004
CEM_dist,26,reserve,2070,325.929,4.732
CEM_dist,26,reserve,2075,318.715,4.716
CEM_dist,26,reserve,2080,312.17,4.518
CEM_dist,26,reserve,2085,306.879,4.494
CEM_dist,26,reserve,2090,301.644,4.604
CEM_dist,26,reserve,2095,297.204,4.788
CEM_dist,26,reserve,2100,293.69,4.524
CEM_dist,27,reserve,2025,308.78,1.44
CEM_dist,27,reserve,2030,268.168,2.248
CEM_dist,27,reserve,2035,246.486,2.764
CEM_dist,27,reserve,2040,230.816,2.733
CEM_dist,27,reserve,2045,220.056,2.916
CEM_dist,27,reserve,2050,211.264,2.927
CEM_dist,27,reserve,2055,203.684,2.76
CEM_dist,27,reserve,2060,197.499,2.661
CEM_dist,27,reserve,2065,192.366,2.306
CEM_dist,27,reserve,2070,188.052,2.571
CEM_dist,27,reserve,2075,184.783,2.415
CEM_dist,27,reserve,2080,181.977,2.527
CEM_dist,27,reserve,2085,179.393,2.588
CEM_dist,27,reserve,2090,177.245,2.69
CEM_dist,27,reserve,2095,175.216,2.259
CEM_dist,27,reserve,2100,173.461,2.415
CEM_dist,28,reserve,2025,523.05,6.585
CEM_dist,28,reserve,2030,455.317,5.991
CEM_dist,28,reserve,2035,431.959,6.665
CEM_dist,28,reserve,2040,417.438,7.001
CEM_dist,28,reserve,2045,404.044,7.725
CEM_dist,28,reserve,2050,395.944,8.042
CEM_dist,28,reserve,2055,389.412,8.561
CEM_dist,28,reserve,2060,383.811,7.119
CEM_dist,28,reserve,2065,378.307,7.094
CEM_dist,28,reserve,2070,374.472,7.748
CEM_dist,28,reserve,2075,370.081,8.233
CEM_dist,28,reserve,2080,366.76,8.434
CEM_dist,28,reserve,2085,363.523,7.327
CEM_dist,28,reserve,2090,359.044,6.653
CEM_dist,28,reserve,2095,357.135,7.935
CEM_dist,28,reserve,2100,354.104,6.909
CEM_dist,29,reserve,2025,401.36,3.515
CEM_dist,29,reserve,2030,377.341,4.829
CEM_dist,29,reserve,2035,361.211,4.966
CEM_dist,29,reserve,2040,345.695,5.743
CEM_dist,29,reserve,2045,331.606,4.976
CEM_dist,29,reserve,2050,318.518,5.765
CEM_dist,29,reserve,2055,306.532,5.561
CEM_dist,29,reserve,2060,294.989,5.359
CEM_dist,29,reserve,2065,286.207,5.49
CEM_dist,29,reserve,2070,277.742,5.327
CEM_dist,29,reserve,2075,270.685,5.935
CEM_dist,29,reserve,2080,263.883,5.687
CEM_dist,29,reserve,2085,258.127,5.355
CEM_dist,29,reserve,2090,252.685,5.519
CEM_dist,29,reserve,2095,248.355,5.347
CEM_dist,29,reserve,2100,244.367,5.759
CEM_dist,30,reserve,2025,395.97,4.57
CEM_dist,30,reserve,2030,376.658,6.71
CEM_dist,30,reserve,2035,360.925,7.483
CEM_dist,30,reserve,2040,346.448,8.378
CEM_dist,30,reserve,2045,330.881,8.737
CEM_dist,30,reserve,2050,312.614,7.952
CEM_dist,30,reserve,2055,292.061,8.178
CEM_dist,30,reserve,2060,270.357,8.402
CEM_dist,30,reserve,2065,250.515,7.454
CEM_dist,30,reserve,2070,234.839,8.049
CEM_dist,30,reserve,2075,221.016,7.856
CEM_dist,30,reserve,2080,208.395,7.835
CEM_dist,30,reserve,2085,197.129,7.342
CEM_dist,30,reserve,2090,186.472,7.144
CEM_dist,30,reserve,2095,176.7,7.364
CEM_dist,30,reserve,2100,167.658,7.399
CEM_dist,31,reserve,2025,22.4,0.823
CEM_dist,31,reserve,2030,22.14,1.11
CEM_dist,31,reserve,2035,21.348,1.116
CEM_dist,31,reserve,2040,20.963,1.344
CEM_dist,31,reserve,2045,20.591,1.472
CEM_dist,31,reserve,2050,20.345,1.41
CEM_dist,31,reserve,2055,20.264,1.403
CEM_dist,31,reserve,2060,20.076,1.526
CEM_dist,31,reserve,2065,19.247,1.406
CEM_dist,31,reserve,2070,18.826,1.383
CEM_dist,31,reserve,2075,18.518,1.257
CEM_dist,31,reserve,2080,18.204,1.366
CEM_dist,31,reserve,2085,17.984,1.315
CEM_dist,31,reserve,2090,17.885,1.381
CEM_dist,31,reserve,2095,17.75,1.417
CEM_dist,31,reserve,2100,17.521,1.325
CEM_dist,32,reserve,2025,54.14,0.572
CEM_dist,32,reserve,2030,53.892,0.67
CEM_dist,32,reserve,2035,53.564,0.793
CEM_dist,32,reserve,2040,53.21,0.762
CEM_dist,32,reserve,2045,52.743,0.976
CEM_dist,32,reserve,2050,52.283,1.069
CEM_dist,32,reserve,2055,51.819,1.108
CEM_dist,32,reserve,2060,51.277,1.087
CEM_dist,32,reserve,2065,50.838,1.128
CEM_dist,32,reserve,2070,50.329,1.178
CEM_dist,32,reserve,2075,49.648,1.271
CEM_dist,32,reserve,2080,49.072,1.262
CEM_dist,32,reserve,2085,48.432,1.184
CEM_dist,32,reserve,2090,47.79,1.235
CEM_dist,32,reserve,2095,47.188,1.363
CEM_dist,32,reserve,2100,46.489,1.434
CEM_dist,33,reserve,2025,153.16,1.19
CEM_dist,33,reserve,2030,136.505,1.474
CEM_dist,33,reserve,2035,124.168,1.395
CEM_dist,33,reserve,2040,114.279,1.516
CEM_dist,33,reserve,2045,106.304,1.389
CEM_dist,33,reserve,2050,99.755,1.432
CEM_dist,33,reserve,2055,94.467,1.481
CEM_dist,33,reserve,2060,90.095,1.427
CEM_dist,33,reserve,2065,86.51,1.504
CEM_dist,33,reserve,2070,83.487,1.462
CEM_dist,33,reserve,2075,80.981,1.219
CEM_dist,33,reserve,2080,78.862,1.237
CEM_dist,33,reserve,2085,77.142,1.274
CEM_dist,33,reserve,2090,75.626,1.193
CEM_dist,33,reserve,2095,74.376,1.167
CEM_dist,33,reserve,2100,73.287,1.187
CEM_dist,34,reserve,2025,59.18,1.49
CEM_dist,34,reserve,2030,55.339,1.653
CEM_dist,34,reserve,2035,53.275,1.602
CEM_dist,34,reserve,2040,51.71,1.487
CEM_dist,34,reserve,2045,50.464,1.443
CEM_dist,34,reserve,2050,49.344,1.617
CEM_dist,34,reserve,2055,48.352,1.431
CEM_dist,34,reserve,2060,47.493,1.518
CEM_dist,34,reserve,2065,46.757,1.534
CEM_dist,34,reserve,2070,46.203,1.404
CEM_dist,34,reserve,2075,45.649,1.304
CEM_dist,34,reserve,2080,45.196,1.271
CEM_dist,34,reserve,2085,44.705,1.286
CEM_dist,34,reserve,2090,44.281,1.319
CEM_dist,34,reserve,2095,43.952,1.189
CEM_dist,34,reserve,2100,43.593,1.276
CEM_dist,35,reserve,2025,160.7,2.04
CEM_dist,35,reserve,2030,141.039,2.597
CEM_dist,35,reserve,2035,125.086,3.01
CEM_dist,35,reserve,2040,112.568,3.244
CEM_dist,35,reserve,2045,102.706,2.811
CEM_dist,35,reserve,2050,94.843,2.87
CEM_dist,35,reserve,2055,88.6,3.063
CEM_dist,35,reserve,2060,83.685,3.049
CEM_dist,35,reserve,2065,79.642,2.666
CEM_dist,35,reserve,2070,76.41,2.815
CEM_dist,35,reserve,2075,73.71,2.649
CEM_dist,35,reserve,2080,71.255,2.469
CEM_dist,35,reserve,2085,69.281,2.389
CEM_dist,35,reserve,2090,67.522,2.885
CEM_dist,35,reserve,2095,65.931,2.432
CEM_dist,35,reserve,2100,64.563,2.399
CEM_dist,36,reserve,2025,592.43,4.194
CEM_dist,36,reserve,2030,537.176,5.284
CEM_dist,36,reserve,2035,502.21,5.838
CEM_dist,36,reserve,2040,472.119,5.472
CEM_dist,36,reserve,2045,446.768,6.633
CEM_dist,36,reserve,2050,423.054,7.449
CEM_dist,36,reserve,2055,401.851,7.426
CEM_dist,36,reserve,2060,383.207,6.539
CEM_dist,36,reserve,2065,367.363,6.705
CEM_dist,36,reserve,2070,353.858,6.301
CEM_dist,36,reserve,2075,341.602,6.242
CEM_dist,36,reserve,2080,331.499,5.602
CEM_dist,36,reserve,2085,322.103,5.225
CEM_dist,36,reserve,2090,314.242,5.188
CEM_dist,36,reserve,2095,306.777,5.243
CEM_dist,36,reserve,2100,300.487,5.331
CEM_dist,37,reserve,2025,568.76,3.007
CEM_dist,37,reserve,2030,542.834,3.708
CEM_dist,37,reserve,2035,531.124,4.126
CEM_dist,37,reserve,2040,516.699,4.954
CEM_dist,37,reserve,2045,499.225,4.913
CEM_dist,37,reserve,2050,482.209,4.835
CEM_dist,37,reserve,2055,466.571,5.008
CEM_dist,37,reserve,2060,451.52,5.067
CEM_dist,37,reserve,2065,437.755,4.731
CEM_dist,37,reserve,2070,424.495,4.961
CEM_dist,37,reserve,2075,413.156,5.195
CEM_dist,37,reserve,2080,402.27,4.725
CEM_dist,37,reserve,2085,392.327,5.227
CEM_dist,37,reserve,2090,384.183,5.75
CEM_dist,37,reserve,2095,376.352,4.458
CEM_dist,37,reserve,2100,369.333,4.157
CEM_dist,38,reserve,2025,10.39,0.512
CEM_dist,38,reserve,2030,9.84,0.644
CEM_dist,38,reserve,2035,9.613,0.605
CEM_dist,38,reserve,2040,9.593,0.659
CEM_dist,38,reserve,2045,9.537,0.698
CEM_dist,38,reserve,2050,9.506,0.61
CEM_dist,38,reserve,2055,9.466,0.626
CEM_dist,38,reserve,2060,9.328,0.66
CEM_dist,38,reserve,2065,9.235,0.632
CEM_dist,38,reserve,2070,9.088,0.688
CEM_dist,38,reserve,2075,9.028,0.684
CEM_dist,38,reserve,2080,8.96,0.725
CEM_dist,38,reserve,2085,8.854,0.714
CEM_dist,38,reserve,2090,8.78,0.709
CEM_dist,38,reserve,2095,8.729,0.692
CEM_dist,38,reserve,2100,8.665,0.669
CEM_dist,39,reserve,2025,250.86,4.591
CEM_dist,39,reserve,2030,235.679,5.221
CEM_dist,39,reserve,2035,227.807,5.272
CEM_dist,39,reserve,2040,220.748,5.171
CEM_dist,39,reserve,2045,212.773,5.577
CEM_dist,39,reserve,2050,204.839,6.256
CEM_dist,39,reserve,2055,196.66,6.424
CEM_dist,39,reserve,2060,188.434,6.439
CEM_dist,39,reserve,2065,181.397,6.391
CEM_dist,39,reserve,2070,174.752,5.862
CEM_dist,39,reserve,2075,168.516,6.286
CEM_dist,39,reserve,2080,163.363,5.685
CEM_dist,39,reserve,2085,159.1,5.438
CEM_dist,39,reserve,2090,155.476,5.948
CEM_dist,39,reserve,2095,152.252,5.234
CEM_dist,39,reserve,2100,149.037,5.285
CEM_dist,40,reserve,2025,177.51,2.456
CEM_dist,40,reserve,2030,175.079,2.988
CEM_dist,40,reserve,2035,171.627,3.771
CEM_dist,40,reserve,2040,166.636,4.045
CEM_dist,40,reserve,2045,160.798,4.184
CEM_dist,40,reserve,2050,154.573,3.585
CEM_dist,40,reserve,2055,147.987,4.404
CEM_dist,40,reserve,2060,141.638,3.846
CEM_dist,40,reserve,2065,136.374,4.009
CEM_dist,40,reserve,2070,131.182,4.1
CEM_dist,40,reserve,2075,126.608,3.727
CEM_dist,40,reserve,2080,122.55,3.391
CEM_dist,40,reserve,2085,119.128,3.399
CEM_dist,40,reserve,2090,116.03,3.355
CEM_dist,40,reserve,2095,113.317,3.444
CEM_dist,40,reserve,2100,110.982,3.643
CEM_dist,41,reserve,2025,1022.66,6.999
CEM_dist,41,reserve,2030,923.526,9.324
CEM_dist,41,reserve,2035,861.608,11.772
CEM_dist,41,reserve,2040,804.267,12.844
CEM_dist,41,reserve,2045,748.388,14.017
CEM_dist,41,reserve,2050,697.043,14.476
CEM_dist,41,reserve,2055,653.29,14.243
CEM_dist,41,reserve,2060,615.231,14.786
CEM_dist,41,reserve,2065,579.599,13.795
CEM_dist,41,reserve,2070,548.264,13.71
CEM_dist,41,reserve,2075,520.398,12.589
CEM_dist,41,reserve,2080,496.245,16.161
CEM_dist,41,reserve,2085,473.669,15.587
CEM_dist,41,reserve,2090,453.01,15.051
CEM_dist,41,reserve,2095,431.924,15.797
CEM_dist,41,reserve,2100,414.022,17.117
CEM_dist,42,reserve,2025,551.02,2.599
CEM_dist,42,reserve,2030,513.73,3.674
CEM_dist,42,reserve,2035,489.324,4.489
CEM_dist,42,reserve,2040,465.676,4.533
CEM_dist,42,reserve,2045,442.157,4.438
CEM_dist,42,reserve,2050,419.661,5.086
CEM_dist,42,reserve,2055,397.973,4.598
CEM_dist,42,reserve,2060,378.259,5.093
CEM_dist,42,reserve,2065,359.673,4.435
CEM_dist,42,reserve,2070,343.79,4.474
CEM_dist,42,reserve,2075,329.438,4.377
CEM_dist,42,reserve,2080,316.625,4.115
CEM_dist,42,reserve,2085,305.36,3.83
CEM_dist,42,reserve,2090,295.269,4.472
CEM_dist,42,reserve,2095,286.871,4.107
CEM_dist,42,reserve,2100,279.081,4.23
CEM_dist,44,reserve,2025,12.75,0.779
CEM_dist,44,reserve,2030,11.326,0.762
CEM_dist,44,reserve,2035,10.853,0.737
CEM_dist,44,reserve,2040,10.507,0.746
