model,dom,scenario,year,agc_TgC_anchored,agc_TgC_anchored_se
YC_dist,12,reserve,2055,458.879,8.014
YC_dist,12,reserve,2060,471.067,8.241
YC_dist,12,reserve,2065,481.56,8.439
YC_dist,12,reserve,2070,489.613,8.596
YC_dist,12,reserve,2075,495.239,8.712
YC_dist,12,reserve,2080,498.375,8.786
YC_dist,12,reserve,2085,499.177,8.819
YC_dist,12,reserve,2090,497.789,8.815
YC_dist,12,reserve,2095,494.84,8.785
YC_dist,12,reserve,2100,489.883,8.72
YC_dist,13,reserve,2025,590.06,6.255
YC_dist,13,reserve,2030,663.851,7.042
YC_dist,13,reserve,2035,730.55,7.754
YC_dist,13,reserve,2040,789.294,8.383
YC_dist,13,reserve,2045,840.23,8.93
YC_dist,13,reserve,2050,883.956,9.401
YC_dist,13,reserve,2055,920.584,9.797
YC_dist,13,reserve,2060,951.086,10.129
YC_dist,13,reserve,2065,977.572,10.419
YC_dist,13,reserve,2070,998.754,10.652
YC_dist,13,reserve,2075,1015.274,10.837
YC_dist,13,reserve,2080,1026.769,10.969
YC_dist,13,reserve,2085,1034.143,11.057
YC_dist,13,reserve,2090,1037.083,11.098
YC_dist,13,reserve,2095,1037.12,11.109
YC_dist,13,reserve,2100,1032.892,11.075
YC_dist,16,reserve,2025,417.43,5.844
YC_dist,16,reserve,2030,428.326,6.071
YC_dist,16,reserve,2035,439.149,6.309
YC_dist,16,reserve,2040,448.205,6.533
YC_dist,16,reserve,2045,455.472,6.744
YC_dist,16,reserve,2050,460.531,6.936
YC_dist,16,reserve,2055,463.685,7.112
YC_dist,16,reserve,2060,464.482,7.266
YC_dist,16,reserve,2065,462.452,7.391
YC_dist,16,reserve,2070,457.939,7.489
YC_dist,16,reserve,2075,451.432,7.568
YC_dist,16,reserve,2080,442.961,7.627
YC_dist,16,reserve,2085,432.968,7.67
YC_dist,16,reserve,2090,421.295,7.694
YC_dist,16,reserve,2095,407.172,7.688
YC_dist,16,reserve,2100,391.987,7.669
YC_dist,17,reserve,2025,150.46,3.521
YC_dist,17,reserve,2030,157.446,3.687
YC_dist,17,reserve,2035,163.565,3.833
YC_dist,17,reserve,2040,168.893,3.961
YC_dist,17,reserve,2045,173.476,4.072
YC_dist,17,reserve,2050,177.184,4.162
YC_dist,17,reserve,2055,180.065,4.233
YC_dist,17,reserve,2060,182.159,4.286
YC_dist,17,reserve,2065,183.627,4.324
YC_dist,17,reserve,2070,184.464,4.348
YC_dist,17,reserve,2075,184.726,4.358
YC_dist,17,reserve,2080,184.493,4.357
YC_dist,17,reserve,2085,183.736,4.343
YC_dist,17,reserve,2090,182.557,4.319
YC_dist,17,reserve,2095,181.131,4.29
YC_dist,17,reserve,2100,179.329,4.252
YC_dist,18,reserve,2025,178.8,4.112
YC_dist,18,reserve,2030,189.497,4.361
YC_dist,18,reserve,2035,198.917,4.58
YC_dist,18,reserve,2040,207.232,4.773
YC_dist,18,reserve,2045,214.361,4.94
YC_dist,18,reserve,2050,220.276,5.079
YC_dist,18,reserve,2055,224.988,5.19
YC_dist,18,reserve,2060,228.577,5.276
YC_dist,18,reserve,2065,231.258,5.34
YC_dist,18,reserve,2070,232.928,5.382
YC_dist,18,reserve,2075,233.732,5.404
YC_dist,18,reserve,2080,233.809,5.409
YC_dist,18,reserve,2085,233.191,5.398
YC_dist,18,reserve,2090,232.089,5.376
YC_dist,18,reserve,2095,230.614,5.345
YC_dist,18,reserve,2100,228.787,5.306
YC_dist,19,reserve,2025,72.67,2.434
YC_dist,19,reserve,2030,77.353,2.595
YC_dist,19,reserve,2035,81.664,2.743
YC_dist,19,reserve,2040,85.535,2.876
YC_dist,19,reserve,2045,88.929,2.994
YC_dist,19,reserve,2050,91.827,3.095
YC_dist,19,reserve,2055,94.172,3.178
YC_dist,19,reserve,2060,96.001,3.244
YC_dist,19,reserve,2065,97.074,3.285
YC_dist,19,reserve,2070,97.585,3.307
YC_dist,19,reserve,2075,97.489,3.308
YC_dist,19,reserve,2080,96.987,3.296
YC_dist,19,reserve,2085,96.002,3.268
YC_dist,19,reserve,2090,94.746,3.231
YC_dist,19,reserve,2095,93.314,3.188
YC_dist,19,reserve,2100,91.715,3.139
YC_dist,20,reserve,2025,48.76,1.941
YC_dist,20,reserve,2030,53.148,2.117
YC_dist,20,reserve,2035,57.202,2.281
YC_dist,20,reserve,2040,60.833,2.428
YC_dist,20,reserve,2045,64.061,2.56
YC_dist,20,reserve,2050,66.835,2.673
YC_dist,20,reserve,2055,69.221,2.771
YC_dist,20,reserve,2060,71.217,2.854
YC_dist,20,reserve,2065,72.925,2.925
YC_dist,20,reserve,2070,74.389,2.987
YC_dist,20,reserve,2075,75.719,3.044
YC_dist,20,reserve,2080,76.94,3.097
YC_dist,20,reserve,2085,78.137,3.148
YC_dist,20,reserve,2090,79.257,3.197
YC_dist,20,reserve,2095,80.485,3.25
YC_dist,20,reserve,2100,81.722,3.304
YC_dist,21,reserve,2025,393.71,4.764
YC_dist,21,reserve,2030,418.945,5.078
YC_dist,21,reserve,2035,441.929,5.365
YC_dist,21,reserve,2040,460.839,5.603
YC_dist,21,reserve,2045,477.153,5.811
YC_dist,21,reserve,2050,489.434,5.97
YC_dist,21,reserve,2055,497.613,6.08
YC_dist,21,reserve,2060,500.783,6.129
YC_dist,21,reserve,2065,498.927,6.118
YC_dist,21,reserve,2070,493.145,6.06
YC_dist,21,reserve,2075,483.679,5.957
YC_dist,21,reserve,2080,469.456,5.796
YC_dist,21,reserve,2085,454.576,5.627
YC_dist,21,reserve,2090,437.753,5.434
YC_dist,21,reserve,2095,421.492,5.248
YC_dist,21,reserve,2100,404.795,5.056
YC_dist,22,reserve,2025,339.71,4.62
YC_dist,22,reserve,2030,385.041,5.242
YC_dist,22,reserve,2035,429.751,5.857
YC_dist,22,reserve,2040,472.752,6.45
YC_dist,22,reserve,2045,513.62,7.014
YC_dist,22,reserve,2050,551.991,7.546
YC_dist,22,reserve,2055,587.711,8.042
YC_dist,22,reserve,2060,620.375,8.498
YC_dist,22,reserve,2065,649.833,8.911
YC_dist,22,reserve,2070,675.563,9.274
YC_dist,22,reserve,2075,698.084,9.594
YC_dist,22,reserve,2080,717.345,9.871
YC_dist,22,reserve,2085,733.609,10.107
YC_dist,22,reserve,2090,746.731,10.302
YC_dist,22,reserve,2095,758.001,10.471
YC_dist,22,reserve,2100,766.977,10.611
YC_dist,23,reserve,2025,374.02,3.441
YC_dist,23,reserve,2030,400.219,3.685
YC_dist,23,reserve,2035,426.19,3.927
YC_dist,23,reserve,2040,450.431,4.154
YC_dist,23,reserve,2045,472.607,4.361
YC_dist,23,reserve,2050,492.713,4.55
YC_dist,23,reserve,2055,510.721,4.72
YC_dist,23,reserve,2060,526.652,4.871
YC_dist,23,reserve,2065,541.036,5.008
YC_dist,23,reserve,2070,553.753,5.129
YC_dist,23,reserve,2075,564.989,5.238
YC_dist,23,reserve,2080,575.016,5.335
YC_dist,23,reserve,2085,583.952,5.422
YC_dist,23,reserve,2090,592.008,5.502
YC_dist,23,reserve,2095,596.885,5.552
YC_dist,23,reserve,2100,600.837,5.594
YC_dist,24,reserve,2025,96.25,3.417
YC_dist,24,reserve,2030,100.873,3.585
YC_dist,24,reserve,2035,104.686,3.724
YC_dist,24,reserve,2040,107.619,3.833
YC_dist,24,reserve,2045,109.762,3.914
YC_dist,24,reserve,2050,111.221,3.97
YC_dist,24,reserve,2055,112.106,4.006
YC_dist,24,reserve,2060,112.352,4.02
YC_dist,24,reserve,2065,112.198,4.019
YC_dist,24,reserve,2070,111.6,4.003
YC_dist,24,reserve,2075,110.717,3.977
YC_dist,24,reserve,2080,109.331,3.932
YC_dist,24,reserve,2085,107.555,3.874
YC_dist,24,reserve,2090,105.537,3.808
YC_dist,24,reserve,2095,103.296,3.733
YC_dist,24,reserve,2100,100.8,3.649
YC_dist,25,reserve,2025,112.19,2.715
YC_dist,25,reserve,2030,117.331,2.845
YC_dist,25,reserve,2035,121.895,2.961
YC_dist,25,reserve,2040,125.808,3.061
YC_dist,25,reserve,2045,129.029,3.145
YC_dist,25,reserve,2050,131.648,3.215
YC_dist,25,reserve,2055,133.679,3.27
YC_dist,25,reserve,2060,135.181,3.313
YC_dist,25,reserve,2065,136.015,3.34
YC_dist,25,reserve,2070,136.464,3.358
YC_dist,25,reserve,2075,136.55,3.367
YC_dist,25,reserve,2080,136.388,3.37
YC_dist,25,reserve,2085,136.032,3.368
YC_dist,25,reserve,2090,135.486,3.362
YC_dist,25,reserve,2095,134.894,3.355
YC_dist,25,reserve,2100,134.232,3.346
YC_dist,26,reserve,2025,512.45,5.739
YC_dist,26,reserve,2030,547.519,6.142
YC_dist,26,reserve,2035,582.269,6.542
YC_dist,26,reserve,2040,615.118,6.921
YC_dist,26,reserve,2045,645.887,7.278
YC_dist,26,reserve,2050,674.409,7.611
YC_dist,26,reserve,2055,700.498,7.917
YC_dist,26,reserve,2060,724.061,8.195
YC_dist,26,reserve,2065,745.183,8.447
YC_dist,26,reserve,2070,763.918,8.673
YC_dist,26,reserve,2075,780.418,8.875
YC_dist,26,reserve,2080,794.875,9.054
YC_dist,26,reserve,2085,807.521,9.214
YC_dist,26,reserve,2090,818.448,9.355
YC_dist,26,reserve,2095,826.037,9.459
YC_dist,26,reserve,2100,832.162,9.547
YC_dist,27,reserve,2025,308.78,2.748
YC_dist,27,reserve,2030,331.818,2.955
YC_dist,27,reserve,2035,355.026,3.164
YC_dist,27,reserve,2040,376.602,3.359
YC_dist,27,reserve,2045,396.093,3.535
YC_dist,27,reserve,2050,413.439,3.693
YC_dist,27,reserve,2055,428.559,3.831
YC_dist,27,reserve,2060,441.108,3.946
YC_dist,27,reserve,2065,449.782,4.027
YC_dist,27,reserve,2070,455.261,4.079
YC_dist,27,reserve,2075,458.781,4.114
YC_dist,27,reserve,2080,459.062,4.121
YC_dist,27,reserve,2085,457.541,4.112
YC_dist,27,reserve,2090,452.913,4.074
YC_dist,27,reserve,2095,446.83,4.025
YC_dist,27,reserve,2100,438.159,3.952
YC_dist,28,reserve,2025,523.05,6.015
YC_dist,28,reserve,2030,590.733,6.8
YC_dist,28,reserve,2035,650.57,7.496
YC_dist,28,reserve,2040,702.368,8.1
YC_dist,28,reserve,2045,746.144,8.612
YC_dist,28,reserve,2050,782.005,9.035
YC_dist,28,reserve,2055,810.753,9.376
YC_dist,28,reserve,2060,832.449,9.637
YC_dist,28,reserve,2065,849.78,9.848
YC_dist,28,reserve,2070,860.4,9.983
YC_dist,28,reserve,2075,866.731,10.068
YC_dist,28,reserve,2080,866.883,10.083
YC_dist,28,reserve,2085,863.856,10.061
YC_dist,28,reserve,2090,856.049,9.985
YC_dist,28,reserve,2095,846.199,9.885
YC_dist,28,reserve,2100,832.476,9.741
YC_dist,29,reserve,2025,401.36,4.174
YC_dist,29,reserve,2030,421.15,4.385
YC_dist,29,reserve,2035,438.369,4.57
YC_dist,29,reserve,2040,453.472,4.733
YC_dist,29,reserve,2045,466.465,4.874
YC_dist,29,reserve,2050,477.349,4.994
YC_dist,29,reserve,2055,486.119,5.092
YC_dist,29,reserve,2060,492.921,5.169
YC_dist,29,reserve,2065,498.131,5.231
YC_dist,29,reserve,2070,501.862,5.277
YC_dist,29,reserve,2075,504.157,5.308
YC_dist,29,reserve,2080,505.183,5.326
YC_dist,29,reserve,2085,505.018,5.332
YC_dist,29,reserve,2090,503.636,5.326
YC_dist,29,reserve,2095,501.469,5.311
YC_dist,29,reserve,2100,498.177,5.285
YC_dist,30,reserve,2025,395.97,4.554
YC_dist,30,reserve,2030,409.063,4.731
YC_dist,30,reserve,2035,422.435,4.915
YC_dist,30,reserve,2040,434.63,5.091
YC_dist,30,reserve,2045,445.709,5.258
YC_dist,30,reserve,2050,455.521,5.415
YC_dist,30,reserve,2055,464.157,5.563
YC_dist,30,reserve,2060,471.372,5.7
YC_dist,30,reserve,2065,476.493,5.817
YC_dist,30,reserve,2070,480.173,5.922
YC_dist,30,reserve,2075,482.624,6.017
YC_dist,30,reserve,2080,483.719,6.101
YC_dist,30,reserve,2085,483.674,6.176
YC_dist,30,reserve,2090,482.377,6.24
YC_dist,30,reserve,2095,479.337,6.288
YC_dist,30,reserve,2100,475.188,6.326
YC_dist,31,reserve,2025,22.4,1.284
YC_dist,31,reserve,2030,24.019,1.378
YC_dist,31,reserve,2035,25.389,1.457
YC_dist,31,reserve,2040,26.446,1.519
YC_dist,31,reserve,2045,27.2,1.564
YC_dist,31,reserve,2050,27.705,1.595
YC_dist,31,reserve,2055,28,1.613
YC_dist,31,reserve,2060,28.126,1.622
YC_dist,31,reserve,2065,28.152,1.625
YC_dist,31,reserve,2070,28.108,1.624
YC_dist,31,reserve,2075,28.013,1.621
YC_dist,31,reserve,2080,27.894,1.616
YC_dist,31,reserve,2085,27.772,1.61
YC_dist,31,reserve,2090,27.642,1.605
YC_dist,31,reserve,2095,27.541,1.601
YC_dist,31,reserve,2100,27.453,1.598
YC_dist,32,reserve,2025,54.14,1.186
YC_dist,32,reserve,2030,55.867,1.224
YC_dist,32,reserve,2035,57.515,1.26
YC_dist,32,reserve,2040,59.106,1.295
YC_dist,32,reserve,2045,60.636,1.329
YC_dist,32,reserve,2050,62.107,1.361
YC_dist,32,reserve,2055,63.505,1.392
YC_dist,32,reserve,2060,64.836,1.422
YC_dist,32,reserve,2065,66.139,1.451
YC_dist,32,reserve,2070,67.382,1.479
YC_dist,32,reserve,2075,68.53,1.504
YC_dist,32,reserve,2080,69.6,1.528
YC_dist,32,reserve,2085,70.595,1.551
YC_dist,32,reserve,2090,71.513,1.571
YC_dist,32,reserve,2095,72.293,1.589
YC_dist,32,reserve,2100,72.989,1.605
YC_dist,33,reserve,2025,153.16,2.542
YC_dist,33,reserve,2030,161.197,2.679
YC_dist,33,reserve,2035,168.508,2.804
YC_dist,33,reserve,2040,175.052,2.917
YC_dist,33,reserve,2045,180.847,3.017
YC_dist,33,reserve,2050,185.734,3.103
YC_dist,33,reserve,2055,189.533,3.17
YC_dist,33,reserve,2060,192.542,3.225
YC_dist,33,reserve,2065,194.448,3.261
YC_dist,33,reserve,2070,195.226,3.279
YC_dist,33,reserve,2075,194.516,3.272
YC_dist,33,reserve,2080,192.613,3.245
YC_dist,33,reserve,2085,189.47,3.198
YC_dist,33,reserve,2090,185.2,3.132
YC_dist,33,reserve,2095,179.77,3.046
YC_dist,33,reserve,2100,173.812,2.952
YC_dist,34,reserve,2025,59.18,1.479
YC_dist,34,reserve,2030,61.676,1.545
YC_dist,34,reserve,2035,63.603,1.596
YC_dist,34,reserve,2040,65.077,1.636
YC_dist,34,reserve,2045,66.104,1.664
YC_dist,34,reserve,2050,66.684,1.682
YC_dist,34,reserve,2055,66.768,1.687
YC_dist,34,reserve,2060,66.492,1.684
YC_dist,34,reserve,2065,65.821,1.67
YC_dist,34,reserve,2070,64.856,1.649
YC_dist,34,reserve,2075,63.576,1.621
YC_dist,34,reserve,2080,62.138,1.588
YC_dist,34,reserve,2085,60.564,1.552
YC_dist,34,reserve,2090,58.819,1.511
YC_dist,34,reserve,2095,56.993,1.469
YC_dist,34,reserve,2100,55.108,1.425
YC_dist,35,reserve,2025,160.7,2.491
YC_dist,35,reserve,2030,165.445,2.573
YC_dist,35,reserve,2035,169.788,2.65
YC_dist,35,reserve,2040,173.55,2.719
YC_dist,35,reserve,2045,176.86,2.782
YC_dist,35,reserve,2050,179.856,2.842
YC_dist,35,reserve,2055,182.706,2.902
YC_dist,35,reserve,2060,185.462,2.961
YC_dist,35,reserve,2065,187.989,3.017
YC_dist,35,reserve,2070,190.072,3.069
YC_dist,35,reserve,2075,191.62,3.113
YC_dist,35,reserve,2080,192.326,3.146
YC_dist,35,reserve,2085,192.186,3.167
YC_dist,35,reserve,2090,191.02,3.174
YC_dist,35,reserve,2095,188.964,3.167
YC_dist,35,reserve,2100,186.046,3.148
YC_dist,36,reserve,2025,592.43,6.161
YC_dist,36,reserve,2030,628.919,6.551
YC_dist,36,reserve,2035,662.466,6.911
YC_dist,36,reserve,2040,692.089,7.231
YC_dist,36,reserve,2045,718.157,7.514
YC_dist,36,reserve,2050,739.447,7.749
YC_dist,36,reserve,2055,757.351,7.948
YC_dist,36,reserve,2060,771.448,8.109
YC_dist,36,reserve,2065,782.054,8.234
YC_dist,36,reserve,2070,788.044,8.311
YC_dist,36,reserve,2075,791.45,8.361
YC_dist,36,reserve,2080,791.842,8.381
YC_dist,36,reserve,2085,790.168,8.379
YC_dist,36,reserve,2090,785.35,8.344
YC_dist,36,reserve,2095,779.023,8.294
YC_dist,36,reserve,2100,770.813,8.224
YC_dist,37,reserve,2025,568.76,6.598
YC_dist,37,reserve,2030,624.724,7.255
YC_dist,37,reserve,2035,672.818,7.822
YC_dist,37,reserve,2040,712.715,8.294
YC_dist,37,reserve,2045,744.344,8.672
YC_dist,37,reserve,2050,768.914,8.968
YC_dist,37,reserve,2055,786.825,9.188
YC_dist,37,reserve,2060,798.683,9.337
YC_dist,37,reserve,2065,806.676,9.443
YC_dist,37,reserve,2070,810.032,9.494
YC_dist,37,reserve,2075,809.505,9.501
YC_dist,37,reserve,2080,805.842,9.472
YC_dist,37,reserve,2085,799.336,9.41
YC_dist,37,reserve,2090,790.547,9.322
YC_dist,37,reserve,2095,779.823,9.211
YC_dist,37,reserve,2100,767.329,9.079
YC_dist,38,reserve,2025,10.39,0.753
YC_dist,38,reserve,2030,12.113,0.879
YC_dist,38,reserve,2035,14.072,1.022
YC_dist,38,reserve,2040,16.18,1.176
YC_dist,38,reserve,2045,18.44,1.341
YC_dist,38,reserve,2050,20.855,1.518
YC_dist,38,reserve,2055,23.428,1.706
YC_dist,38,reserve,2060,26.156,1.906
YC_dist,38,reserve,2065,28.85,2.103
YC_dist,38,reserve,2070,31.662,2.309
YC_dist,38,reserve,2075,34.59,2.525
YC_dist,38,reserve,2080,37.631,2.748
YC_dist,38,reserve,2085,40.782,2.98
YC_dist,38,reserve,2090,44.04,3.22
YC_dist,38,reserve,2095,47.333,3.463
YC_dist,38,reserve,2100,50.718,3.713
YC_dist,39,reserve,2025,250.86,4.917
YC_dist,39,reserve,2030,267.269,5.245
YC_dist,39,reserve,2035,282.324,5.546
YC_dist,39,reserve,2040,296,5.821
YC_dist,39,reserve,2045,308.478,6.073
YC_dist,39,reserve,2050,319.385,6.295
YC_dist,39,reserve,2055,329.083,6.493
YC_dist,39,reserve,2060,337.275,6.663
YC_dist,39,reserve,2065,344.705,6.817
YC_dist,39,reserve,2070,350.638,6.943
YC_dist,39,reserve,2075,355.312,7.044
YC_dist,39,reserve,2080,358.392,7.114
YC_dist,39,reserve,2085,360.472,7.164
YC_dist,39,reserve,2090,361.228,7.189
YC_dist,39,reserve,2095,360.8,7.191
YC_dist,39,reserve,2100,359.019,7.166
YC_dist,40,reserve,2025,177.51,2.645
YC_dist,40,reserve,2030,197.388,2.946
YC_dist,40,reserve,2035,216.145,3.232
YC_dist,40,reserve,2040,233.339,3.494
YC_dist,40,reserve,2045,248.446,3.727
YC_dist,40,reserve,2050,261.179,3.925
YC_dist,40,reserve,2055,271.42,4.086
YC_dist,40,reserve,2060,279.106,4.21
YC_dist,40,reserve,2065,284.624,4.301
YC_dist,40,reserve,2070,287.794,4.359
YC_dist,40,reserve,2075,289.376,4.393
YC_dist,40,reserve,2080,289.038,4.399
YC_dist,40,reserve,2085,287.417,4.385
YC_dist,40,reserve,2090,284.153,4.348
YC_dist,40,reserve,2095,280.043,4.298
YC_dist,40,reserve,2100,274.558,4.227
YC_dist,41,reserve,2025,1022.66,8.999
YC_dist,41,reserve,2030,1063.781,9.417
YC_dist,41,reserve,2035,1106.56,9.858
YC_dist,41,reserve,2040,1145.842,10.279
YC_dist,41,reserve,2045,1181.553,10.679
YC_dist,41,reserve,2050,1213.459,11.055
YC_dist,41,reserve,2055,1241.637,11.409
YC_dist,41,reserve,2060,1265.93,11.739
YC_dist,41,reserve,2065,1284.099,12.026
YC_dist,41,reserve,2070,1298.703,12.292
YC_dist,41,reserve,2075,1309.887,12.538
YC_dist,41,reserve,2080,1317.871,12.765
YC_dist,41,reserve,2085,1322.832,12.976
YC_dist,41,reserve,2090,1324.874,13.17
YC_dist,41,reserve,2095,1320.465,13.315
YC_dist,41,reserve,2100,1313.456,13.446
YC_dist,42,reserve,2025,551.02,6.006
YC_dist,42,reserve,2030,577.883,6.306
YC_dist,42,reserve,2035,603.228,6.591
YC_dist,42,reserve,2040,625.324,6.84
YC_dist,42,reserve,2045,643.937,7.052
YC_dist,42,reserve,2050,658.2,7.216
YC_dist,42,reserve,2055,669.202,7.346
YC_dist,42,reserve,2060,675.484,7.424
YC_dist,42,reserve,2065,677.24,7.453
YC_dist,42,reserve,2070,675.357,7.442
YC_dist,42,reserve,2075,671.51,7.411
YC_dist,42,reserve,2080,664.333,7.343
YC_dist,42,reserve,2085,655.788,7.26
YC_dist,42,reserve,2090,645.374,7.156
YC_dist,42,reserve,2095,635.052,7.054
YC_dist,42,reserve,2100,622.569,6.928
YC_dist,44,reserve,2025,12.75,0.678
YC_dist,44,reserve,2030,13.294,0.708
YC_dist,44,reserve,2035,13.724,0.732
YC_dist,44,reserve,2040,13.985,0.747
YC_dist,44,reserve,2045,14.057,0.752
YC_dist,44,reserve,2050,13.948,0.748
YC_dist,44,reserve,2055,13.651,0.733
YC_dist,44,reserve,2060,13.168,0.709
YC_dist,44,reserve,2065,12.513,0.675
YC_dist,44,reserve,2070,11.834,0.64
YC_dist,44,reserve,2075,11.149,0.604
YC_dist,44,reserve,2080,10.434,0.567
YC_dist,44,reserve,2085,9.748,0.532
YC_dist,44,reserve,2090,9.081,0.497
YC_dist,44,reserve,2095,8.452,0.465
YC_dist,44,reserve,2100,7.857,0.434
YC_dist,45,reserve,2025,325.11,4.649
YC_dist,45,reserve,2030,359.459,5.144
YC_dist,45,reserve,2035,389.204,5.574
YC_dist,45,reserve,2040,414.827,5.946
YC_dist,45,reserve,2045,436.559,6.262
YC_dist,45,reserve,2050,454.896,6.53
YC_dist,45,reserve,2055,470.267,6.756
YC_dist,45,reserve,2060,482.857,6.942
YC_dist,45,reserve,2065,493.435,7.1
YC_dist,45,reserve,2070,501.67,7.225
YC_dist,45,reserve,2075,507.826,7.32
