model,dom,scenario,year,agc_TgC_anchored,agc_TgC_anchored_se
CBM,13,reserve,2068,885.589,9.387
CBM,13,reserve,2069,891.735,9.452
CBM,13,reserve,2070,896.962,9.508
CBM,13,reserve,2071,902.118,9.562
CBM,13,reserve,2072,907.192,9.616
CBM,13,reserve,2073,912.199,9.669
CBM,13,reserve,2074,917.138,9.722
CBM,13,reserve,2075,922.724,9.781
CBM,13,reserve,2076,928.19,9.839
CBM,13,reserve,2077,933.537,9.895
CBM,13,reserve,2078,938.765,9.951
CBM,13,reserve,2079,943.874,10.005
CBM,13,reserve,2080,948.887,10.058
CBM,13,reserve,2081,953.783,10.11
CBM,13,reserve,2082,958.567,10.161
CBM,13,reserve,2083,963.233,10.21
CBM,13,reserve,2084,967.781,10.258
CBM,13,reserve,2085,971.396,10.297
CBM,13,reserve,2086,974.83,10.333
CBM,13,reserve,2087,978.083,10.368
CBM,13,reserve,2088,981.156,10.4
CBM,13,reserve,2089,984.046,10.431
CBM,13,reserve,2090,986.764,10.46
CBM,13,reserve,2091,989.3,10.487
CBM,13,reserve,2092,991.647,10.511
CBM,13,reserve,2093,993.813,10.534
CBM,13,reserve,2094,995.798,10.555
CBM,13,reserve,2095,997.74,10.576
CBM,13,reserve,2096,999.646,10.596
CBM,13,reserve,2097,1001.517,10.616
CBM,13,reserve,2098,1003.353,10.636
CBM,13,reserve,2099,1005.152,10.655
CBM,13,reserve,2100,1006.899,10.673
CBM,16,reserve,2025,417.43,5.844
CBM,16,reserve,2026,422.256,5.912
CBM,16,reserve,2027,426.991,5.978
CBM,16,reserve,2028,431.637,6.043
CBM,16,reserve,2029,436.195,6.107
CBM,16,reserve,2030,440.667,6.169
CBM,16,reserve,2031,445.055,6.231
CBM,16,reserve,2032,449.36,6.291
CBM,16,reserve,2033,453.582,6.35
CBM,16,reserve,2034,457.73,6.408
CBM,16,reserve,2035,461.8,6.465
CBM,16,reserve,2036,465.794,6.521
CBM,16,reserve,2037,469.715,6.576
CBM,16,reserve,2038,473.563,6.63
CBM,16,reserve,2039,477.34,6.683
CBM,16,reserve,2040,481.048,6.735
CBM,16,reserve,2041,484.687,6.786
CBM,16,reserve,2042,488.26,6.836
CBM,16,reserve,2043,491.77,6.885
CBM,16,reserve,2044,495.219,6.933
CBM,16,reserve,2045,498.609,6.981
CBM,16,reserve,2046,501.942,7.027
CBM,16,reserve,2047,505.219,7.073
CBM,16,reserve,2048,508.441,7.118
CBM,16,reserve,2049,511.609,7.163
CBM,16,reserve,2050,514.724,7.206
CBM,16,reserve,2051,517.785,7.249
CBM,16,reserve,2052,520.794,7.291
CBM,16,reserve,2053,523.751,7.333
CBM,16,reserve,2054,526.656,7.373
CBM,16,reserve,2055,529.51,7.413
CBM,16,reserve,2056,532.315,7.452
CBM,16,reserve,2057,535.071,7.491
CBM,16,reserve,2058,537.778,7.529
CBM,16,reserve,2059,540.436,7.566
CBM,16,reserve,2060,543.046,7.603
CBM,16,reserve,2061,545.608,7.639
CBM,16,reserve,2062,548.122,7.674
CBM,16,reserve,2063,550.588,7.708
CBM,16,reserve,2064,553.008,7.742
CBM,16,reserve,2065,555.386,7.775
CBM,16,reserve,2066,557.723,7.808
CBM,16,reserve,2067,560.019,7.84
CBM,16,reserve,2068,562.275,7.872
CBM,16,reserve,2069,564.491,7.903
CBM,16,reserve,2070,566.666,7.933
CBM,16,reserve,2071,568.801,7.963
CBM,16,reserve,2072,570.897,7.993
CBM,16,reserve,2073,572.953,8.021
CBM,16,reserve,2074,574.969,8.05
CBM,16,reserve,2075,576.948,8.077
CBM,16,reserve,2076,578.892,8.104
CBM,16,reserve,2077,580.8,8.131
CBM,16,reserve,2078,582.671,8.157
CBM,16,reserve,2079,584.507,8.183
CBM,16,reserve,2080,586.307,8.208
CBM,16,reserve,2081,588.071,8.233
CBM,16,reserve,2082,589.8,8.257
CBM,16,reserve,2083,591.494,8.281
CBM,16,reserve,2084,593.152,8.304
CBM,16,reserve,2085,594.782,8.327
CBM,16,reserve,2086,596.384,8.349
CBM,16,reserve,2087,597.958,8.371
CBM,16,reserve,2088,599.504,8.393
CBM,16,reserve,2089,601.022,8.414
CBM,16,reserve,2090,602.512,8.435
CBM,16,reserve,2091,603.974,8.456
CBM,16,reserve,2092,605.408,8.476
CBM,16,reserve,2093,606.815,8.495
CBM,16,reserve,2094,608.194,8.515
CBM,16,reserve,2095,609.547,8.534
CBM,16,reserve,2096,610.875,8.552
CBM,16,reserve,2097,612.178,8.57
CBM,16,reserve,2098,613.455,8.588
CBM,16,reserve,2099,614.707,8.606
CBM,16,reserve,2100,615.934,8.623
CBM,17,reserve,2025,150.46,3.521
CBM,17,reserve,2026,151.818,3.553
CBM,17,reserve,2027,153.166,3.584
CBM,17,reserve,2028,154.506,3.615
CBM,17,reserve,2029,155.836,3.647
CBM,17,reserve,2030,157.157,3.677
CBM,17,reserve,2031,158.469,3.708
CBM,17,reserve,2032,159.772,3.739
CBM,17,reserve,2033,161.067,3.769
CBM,17,reserve,2034,162.352,3.799
CBM,17,reserve,2035,163.629,3.829
CBM,17,reserve,2036,164.897,3.859
CBM,17,reserve,2037,166.156,3.888
CBM,17,reserve,2038,167.407,3.917
CBM,17,reserve,2039,168.649,3.946
CBM,17,reserve,2040,169.883,3.975
CBM,17,reserve,2041,171.108,4.004
CBM,17,reserve,2042,172.325,4.032
CBM,17,reserve,2043,173.534,4.061
CBM,17,reserve,2044,174.734,4.089
CBM,17,reserve,2045,175.927,4.117
CBM,17,reserve,2046,177.111,4.144
CBM,17,reserve,2047,178.287,4.172
CBM,17,reserve,2048,179.455,4.199
CBM,17,reserve,2049,180.615,4.226
CBM,17,reserve,2050,181.767,4.253
CBM,17,reserve,2051,182.912,4.28
CBM,17,reserve,2052,184.048,4.307
CBM,17,reserve,2053,185.177,4.333
CBM,17,reserve,2054,186.298,4.359
CBM,17,reserve,2055,187.412,4.385
CBM,17,reserve,2056,188.518,4.411
CBM,17,reserve,2057,189.616,4.437
CBM,17,reserve,2058,190.707,4.463
CBM,17,reserve,2059,191.79,4.488
CBM,17,reserve,2060,192.866,4.513
CBM,17,reserve,2061,193.935,4.538
CBM,17,reserve,2062,194.996,4.563
CBM,17,reserve,2063,196.05,4.588
CBM,17,reserve,2064,197.097,4.612
CBM,17,reserve,2065,198.137,4.636
CBM,17,reserve,2066,199.17,4.661
CBM,17,reserve,2067,200.196,4.685
CBM,17,reserve,2068,201.215,4.708
CBM,17,reserve,2069,202.226,4.732
CBM,17,reserve,2070,203.231,4.756
CBM,17,reserve,2071,204.229,4.779
CBM,17,reserve,2072,205.22,4.802
CBM,17,reserve,2073,206.205,4.825
CBM,17,reserve,2074,207.183,4.848
CBM,17,reserve,2075,208.154,4.871
CBM,17,reserve,2076,209.118,4.893
CBM,17,reserve,2077,210.076,4.916
CBM,17,reserve,2078,211.028,4.938
CBM,17,reserve,2079,211.972,4.96
CBM,17,reserve,2080,212.911,4.982
CBM,17,reserve,2081,213.843,5.004
CBM,17,reserve,2082,214.769,5.026
CBM,17,reserve,2083,215.688,5.047
CBM,17,reserve,2084,216.601,5.068
CBM,17,reserve,2085,217.508,5.09
CBM,17,reserve,2086,218.409,5.111
CBM,17,reserve,2087,219.303,5.132
CBM,17,reserve,2088,220.192,5.152
CBM,17,reserve,2089,221.074,5.173
CBM,17,reserve,2090,221.951,5.194
CBM,17,reserve,2091,222.821,5.214
CBM,17,reserve,2092,223.686,5.234
CBM,17,reserve,2093,224.544,5.254
CBM,17,reserve,2094,225.397,5.274
CBM,17,reserve,2095,226.244,5.294
CBM,17,reserve,2096,227.085,5.314
CBM,17,reserve,2097,227.92,5.333
CBM,17,reserve,2098,228.75,5.353
CBM,17,reserve,2099,229.574,5.372
CBM,17,reserve,2100,230.393,5.391
CBM,18,reserve,2025,178.8,4.112
CBM,18,reserve,2026,181.652,4.178
CBM,18,reserve,2027,184.46,4.243
CBM,18,reserve,2028,187.225,4.306
CBM,18,reserve,2029,189.948,4.369
CBM,18,reserve,2030,192.629,4.43
CBM,18,reserve,2031,195.269,4.491
CBM,18,reserve,2032,197.869,4.551
CBM,18,reserve,2033,200.429,4.61
CBM,18,reserve,2034,202.95,4.668
CBM,18,reserve,2035,205.432,4.725
CBM,18,reserve,2036,207.877,4.781
CBM,18,reserve,2037,210.284,4.837
CBM,18,reserve,2038,212.654,4.891
CBM,18,reserve,2039,214.988,4.945
CBM,18,reserve,2040,217.286,4.998
CBM,18,reserve,2041,219.549,5.05
CBM,18,reserve,2042,221.777,5.101
CBM,18,reserve,2043,223.971,5.151
CBM,18,reserve,2044,226.132,5.201
CBM,18,reserve,2045,228.26,5.25
CBM,18,reserve,2046,230.355,5.298
CBM,18,reserve,2047,232.418,5.346
CBM,18,reserve,2048,234.449,5.392
CBM,18,reserve,2049,236.449,5.438
CBM,18,reserve,2050,238.419,5.484
CBM,18,reserve,2051,240.359,5.528
CBM,18,reserve,2052,242.269,5.572
CBM,18,reserve,2053,244.149,5.615
CBM,18,reserve,2054,246.001,5.658
CBM,18,reserve,2055,247.825,5.7
CBM,18,reserve,2056,249.621,5.741
CBM,18,reserve,2057,251.389,5.782
CBM,18,reserve,2058,253.13,5.822
CBM,18,reserve,2059,254.845,5.861
CBM,18,reserve,2060,256.533,5.9
CBM,18,reserve,2061,258.196,5.938
CBM,18,reserve,2062,259.833,5.976
CBM,18,reserve,2063,261.445,6.013
CBM,18,reserve,2064,263.032,6.05
CBM,18,reserve,2065,264.595,6.086
CBM,18,reserve,2066,266.134,6.121
CBM,18,reserve,2067,267.65,6.156
CBM,18,reserve,2068,269.142,6.19
CBM,18,reserve,2069,270.612,6.224
CBM,18,reserve,2070,272.059,6.257
CBM,18,reserve,2071,273.484,6.29
CBM,18,reserve,2072,274.887,6.322
CBM,18,reserve,2073,276.269,6.354
CBM,18,reserve,2074,277.629,6.385
CBM,18,reserve,2075,278.969,6.416
CBM,18,reserve,2076,280.288,6.447
CBM,18,reserve,2077,281.587,6.477
CBM,18,reserve,2078,282.866,6.506
CBM,18,reserve,2079,284.126,6.535
CBM,18,reserve,2080,285.366,6.563
CBM,18,reserve,2081,286.588,6.592
CBM,18,reserve,2082,287.79,6.619
CBM,18,reserve,2083,288.975,6.646
CBM,18,reserve,2084,290.141,6.673
CBM,18,reserve,2085,291.289,6.7
CBM,18,reserve,2086,292.42,6.726
CBM,18,reserve,2087,293.533,6.751
CBM,18,reserve,2088,294.63,6.776
CBM,18,reserve,2089,295.709,6.801
CBM,18,reserve,2090,296.772,6.826
CBM,18,reserve,2091,297.819,6.85
CBM,18,reserve,2092,298.85,6.874
CBM,18,reserve,2093,299.865,6.897
CBM,18,reserve,2094,300.864,6.92
CBM,18,reserve,2095,301.849,6.943
CBM,18,reserve,2096,302.818,6.965
CBM,18,reserve,2097,303.772,6.987
CBM,18,reserve,2098,304.712,7.008
CBM,18,reserve,2099,305.637,7.03
CBM,18,reserve,2100,306.549,7.051
CBM,19,reserve,2025,72.67,2.434
CBM,19,reserve,2026,73.727,2.47
CBM,19,reserve,2027,74.776,2.505
CBM,19,reserve,2028,75.817,2.54
CBM,19,reserve,2029,76.852,2.575
CBM,19,reserve,2030,77.879,2.609
CBM,19,reserve,2031,78.899,2.643
CBM,19,reserve,2032,79.912,2.677
CBM,19,reserve,2033,80.918,2.711
CBM,19,reserve,2034,81.916,2.744
CBM,19,reserve,2035,82.908,2.777
CBM,19,reserve,2036,83.893,2.81
CBM,19,reserve,2037,84.871,2.843
CBM,19,reserve,2038,85.842,2.876
CBM,19,reserve,2039,86.806,2.908
CBM,19,reserve,2040,87.763,2.94
CBM,19,reserve,2041,88.714,2.972
CBM,19,reserve,2042,89.658,3.004
CBM,19,reserve,2043,90.596,3.035
CBM,19,reserve,2044,91.526,3.066
CBM,19,reserve,2045,92.451,3.097
CBM,19,reserve,2046,93.369,3.128
CBM,19,reserve,2047,94.28,3.158
CBM,19,reserve,2048,95.185,3.189
CBM,19,reserve,2049,96.084,3.219
CBM,19,reserve,2050,96.976,3.249
CBM,19,reserve,2051,97.862,3.278
CBM,19,reserve,2052,98.742,3.308
CBM,19,reserve,2053,99.616,3.337
CBM,19,reserve,2054,100.484,3.366
CBM,19,reserve,2055,101.345,3.395
CBM,19,reserve,2056,102.201,3.424
CBM,19,reserve,2057,103.05,3.452
CBM,19,reserve,2058,103.894,3.48
CBM,19,reserve,2059,104.731,3.508
CBM,19,reserve,2060,105.563,3.536
CBM,19,reserve,2061,106.389,3.564
CBM,19,reserve,2062,107.209,3.592
CBM,19,reserve,2063,108.023,3.619
CBM,19,reserve,2064,108.832,3.646
CBM,19,reserve,2065,109.635,3.673
CBM,19,reserve,2066,110.432,3.699
CBM,19,reserve,2067,111.224,3.726
CBM,19,reserve,2068,112.011,3.752
CBM,19,reserve,2069,112.791,3.779
CBM,19,reserve,2070,113.566,3.804
CBM,19,reserve,2071,114.336,3.83
CBM,19,reserve,2072,115.101,3.856
CBM,19,reserve,2073,115.86,3.881
CBM,19,reserve,2074,116.614,3.907
CBM,19,reserve,2075,117.362,3.932
CBM,19,reserve,2076,118.105,3.957
CBM,19,reserve,2077,118.843,3.981
CBM,19,reserve,2078,119.576,4.006
CBM,19,reserve,2079,120.304,4.03
CBM,19,reserve,2080,121.026,4.054
CBM,19,reserve,2081,121.744,4.078
CBM,19,reserve,2082,122.456,4.102
CBM,19,reserve,2083,123.164,4.126
CBM,19,reserve,2084,123.866,4.15
CBM,19,reserve,2085,124.564,4.173
CBM,19,reserve,2086,125.257,4.196
CBM,19,reserve,2087,125.944,4.219
CBM,19,reserve,2088,126.627,4.242
CBM,19,reserve,2089,127.306,4.265
CBM,19,reserve,2090,127.979,4.287
CBM,19,reserve,2091,128.648,4.31
CBM,19,reserve,2092,129.312,4.332
CBM,19,reserve,2093,129.972,4.354
CBM,19,reserve,2094,130.626,4.376
CBM,19,reserve,2095,131.277,4.398
CBM,19,reserve,2096,131.922,4.419
CBM,19,reserve,2097,132.563,4.441
CBM,19,reserve,2098,133.2,4.462
CBM,19,reserve,2099,133.832,4.483
CBM,19,reserve,2100,134.46,4.504
CBM,20,reserve,2025,48.76,1.941
CBM,20,reserve,2026,50.023,1.991
CBM,20,reserve,2027,51.289,2.041
CBM,20,reserve,2028,52.558,2.092
CBM,20,reserve,2029,53.83,2.142
CBM,20,reserve,2030,55.106,2.193
CBM,20,reserve,2031,56.385,2.244
CBM,20,reserve,2032,57.666,2.295
CBM,20,reserve,2033,58.951,2.346
CBM,20,reserve,2034,60.24,2.398
CBM,20,reserve,2035,61.523,2.449
CBM,20,reserve,2036,62.803,2.5
CBM,20,reserve,2037,64.078,2.55
CBM,20,reserve,2038,65.349,2.601
CBM,20,reserve,2039,66.616,2.651
CBM,20,reserve,2040,67.879,2.702
CBM,20,reserve,2041,69.138,2.752
CBM,20,reserve,2042,70.393,2.802
CBM,20,reserve,2043,71.644,2.851
CBM,20,reserve,2044,72.891,2.901
CBM,20,reserve,2045,74.13,2.95
CBM,20,reserve,2046,75.361,2.999
CBM,20,reserve,2047,76.583,3.048
CBM,20,reserve,2048,77.797,3.096
CBM,20,reserve,2049,79.004,3.144
CBM,20,reserve,2050,80.202,3.192
CBM,20,reserve,2051,81.392,3.239
CBM,20,reserve,2052,82.574,3.286
CBM,20,reserve,2053,83.749,3.333
CBM,20,reserve,2054,84.916,3.38
CBM,20,reserve,2055,86.073,3.426
CBM,20,reserve,2056,87.22,3.471
CBM,20,reserve,2057,88.357,3.517
CBM,20,reserve,2058,89.484,3.561
CBM,20,reserve,2059,90.602,3.606
CBM,20,reserve,2060,91.71,3.65
CBM,20,reserve,2061,92.808,3.694
CBM,20,reserve,2062,93.898,3.737
CBM,20,reserve,2063,94.977,3.78
CBM,20,reserve,2064,96.047,3.823
CBM,20,reserve,2065,97.107,3.865
CBM,20,reserve,2066,98.156,3.907
CBM,20,reserve,2067,99.194,3.948
CBM,20,reserve,2068,100.221,3.989
CBM,20,reserve,2069,101.238,4.029
CBM,20,reserve,2070,102.244,4.069
CBM,20,reserve,2071,103.24,4.109
CBM,20,reserve,2072,104.225,4.148
CBM,20,reserve,2073,105.2,4.187
CBM,20,reserve,2074,106.165,4.225
CBM,20,reserve,2075,107.119,4.263
CBM,20,reserve,2076,108.062,4.301
CBM,20,reserve,2077,108.995,4.338
CBM,20,reserve,2078,109.918,4.375
CBM,20,reserve,2079,110.83,4.411
CBM,20,reserve,2080,111.731,4.447
CBM,20,reserve,2081,112.622,4.482
CBM,20,reserve,2082,113.503,4.517
CBM,20,reserve,2083,114.374,4.552
CBM,20,reserve,2084,115.234,4.586
CBM,20,reserve,2085,116.084,4.62
CBM,20,reserve,2086,116.923,4.654
CBM,20,reserve,2087,117.752,4.687
CBM,20,reserve,2088,118.57,4.719
CBM,20,reserve,2089,119.379,4.751
CBM,20,reserve,2090,120.177,4.783
CBM,20,reserve,2091,120.964,4.814
CBM,20,reserve,2092,121.741,4.845
CBM,20,reserve,2093,122.509,4.876
CBM,20,reserve,2094,123.266,4.906
CBM,20,reserve,2095,124.013,4.936
CBM,20,reserve,2096,124.751,4.965
CBM,20,reserve,2097,125.479,4.994
CBM,20,reserve,2098,126.198,5.023
CBM,20,reserve,2099,126.907,5.051
CBM,20,reserve,2100,127.607,5.079
CBM,21,reserve,2025,393.71,4.764
CBM,21,reserve,2026,398.397,4.821
CBM,21,reserve,2027,403.055,4.877
CBM,21,reserve,2028,407.684,4.933
CBM,21,reserve,2029,412.285,4.989
CBM,21,reserve,2030,416.858,5.044
CBM,21,reserve,2031,421.402,5.099
CBM,21,reserve,2032,425.919,5.154
CBM,21,reserve,2033,430.408,5.208
CBM,21,reserve,2034,434.87,5.262
CBM,21,reserve,2035,439.304,5.316
CBM,21,reserve,2036,443.711,5.369
CBM,21,reserve,2037,448.091,5.422
CBM,21,reserve,2038,452.444,5.475
CBM,21,reserve,2039,456.77,5.527
CBM,21,reserve,2040,461.07,5.579
CBM,21,reserve,2041,465.343,5.631
CBM,21,reserve,2042,469.59,5.682
CBM,21,reserve,2043,473.812,5.733
CBM,21,reserve,2044,478.007,5.784
CBM,21,reserve,2045,482.176,5.834
CBM,21,reserve,2046,486.32,5.884
CBM,21,reserve,2047,490.439,5.934
CBM,21,reserve,2048,494.532,5.984
CBM,21,reserve,2049,498.6,6.033
CBM,21,reserve,2050,502.643,6.082
CBM,21,reserve,2051,506.661,6.131
CBM,21,reserve,2052,510.655,6.179
CBM,21,reserve,2053,514.624,6.227
CBM,21,reserve,2054,518.569,6.275
CBM,21,reserve,2055,522.49,6.322
CBM,21,reserve,2056,526.386,6.369
CBM,21,reserve,2057,530.259,6.416
CBM,21,reserve,2058,534.108,6.463
CBM,21,reserve,2059,537.933,6.509
CBM,21,reserve,2060,541.735,6.555
CBM,21,reserve,2061,545.513,6.601
CBM,21,reserve,2062,549.268,6.646
CBM,21,reserve,2063,553.001,6.691
CBM,21,reserve,2064,556.71,6.736
CBM,21,reserve,2065,560.396,6.781
CBM,21,reserve,2066,564.06,6.825
CBM,21,reserve,2067,567.702,6.869
CBM,21,reserve,2068,571.321,6.913
CBM,21,reserve,2069,574.918,6.957
CBM,21,reserve,2070,578.493,7
CBM,21,reserve,2071,582.046,7.043
CBM,21,reserve,2072,585.577,7.085
CBM,21,reserve,2073,589.086,7.128
CBM,21,reserve,2074,592.574,7.17
CBM,21,reserve,2075,596.041,7.212
CBM,21,reserve,2076,599.486,7.254
CBM,21,reserve,2077,602.91,7.295
CBM,21,reserve,2078,606.313,7.336
CBM,21,reserve,2079,609.695,7.377
CBM,21,reserve,2080,613.057,7.418
CBM,21,reserve,2081,616.398,7.458
CBM,21,reserve,2082,619.718,7.499
CBM,21,reserve,2083,623.018,7.539
CBM,21,reserve,2084,626.298,7.578
CBM,21,reserve,2085,629.557,7.618
CBM,21,reserve,2086,632.797,7.657
CBM,21,reserve,2087,636.016,7.696
CBM,21,reserve,2088,639.216,7.735
CBM,21,reserve,2089,642.397,7.773
CBM,21,reserve,2090,645.558,7.811
CBM,21,reserve,2091,648.699,7.849
CBM,21,reserve,2092,651.821,7.887
CBM,21,reserve,2093,654.924,7.925
CBM,21,reserve,2094,658.008,7.962
CBM,21,reserve,2095,661.073,7.999
CBM,21,reserve,2096,664.119,8.036
CBM,21,reserve,2097,667.147,8.072
CBM,21,reserve,2098,670.156,8.109
CBM,21,reserve,2099,673.146,8.145
CBM,21,reserve,2100,676.118,8.181
CBM,22,reserve,2025,339.71,4.62
CBM,22,reserve,2026,343.272,4.668
CBM,22,reserve,2027,346.789,4.716
CBM,22,reserve,2028,350.262,4.764
CBM,22,reserve,2029,353.692,4.81
CBM,22,reserve,2030,357.079,4.856
CBM,22,reserve,2031,360.424,4.902
CBM,22,reserve,2032,363.727,4.947
CBM,22,reserve,2033,366.988,4.991
CBM,22,reserve,2034,370.209,5.035
CBM,22,reserve,2035,373.39,5.078
CBM,22,reserve,2036,376.531,5.121
CBM,22,reserve,2037,379.632,5.163
CBM,22,reserve,2038,382.695,5.205
CBM,22,reserve,2039,385.72,5.246
CBM,22,reserve,2040,388.707,5.286
CBM,22,reserve,2041,391.657,5.327
CBM,22,reserve,2042,394.57,5.366
CBM,22,reserve,2043,397.446,5.405
CBM,22,reserve,2044,400.286,5.444
CBM,22,reserve,2045,403.091,5.482
CBM,22,reserve,2046,405.861,5.52
CBM,22,reserve,2047,408.597,5.557
CBM,22,reserve,2048,411.298,5.594
CBM,22,reserve,2049,413.965,5.63
CBM,22,reserve,2050,416.599,5.666
CBM,22,reserve,2051,419.201,5.701
CBM,22,reserve,2052,421.769,5.736
CBM,22,reserve,2053,424.306,5.771
CBM,22,reserve,2054,426.811,5.805
CBM,22,reserve,2055,429.285,5.838
CBM,22,reserve,2056,431.727,5.871
CBM,22,reserve,2057,434.14,5.904
CBM,22,reserve,2058,436.522,5.937
CBM,22,reserve,2059,438.874,5.969
CBM,22,reserve,2060,441.197,6
CBM,22,reserve,2061,443.491,6.031
CBM,22,reserve,2062,445.756,6.062
CBM,22,reserve,2063,447.993,6.093
CBM,22,reserve,2064,450.202,6.123
CBM,22,reserve,2065,452.384,6.152
CBM,22,reserve,2066,454.538,6.182
CBM,22,reserve,2067,456.665,6.211
CBM,22,reserve,2068,458.766,6.239
CBM,22,reserve,2069,460.841,6.267
CBM,22,reserve,2070,462.889,6.295
CBM,22,reserve,2071,464.912,6.323
CBM,22,reserve,2072,466.91,6.35
CBM,22,reserve,2073,468.883,6.377
CBM,22,reserve,2074,470.831,6.403
CBM,22,reserve,2075,472.755,6.429
CBM,22,reserve,2076,474.654,6.455
CBM,22,reserve,2077,476.531,6.481
CBM,22,reserve,2078,478.383,6.506
CBM,22,reserve,2079,480.213,6.531
CBM,22,reserve,2080,482.019,6.555
CBM,22,reserve,2081,483.803,6.58
CBM,22,reserve,2082,485.565,6.604
CBM,22,reserve,2083,487.305,6.627
CBM,22,reserve,2084,489.023,6.651
CBM,22,reserve,2085,490.719,6.674
CBM,22,reserve,2086,492.395,6.697
CBM,22,reserve,2087,494.049,6.719
CBM,22,reserve,2088,495.683,6.741
CBM,22,reserve,2089,497.296,6.763
CBM,22,reserve,2090,498.89,6.785
CBM,22,reserve,2091,500.463,6.806
CBM,22,reserve,2092,502.017,6.827
CBM,22,reserve,2093,503.551,6.848
CBM,22,reserve,2094,505.066,6.869
CBM,22,reserve,2095,506.562,6.889
CBM,22,reserve,2096,508.039,6.909
CBM,22,reserve,2097,509.499,6.929
CBM,22,reserve,2098,510.939,6.949
CBM,22,reserve,2099,512.362,6.968
CBM,22,reserve,2100,513.767,6.987
CBM,23,reserve,2025,374.02,3.441
CBM,23,reserve,2026,377.147,3.47
CBM,23,reserve,2027,380.232,3.498
CBM,23,reserve,2028,383.277,3.526
CBM,23,reserve,2029,386.281,3.554
CBM,23,reserve,2030,389.245,3.581
CBM,23,reserve,2031,392.17,3.608
CBM,23,reserve,2032,395.056,3.635
CBM,23,reserve,2033,397.904,3.661
CBM,23,reserve,2034,400.714,3.687
CBM,23,reserve,2035,403.487,3.712
CBM,23,reserve,2036,406.223,3.737
CBM,23,reserve,2037,408.923,3.762
CBM,23,reserve,2038,411.586,3.787
CBM,23,reserve,2039,414.215,3.811
CBM,23,reserve,2040,416.809,3.835
CBM,23,reserve,2041,419.368,3.858
CBM,23,reserve,2042,421.893,3.881
CBM,23,reserve,2043,424.385,3.904
CBM,23,reserve,2044,426.844,3.927
CBM,23,reserve,2045,429.27,3.949
CBM,23,reserve,2046,431.664,3.971
CBM,23,reserve,2047,434.026,3.993
CBM,23,reserve,2048,436.357,4.014
CBM,23,reserve,2049,438.657,4.036
CBM,23,reserve,2050,440.926,4.057
CBM,23,reserve,2051,443.165,4.077
CBM,23,reserve,2052,445.375,4.097
CBM,23,reserve,2053,447.555,4.118
CBM,23,reserve,2054,449.707,4.137
CBM,23,reserve,2055,451.829,4.157
CBM,23,reserve,2056,453.924,4.176
CBM,23,reserve,2057,455.991,4.195
CBM,23,reserve,2058,458.03,4.214
CBM,23,reserve,2059,460.043,4.232
CBM,23,reserve,2060,462.028,4.251
CBM,23,reserve,2061,463.988,4.269
CBM,23,reserve,2062,465.921,4.286
CBM,23,reserve,2063,467.829,4.304
CBM,23,reserve,2064,469.711,4.321
CBM,23,reserve,2065,471.569,4.338
CBM,23,reserve,2066,473.401,4.355
CBM,23,reserve,2067,475.21,4.372
CBM,23,reserve,2068,476.994,4.388
CBM,23,reserve,2069,478.755,4.405
CBM,23,reserve,2070,480.493,4.421
CBM,23,reserve,2071,482.207,4.436
CBM,23,reserve,2072,483.899,4.452
CBM,23,reserve,2073,485.568,4.467
CBM,23,reserve,2074,487.215,4.482
CBM,23,reserve,2075,488.84,4.497
CBM,23,reserve,2076,490.444,4.512
CBM,23,reserve,2077,492.026,4.527
CBM,23,reserve,2078,493.587,4.541
CBM,23,reserve,2079,495.128,4.555
CBM,23,reserve,2080,496.648,4.569
CBM,23,reserve,2081,498.148,4.583
CBM,23,reserve,2082,499.628,4.597
CBM,23,reserve,2083,501.089,4.61
CBM,23,reserve,2084,502.53,4.623
CBM,23,reserve,2085,503.952,4.636
CBM,23,reserve,2086,505.355,4.649
CBM,23,reserve,2087,506.74,4.662
CBM,23,reserve,2088,508.106,4.675
CBM,23,reserve,2089,509.454,4.687
CBM,23,reserve,2090,510.784,4.699
CBM,23,reserve,2091,512.097,4.711
CBM,23,reserve,2092,513.392,4.723
CBM,23,reserve,2093,514.67,4.735
CBM,23,reserve,2094,515.931,4.747
CBM,23,reserve,2095,517.175,4.758
CBM,23,reserve,2096,518.403,4.769
CBM,23,reserve,2097,519.614,4.78
CBM,23,reserve,2098,520.81,4.791
CBM,23,reserve,2099,521.989,4.802
CBM,23,reserve,2100,523.153,4.813
CBM,24,reserve,2025,96.25,3.417
CBM,24,reserve,2026,97.077,3.446
CBM,24,reserve,2027,97.897,3.475
CBM,24,reserve,2028,98.712,3.504
CBM,24,reserve,2029,99.522,3.533
CBM,24,reserve,2030,100.325,3.562
CBM,24,reserve,2031,101.123,3.59
CBM,24,reserve,2032,101.915,3.618
CBM,24,reserve,2033,102.702,3.646
CBM,24,reserve,2034,103.483,3.674
CBM,24,reserve,2035,104.258,3.701
CBM,24,reserve,2036,105.028,3.729
CBM,24,reserve,2037,105.793,3.756
CBM,24,reserve,2038,106.552,3.783
CBM,24,reserve,2039,107.306,3.809
CBM,24,reserve,2040,108.054,3.836
CBM,24,reserve,2041,108.797,3.862
CBM,24,reserve,2042,109.535,3.888
CBM,24,reserve,2043,110.268,3.915
CBM,24,reserve,2044,110.995,3.94
CBM,24,reserve,2045,111.717,3.966
CBM,24,reserve,2046,112.435,3.991
CBM,24,reserve,2047,113.147,4.017
CBM,24,reserve,2048,113.854,4.042
