model,dom,scenario,year,agc_TgC_anchored,agc_TgC_anchored_se
CBM_dist,06,reserve,2026,1009.946,12.128
CBM_dist,06,reserve,2027,1017.101,12.223
CBM_dist,06,reserve,2028,1024.114,12.317
CBM_dist,06,reserve,2029,1030.985,12.41
CBM_dist,06,reserve,2030,1037.72,12.501
CBM_dist,06,reserve,2031,1044.316,12.591
CBM_dist,06,reserve,2032,1050.777,12.679
CBM_dist,06,reserve,2033,1057.103,12.767
CBM_dist,06,reserve,2034,1063.295,12.853
CBM_dist,06,reserve,2035,1069.355,12.938
CBM_dist,06,reserve,2036,1075.285,13.021
CBM_dist,06,reserve,2037,1081.084,13.104
CBM_dist,06,reserve,2038,1086.755,13.185
CBM_dist,06,reserve,2039,1092.299,13.266
CBM_dist,06,reserve,2040,1097.718,13.345
CBM_dist,06,reserve,2041,1103.01,13.423
CBM_dist,06,reserve,2042,1108.18,13.5
CBM_dist,06,reserve,2043,1113.226,13.575
CBM_dist,06,reserve,2044,1118.152,13.65
CBM_dist,06,reserve,2045,1122.958,13.724
CBM_dist,06,reserve,2046,1127.644,13.797
CBM_dist,06,reserve,2047,1132.212,13.868
CBM_dist,06,reserve,2048,1136.664,13.939
CBM_dist,06,reserve,2049,1141,14.008
CBM_dist,06,reserve,2050,1145.221,14.077
CBM_dist,06,reserve,2051,1149.33,14.145
CBM_dist,06,reserve,2052,1153.326,14.212
CBM_dist,06,reserve,2053,1157.21,14.277
CBM_dist,06,reserve,2054,1160.984,14.342
CBM_dist,06,reserve,2055,1164.649,14.406
CBM_dist,06,reserve,2056,1168.207,14.469
CBM_dist,06,reserve,2057,1171.656,14.531
CBM_dist,06,reserve,2058,1175,14.593
CBM_dist,06,reserve,2059,1178.24,14.653
CBM_dist,06,reserve,2060,1181.375,14.713
CBM_dist,06,reserve,2061,1184.406,14.771
CBM_dist,06,reserve,2062,1187.337,14.829
CBM_dist,06,reserve,2063,1190.166,14.886
CBM_dist,06,reserve,2064,1192.894,14.943
CBM_dist,06,reserve,2065,1195.524,14.998
CBM_dist,06,reserve,2066,1198.057,15.053
CBM_dist,06,reserve,2067,1200.491,15.107
CBM_dist,06,reserve,2068,1202.83,15.16
CBM_dist,06,reserve,2069,1205.073,15.213
CBM_dist,06,reserve,2070,1207.222,15.264
CBM_dist,06,reserve,2071,1209.278,15.315
CBM_dist,06,reserve,2072,1211.242,15.366
CBM_dist,06,reserve,2073,1213.114,15.415
CBM_dist,06,reserve,2074,1214.895,15.464
CBM_dist,06,reserve,2075,1216.587,15.512
CBM_dist,06,reserve,2076,1218.189,15.56
CBM_dist,06,reserve,2077,1219.704,15.606
CBM_dist,06,reserve,2078,1221.132,15.653
CBM_dist,06,reserve,2079,1222.473,15.698
CBM_dist,06,reserve,2080,1223.73,15.743
CBM_dist,06,reserve,2081,1224.901,15.787
CBM_dist,06,reserve,2082,1225.99,15.831
CBM_dist,06,reserve,2083,1226.996,15.874
CBM_dist,06,reserve,2084,1227.92,15.916
CBM_dist,06,reserve,2085,1228.763,15.958
CBM_dist,06,reserve,2086,1229.524,15.999
CBM_dist,06,reserve,2087,1230.208,16.04
CBM_dist,06,reserve,2088,1230.812,16.08
CBM_dist,06,reserve,2089,1231.339,16.12
CBM_dist,06,reserve,2090,1231.789,16.159
CBM_dist,06,reserve,2091,1232.163,16.197
CBM_dist,06,reserve,2092,1232.461,16.235
CBM_dist,06,reserve,2093,1232.685,16.272
CBM_dist,06,reserve,2094,1232.835,16.309
CBM_dist,06,reserve,2095,1232.912,16.345
CBM_dist,06,reserve,2096,1232.917,16.381
CBM_dist,06,reserve,2097,1232.85,16.416
CBM_dist,06,reserve,2098,1232.713,16.451
CBM_dist,06,reserve,2099,1232.506,16.485
CBM_dist,06,reserve,2100,1232.23,16.519
CBM_dist,08,reserve,2025,271.63,3.64
CBM_dist,08,reserve,2026,275.976,3.7
CBM_dist,08,reserve,2027,280.272,3.76
CBM_dist,08,reserve,2028,284.517,3.819
CBM_dist,08,reserve,2029,288.711,3.878
CBM_dist,08,reserve,2030,292.854,3.936
CBM_dist,08,reserve,2031,296.944,3.994
CBM_dist,08,reserve,2032,300.983,4.051
CBM_dist,08,reserve,2033,304.968,4.107
CBM_dist,08,reserve,2034,308.9,4.163
CBM_dist,08,reserve,2035,312.771,4.218
CBM_dist,08,reserve,2036,316.582,4.272
CBM_dist,08,reserve,2037,320.332,4.325
CBM_dist,08,reserve,2038,324.021,4.378
CBM_dist,08,reserve,2039,327.649,4.43
CBM_dist,08,reserve,2040,331.216,4.482
CBM_dist,08,reserve,2041,334.72,4.533
CBM_dist,08,reserve,2042,338.163,4.583
CBM_dist,08,reserve,2043,341.544,4.632
CBM_dist,08,reserve,2044,344.862,4.68
CBM_dist,08,reserve,2045,348.119,4.728
CBM_dist,08,reserve,2046,351.315,4.775
CBM_dist,08,reserve,2047,354.449,4.822
CBM_dist,08,reserve,2048,357.521,4.868
CBM_dist,08,reserve,2049,360.531,4.913
CBM_dist,08,reserve,2050,363.479,4.957
CBM_dist,08,reserve,2051,366.365,5
CBM_dist,08,reserve,2052,369.19,5.043
CBM_dist,08,reserve,2053,371.951,5.085
CBM_dist,08,reserve,2054,374.652,5.127
CBM_dist,08,reserve,2055,377.295,5.167
CBM_dist,08,reserve,2056,379.883,5.208
CBM_dist,08,reserve,2057,382.415,5.247
CBM_dist,08,reserve,2058,384.891,5.286
CBM_dist,08,reserve,2059,387.311,5.324
CBM_dist,08,reserve,2060,389.674,5.362
CBM_dist,08,reserve,2061,391.982,5.399
CBM_dist,08,reserve,2062,394.233,5.435
CBM_dist,08,reserve,2063,396.429,5.471
CBM_dist,08,reserve,2064,398.568,5.506
CBM_dist,08,reserve,2065,400.656,5.541
CBM_dist,08,reserve,2066,402.692,5.574
CBM_dist,08,reserve,2067,404.677,5.608
CBM_dist,08,reserve,2068,406.611,5.641
CBM_dist,08,reserve,2069,408.493,5.673
CBM_dist,08,reserve,2070,410.324,5.705
CBM_dist,08,reserve,2071,412.103,5.736
CBM_dist,08,reserve,2072,413.831,5.766
CBM_dist,08,reserve,2073,415.507,5.796
CBM_dist,08,reserve,2074,417.133,5.825
CBM_dist,08,reserve,2075,418.713,5.854
CBM_dist,08,reserve,2076,420.248,5.883
CBM_dist,08,reserve,2077,421.738,5.911
CBM_dist,08,reserve,2078,423.183,5.938
CBM_dist,08,reserve,2079,424.584,5.965
CBM_dist,08,reserve,2080,425.94,5.992
CBM_dist,08,reserve,2081,427.25,6.018
CBM_dist,08,reserve,2082,428.517,6.043
CBM_dist,08,reserve,2083,429.738,6.068
CBM_dist,08,reserve,2084,430.914,6.093
CBM_dist,08,reserve,2085,432.05,6.117
CBM_dist,08,reserve,2086,433.143,6.14
CBM_dist,08,reserve,2087,434.196,6.164
CBM_dist,08,reserve,2088,435.208,6.186
CBM_dist,08,reserve,2089,436.179,6.209
CBM_dist,08,reserve,2090,437.108,6.231
CBM_dist,08,reserve,2091,437.996,6.252
CBM_dist,08,reserve,2092,438.843,6.273
CBM_dist,08,reserve,2093,439.649,6.294
CBM_dist,08,reserve,2094,440.415,6.314
CBM_dist,08,reserve,2095,441.146,6.334
CBM_dist,08,reserve,2096,441.841,6.353
CBM_dist,08,reserve,2097,442.502,6.372
CBM_dist,08,reserve,2098,443.127,6.391
CBM_dist,08,reserve,2099,443.719,6.409
CBM_dist,08,reserve,2100,444.275,6.427
CBM_dist,09,reserve,2025,64.47,2.147
CBM_dist,09,reserve,2026,65.041,2.167
CBM_dist,09,reserve,2027,65.606,2.187
CBM_dist,09,reserve,2028,66.167,2.207
CBM_dist,09,reserve,2029,66.722,2.227
CBM_dist,09,reserve,2030,67.273,2.247
CBM_dist,09,reserve,2031,67.818,2.266
CBM_dist,09,reserve,2032,68.359,2.286
CBM_dist,09,reserve,2033,68.895,2.305
CBM_dist,09,reserve,2034,69.426,2.324
CBM_dist,09,reserve,2035,69.953,2.343
CBM_dist,09,reserve,2036,70.474,2.362
CBM_dist,09,reserve,2037,70.991,2.38
CBM_dist,09,reserve,2038,71.504,2.399
CBM_dist,09,reserve,2039,72.012,2.417
CBM_dist,09,reserve,2040,72.514,2.435
CBM_dist,09,reserve,2041,73.013,2.453
CBM_dist,09,reserve,2042,73.507,2.471
CBM_dist,09,reserve,2043,73.996,2.489
CBM_dist,09,reserve,2044,74.481,2.507
CBM_dist,09,reserve,2045,74.962,2.525
CBM_dist,09,reserve,2046,75.438,2.542
CBM_dist,09,reserve,2047,75.909,2.559
CBM_dist,09,reserve,2048,76.377,2.576
CBM_dist,09,reserve,2049,76.84,2.593
CBM_dist,09,reserve,2050,77.299,2.61
CBM_dist,09,reserve,2051,77.753,2.627
CBM_dist,09,reserve,2052,78.203,2.644
CBM_dist,09,reserve,2053,78.65,2.66
CBM_dist,09,reserve,2054,79.091,2.677
CBM_dist,09,reserve,2055,79.53,2.693
CBM_dist,09,reserve,2056,79.964,2.709
CBM_dist,09,reserve,2057,80.393,2.725
CBM_dist,09,reserve,2058,80.818,2.741
CBM_dist,09,reserve,2059,81.24,2.757
CBM_dist,09,reserve,2060,81.657,2.772
CBM_dist,09,reserve,2061,82.071,2.788
CBM_dist,09,reserve,2062,82.481,2.803
CBM_dist,09,reserve,2063,82.887,2.819
CBM_dist,09,reserve,2064,83.289,2.834
CBM_dist,09,reserve,2065,83.686,2.849
CBM_dist,09,reserve,2066,84.081,2.864
CBM_dist,09,reserve,2067,84.472,2.879
CBM_dist,09,reserve,2068,84.858,2.893
CBM_dist,09,reserve,2069,85.24,2.908
CBM_dist,09,reserve,2070,85.62,2.923
CBM_dist,09,reserve,2071,85.995,2.937
CBM_dist,09,reserve,2072,86.367,2.951
CBM_dist,09,reserve,2073,86.736,2.965
CBM_dist,09,reserve,2074,87.1,2.98
CBM_dist,09,reserve,2075,87.461,2.994
CBM_dist,09,reserve,2076,87.818,3.007
CBM_dist,09,reserve,2077,88.173,3.021
CBM_dist,09,reserve,2078,88.523,3.035
CBM_dist,09,reserve,2079,88.87,3.048
CBM_dist,09,reserve,2080,89.214,3.062
CBM_dist,09,reserve,2081,89.553,3.075
CBM_dist,09,reserve,2082,89.89,3.088
CBM_dist,09,reserve,2083,90.223,3.102
CBM_dist,09,reserve,2084,90.553,3.115
CBM_dist,09,reserve,2085,90.88,3.128
CBM_dist,09,reserve,2086,91.203,3.14
CBM_dist,09,reserve,2087,91.523,3.153
CBM_dist,09,reserve,2088,91.84,3.166
CBM_dist,09,reserve,2089,92.153,3.178
CBM_dist,09,reserve,2090,92.463,3.191
CBM_dist,09,reserve,2091,92.77,3.203
CBM_dist,09,reserve,2092,93.074,3.215
CBM_dist,09,reserve,2093,93.374,3.228
CBM_dist,09,reserve,2094,93.672,3.24
CBM_dist,09,reserve,2095,93.967,3.252
CBM_dist,09,reserve,2096,94.258,3.264
CBM_dist,09,reserve,2097,94.546,3.275
CBM_dist,09,reserve,2098,94.832,3.287
CBM_dist,09,reserve,2099,95.114,3.299
CBM_dist,09,reserve,2100,95.393,3.31
CBM_dist,10,reserve,2025,12.66,0.786
CBM_dist,10,reserve,2026,12.764,0.793
CBM_dist,10,reserve,2027,12.867,0.799
CBM_dist,10,reserve,2028,12.971,0.806
CBM_dist,10,reserve,2029,13.072,0.812
CBM_dist,10,reserve,2030,13.173,0.819
CBM_dist,10,reserve,2031,13.274,0.825
CBM_dist,10,reserve,2032,13.373,0.831
CBM_dist,10,reserve,2033,13.472,0.838
CBM_dist,10,reserve,2034,13.57,0.844
CBM_dist,10,reserve,2035,13.667,0.85
CBM_dist,10,reserve,2036,13.764,0.856
CBM_dist,10,reserve,2037,13.859,0.862
CBM_dist,10,reserve,2038,13.954,0.868
CBM_dist,10,reserve,2039,14.049,0.874
CBM_dist,10,reserve,2040,14.143,0.88
CBM_dist,10,reserve,2041,14.236,0.886
CBM_dist,10,reserve,2042,14.328,0.892
CBM_dist,10,reserve,2043,14.42,0.898
CBM_dist,10,reserve,2044,14.511,0.903
CBM_dist,10,reserve,2045,14.601,0.909
CBM_dist,10,reserve,2046,14.69,0.915
CBM_dist,10,reserve,2047,14.778,0.92
CBM_dist,10,reserve,2048,14.867,0.926
CBM_dist,10,reserve,2049,14.954,0.932
CBM_dist,10,reserve,2050,15.041,0.937
CBM_dist,10,reserve,2051,15.128,0.943
CBM_dist,10,reserve,2052,15.212,0.948
CBM_dist,10,reserve,2053,15.298,0.954
CBM_dist,10,reserve,2054,15.382,0.959
CBM_dist,10,reserve,2055,15.465,0.964
CBM_dist,10,reserve,2056,15.548,0.97
CBM_dist,10,reserve,2057,15.63,0.975
CBM_dist,10,reserve,2058,15.711,0.98
CBM_dist,10,reserve,2059,15.793,0.985
CBM_dist,10,reserve,2060,15.873,0.99
CBM_dist,10,reserve,2061,15.953,0.995
CBM_dist,10,reserve,2062,16.032,1
CBM_dist,10,reserve,2063,16.11,1.005
CBM_dist,10,reserve,2064,16.189,1.01
CBM_dist,10,reserve,2065,16.265,1.015
CBM_dist,10,reserve,2066,16.343,1.02
CBM_dist,10,reserve,2067,16.418,1.025
CBM_dist,10,reserve,2068,16.493,1.03
CBM_dist,10,reserve,2069,16.569,1.035
CBM_dist,10,reserve,2070,16.643,1.04
CBM_dist,10,reserve,2071,16.717,1.044
CBM_dist,10,reserve,2072,16.79,1.049
CBM_dist,10,reserve,2073,16.862,1.054
CBM_dist,10,reserve,2074,16.935,1.058
CBM_dist,10,reserve,2075,17.006,1.063
CBM_dist,10,reserve,2076,17.077,1.068
CBM_dist,10,reserve,2077,17.148,1.072
CBM_dist,10,reserve,2078,17.217,1.077
CBM_dist,10,reserve,2079,17.286,1.081
CBM_dist,10,reserve,2080,17.355,1.086
CBM_dist,10,reserve,2081,17.424,1.09
CBM_dist,10,reserve,2082,17.491,1.094
CBM_dist,10,reserve,2083,17.558,1.099
CBM_dist,10,reserve,2084,17.625,1.103
CBM_dist,10,reserve,2085,17.691,1.107
CBM_dist,10,reserve,2086,17.756,1.112
CBM_dist,10,reserve,2087,17.821,1.116
CBM_dist,10,reserve,2088,17.887,1.12
CBM_dist,10,reserve,2089,17.951,1.124
CBM_dist,10,reserve,2090,18.014,1.128
CBM_dist,10,reserve,2091,18.077,1.132
CBM_dist,10,reserve,2092,18.14,1.136
CBM_dist,10,reserve,2093,18.202,1.14
CBM_dist,10,reserve,2094,18.263,1.144
CBM_dist,10,reserve,2095,18.324,1.148
CBM_dist,10,reserve,2096,18.385,1.152
CBM_dist,10,reserve,2097,18.445,1.156
CBM_dist,10,reserve,2098,18.504,1.16
CBM_dist,10,reserve,2099,18.563,1.164
CBM_dist,10,reserve,2100,18.622,1.168
CBM_dist,12,reserve,2025,320.05,5.537
CBM_dist,12,reserve,2026,326.493,5.65
CBM_dist,12,reserve,2027,332.864,5.762
CBM_dist,12,reserve,2028,339.166,5.873
CBM_dist,12,reserve,2029,345.399,5.983
CBM_dist,12,reserve,2030,351.562,6.092
CBM_dist,12,reserve,2031,357.658,6.199
CBM_dist,12,reserve,2032,363.687,6.306
CBM_dist,12,reserve,2033,369.649,6.411
CBM_dist,12,reserve,2034,375.545,6.515
CBM_dist,12,reserve,2035,381.376,6.618
CBM_dist,12,reserve,2036,387.142,6.72
CBM_dist,12,reserve,2037,392.844,6.821
CBM_dist,12,reserve,2038,398.483,6.921
CBM_dist,12,reserve,2039,404.058,7.02
CBM_dist,12,reserve,2040,409.572,7.118
CBM_dist,12,reserve,2041,415.024,7.215
CBM_dist,12,reserve,2042,420.416,7.311
CBM_dist,12,reserve,2043,425.746,7.406
CBM_dist,12,reserve,2044,431.017,7.5
CBM_dist,12,reserve,2045,436.229,7.593
CBM_dist,12,reserve,2046,441.383,7.685
CBM_dist,12,reserve,2047,446.478,7.776
CBM_dist,12,reserve,2048,451.516,7.866
CBM_dist,12,reserve,2049,456.498,7.955
CBM_dist,12,reserve,2050,461.422,8.043
CBM_dist,12,reserve,2051,466.291,8.131
CBM_dist,12,reserve,2052,471.105,8.217
CBM_dist,12,reserve,2053,475.864,8.303
CBM_dist,12,reserve,2054,480.569,8.387
CBM_dist,12,reserve,2055,485.221,8.471
CBM_dist,12,reserve,2056,489.819,8.554
CBM_dist,12,reserve,2057,494.366,8.636
CBM_dist,12,reserve,2058,498.859,8.717
CBM_dist,12,reserve,2059,503.301,8.797
CBM_dist,12,reserve,2060,507.693,8.877
CBM_dist,12,reserve,2061,512.033,8.956
CBM_dist,12,reserve,2062,516.324,9.033
CBM_dist,12,reserve,2063,520.566,9.111
CBM_dist,12,reserve,2064,524.758,9.187
CBM_dist,12,reserve,2065,528.901,9.262
CBM_dist,12,reserve,2066,532.997,9.337
CBM_dist,12,reserve,2067,537.044,9.411
CBM_dist,12,reserve,2068,541.045,9.484
CBM_dist,12,reserve,2069,545,9.556
