model,dom,scenario,year,agc_TgC_anchored,agc_TgC_anchored_se
FVS_calibrated_dist,28,reserve,2050,879.821,10.162
FVS_calibrated_dist,28,reserve,2075,1045.044,12.13
FVS_calibrated_dist,28,reserve,2100,1126.804,13.155
FVS_calibrated_dist,29,reserve,2025,401.36,4.174
FVS_calibrated_dist,29,reserve,2050,638.736,6.677
FVS_calibrated_dist,29,reserve,2075,779.444,8.191
FVS_calibrated_dist,29,reserve,2100,877.082,9.272
FVS_calibrated_dist,30,reserve,2025,395.97,4.554
FVS_calibrated_dist,30,reserve,2050,603.966,7.154
FVS_calibrated_dist,30,reserve,2075,750.921,9.262
FVS_calibrated_dist,30,reserve,2100,805.576,10.529
FVS_calibrated_dist,31,reserve,2025,22.4,1.284
FVS_calibrated_dist,31,reserve,2050,49.069,2.821
FVS_calibrated_dist,31,reserve,2075,65.652,3.789
FVS_calibrated_dist,31,reserve,2100,76.86,4.454
FVS_calibrated_dist,32,reserve,2025,54.14,1.186
FVS_calibrated_dist,32,reserve,2050,111.027,2.433
FVS_calibrated_dist,32,reserve,2075,160.792,3.528
FVS_calibrated_dist,32,reserve,2100,276.963,6.081
FVS_calibrated_dist,33,reserve,2025,153.16,2.542
FVS_calibrated_dist,33,reserve,2050,239,3.99
FVS_calibrated_dist,33,reserve,2075,274.621,4.612
FVS_calibrated_dist,33,reserve,2100,285.281,4.825
FVS_calibrated_dist,34,reserve,2025,59.18,1.479
FVS_calibrated_dist,34,reserve,2050,105.745,2.663
FVS_calibrated_dist,34,reserve,2075,131.282,3.331
FVS_calibrated_dist,34,reserve,2100,145.192,3.715
FVS_calibrated_dist,35,reserve,2025,160.7,2.491
FVS_calibrated_dist,35,reserve,2050,350.888,5.522
FVS_calibrated_dist,35,reserve,2075,534.478,8.579
FVS_calibrated_dist,35,reserve,2100,646.521,10.69
FVS_calibrated_dist,36,reserve,2025,592.43,6.161
FVS_calibrated_dist,36,reserve,2050,949.28,9.939
FVS_calibrated_dist,36,reserve,2075,1135.144,11.969
FVS_calibrated_dist,36,reserve,2100,1217.759,12.944
FVS_calibrated_dist,37,reserve,2025,568.76,6.598
FVS_calibrated_dist,37,reserve,2050,741.564,8.649
FVS_calibrated_dist,37,reserve,2075,836.862,9.816
FVS_calibrated_dist,37,reserve,2100,770.076,9.109
FVS_calibrated_dist,38,reserve,2025,10.39,0.753
FVS_calibrated_dist,38,reserve,2050,19.452,1.416
FVS_calibrated_dist,38,reserve,2075,28.329,2.069
FVS_calibrated_dist,38,reserve,2100,37.764,2.768
FVS_calibrated_dist,39,reserve,2025,250.86,4.917
FVS_calibrated_dist,39,reserve,2050,399.543,7.871
FVS_calibrated_dist,39,reserve,2075,479.494,9.495
FVS_calibrated_dist,39,reserve,2100,502.23,10.009
FVS_calibrated_dist,40,reserve,2025,177.51,2.645
FVS_calibrated_dist,40,reserve,2050,353.793,5.311
FVS_calibrated_dist,40,reserve,2075,438.214,6.637
FVS_calibrated_dist,40,reserve,2100,474.722,7.27
FVS_calibrated_dist,41,reserve,2025,1022.66,8.999
FVS_calibrated_dist,41,reserve,2050,2049.109,18.554
FVS_calibrated_dist,41,reserve,2075,2676.98,25.265
FVS_calibrated_dist,41,reserve,2100,2895.997,29.048
FVS_calibrated_dist,42,reserve,2025,551.02,6.006
FVS_calibrated_dist,42,reserve,2050,793.787,8.698
FVS_calibrated_dist,42,reserve,2075,929.09,10.236
FVS_calibrated_dist,42,reserve,2100,951.376,10.552
FVS_calibrated_dist,44,reserve,2025,12.75,0.678
FVS_calibrated_dist,44,reserve,2050,20.576,1.101
FVS_calibrated_dist,44,reserve,2075,25.305,1.363
FVS_calibrated_dist,44,reserve,2100,28.254,1.532
FVS_calibrated_dist,45,reserve,2025,325.11,4.649
FVS_calibrated_dist,45,reserve,2050,436.322,6.263
FVS_calibrated_dist,45,reserve,2075,483.677,6.972
FVS_calibrated_dist,45,reserve,2100,473.577,6.863
FVS_calibrated_dist,46,reserve,2025,22.21,0.835
FVS_calibrated_dist,46,reserve,2050,32.712,1.231
FVS_calibrated_dist,46,reserve,2075,40.407,1.523
FVS_calibrated_dist,46,reserve,2100,27.834,1.052
FVS_calibrated_dist,47,reserve,2025,461.09,5.395
FVS_calibrated_dist,47,reserve,2050,650.187,7.654
FVS_calibrated_dist,47,reserve,2075,763.334,9.041
FVS_calibrated_dist,47,reserve,2100,746.918,8.921
FVS_calibrated_dist,48,reserve,2025,479.11,5.126
FVS_calibrated_dist,48,reserve,2050,670.354,7.202
FVS_calibrated_dist,48,reserve,2075,796.82,8.6
FVS_calibrated_dist,48,reserve,2100,932.321,10.111
FVS_calibrated_dist,49,reserve,2025,133.07,2.409
FVS_calibrated_dist,49,reserve,2050,199.449,3.63
FVS_calibrated_dist,49,reserve,2075,251.926,4.618
FVS_calibrated_dist,49,reserve,2100,330.747,6.107
FVS_calibrated_dist,50,reserve,2025,142.9,2.586
FVS_calibrated_dist,50,reserve,2050,226.329,4.11
FVS_calibrated_dist,50,reserve,2075,270.395,4.926
FVS_calibrated_dist,50,reserve,2100,291.392,5.329
FVS_calibrated_dist,51,reserve,2025,548.81,5.927
FVS_calibrated_dist,51,reserve,2050,673.324,7.316
FVS_calibrated_dist,51,reserve,2075,747.85,8.175
FVS_calibrated_dist,51,reserve,2100,737.432,8.123
FVS_calibrated_dist,53,reserve,2025,818.67,8.269
FVS_calibrated_dist,53,reserve,2050,1480.378,15.722
FVS_calibrated_dist,53,reserve,2075,1793.622,20.505
FVS_calibrated_dist,53,reserve,2100,1801.428,22.944
FVS_calibrated_dist,54,reserve,2025,438.59,5.658
FVS_calibrated_dist,54,reserve,2050,693.262,9.006
FVS_calibrated_dist,54,reserve,2075,845.668,11.063
FVS_calibrated_dist,54,reserve,2100,935.29,12.331
FVS_calibrated_dist,55,reserve,2025,396.22,3.17
FVS_calibrated_dist,55,reserve,2050,517.966,4.173
FVS_calibrated_dist,55,reserve,2075,570.21,4.628
FVS_calibrated_dist,55,reserve,2100,610.609,4.996
FVS_calibrated_dist,56,reserve,2025,131.59,2.553
FVS_calibrated_dist,56,reserve,2050,187.921,3.697
FVS_calibrated_dist,56,reserve,2075,219.428,4.403
FVS_calibrated_dist,56,reserve,2100,229.136,4.729
