model,dom,scenario,year,agc_TgC_anchored,agc_TgC_anchored_se
CEM,49,reserve,2035,123.541,2.58
CEM,49,reserve,2040,119.442,2.433
CEM,49,reserve,2045,116.02,2.105
CEM,49,reserve,2050,112.621,2.455
CEM,49,reserve,2055,109.402,2.718
CEM,49,reserve,2060,106.547,2.296
CEM,49,reserve,2065,104.22,2.31
CEM,49,reserve,2070,102.192,2.108
CEM,49,reserve,2075,100.346,2.121
CEM,49,reserve,2080,98.621,2.417
CEM,49,reserve,2085,96.953,2.463
CEM,49,reserve,2090,95.478,2.569
CEM,49,reserve,2095,94.089,2.826
CEM,49,reserve,2100,92.562,2.493
CEM,51,reserve,2025,548.81,2.555
CEM,51,reserve,2030,521.207,3.624
CEM,51,reserve,2035,504.831,3.531
CEM,51,reserve,2040,486.222,4.291
CEM,51,reserve,2045,466.432,4.345
CEM,51,reserve,2050,447.582,4.513
CEM,51,reserve,2055,429.329,5.236
CEM,51,reserve,2060,411.663,4.581
CEM,51,reserve,2065,395.561,5.205
CEM,51,reserve,2070,381.654,5.043
CEM,51,reserve,2075,370.076,5.375
CEM,51,reserve,2080,360.686,4.884
CEM,51,reserve,2085,352.668,5.395
CEM,51,reserve,2090,346.59,6.279
CEM,51,reserve,2095,341.279,7.316
CEM,51,reserve,2100,337.056,8.199
CEM,50,reserve,2025,142.9,0.837
CEM,50,reserve,2030,129.174,1.039
CEM,50,reserve,2035,119.68,1.315
CEM,50,reserve,2040,111.967,1.363
CEM,50,reserve,2045,105.612,1.205
CEM,50,reserve,2050,100.235,1.168
CEM,50,reserve,2055,95.874,1.119
CEM,50,reserve,2060,92.048,1.252
CEM,50,reserve,2065,88.865,1.204
CEM,50,reserve,2070,86.012,1.231
CEM,50,reserve,2075,83.532,1.223
CEM,50,reserve,2080,81.452,1.102
CEM,50,reserve,2085,79.538,1.043
CEM,50,reserve,2090,77.821,1.042
CEM,50,reserve,2095,76.368,0.896
CEM,50,reserve,2100,75.004,0.867
CEM,53,reserve,2025,818.67,5.429
CEM,53,reserve,2030,760.025,8.605
CEM,53,reserve,2035,728.75,9.896
CEM,53,reserve,2040,689.318,10.808
CEM,53,reserve,2045,651.47,12.11
CEM,53,reserve,2050,619.61,13.127
CEM,53,reserve,2055,592.796,13.196
CEM,53,reserve,2060,571.556,15.727
CEM,53,reserve,2065,553.757,15.521
CEM,53,reserve,2070,536.148,16.122
CEM,53,reserve,2075,521.022,16.124
CEM,53,reserve,2080,509.954,17.061
CEM,53,reserve,2085,504.886,19.28
CEM,53,reserve,2090,501.139,22.494
CEM,53,reserve,2095,504.965,30.975
CEM,53,reserve,2100,514.628,35.444
CEM,55,reserve,2025,396.22,1.724
CEM,55,reserve,2030,353.012,2.981
CEM,55,reserve,2035,329.718,3.337
CEM,55,reserve,2040,311.892,3.661
CEM,55,reserve,2045,296.727,3.944
CEM,55,reserve,2050,284.215,3.638
CEM,55,reserve,2055,273.663,3.566
CEM,55,reserve,2060,264.907,3.66
CEM,55,reserve,2065,257.163,3.944
CEM,55,reserve,2070,251.56,3.638
CEM,55,reserve,2075,247.177,3.698
CEM,55,reserve,2080,243.45,3.843
CEM,55,reserve,2085,240.481,3.752
CEM,55,reserve,2090,237.922,4.048
CEM,55,reserve,2095,235.515,4.194
CEM,55,reserve,2100,233.477,4.105
CEM,54,reserve,2025,438.59,4.187
CEM,54,reserve,2030,429.027,5.736
CEM,54,reserve,2035,420.437,7.316
CEM,54,reserve,2040,409.109,6.667
CEM,54,reserve,2045,395.726,7.097
CEM,54,reserve,2050,382.564,8.345
CEM,54,reserve,2055,371.552,9.229
CEM,54,reserve,2060,346.649,8.792
CEM,54,reserve,2065,331.455,8.847
CEM,54,reserve,2070,317.625,10.615
CEM,54,reserve,2075,304.82,9.692
CEM,54,reserve,2080,293.05,9.266
CEM,54,reserve,2085,281.334,9.308
CEM,54,reserve,2090,271.899,9.385
CEM,54,reserve,2095,263.005,8.458
CEM,54,reserve,2100,254.943,7.986
CEM,56,reserve,2025,131.59,2.812
CEM,56,reserve,2030,119.235,3.295
CEM,56,reserve,2035,110.727,3.619
CEM,56,reserve,2040,104.692,3.928
CEM,56,reserve,2045,100.295,4.112
CEM,56,reserve,2050,96.926,3.845
CEM,56,reserve,2055,94.598,4.325
CEM,56,reserve,2060,92.649,3.901
CEM,56,reserve,2065,91.215,3.679
CEM,56,reserve,2070,90.069,3.918
CEM,56,reserve,2075,89.269,4.286
CEM,56,reserve,2080,88.347,3.876
CEM,56,reserve,2085,87.4,3.891
CEM,56,reserve,2090,86.616,4.216
CEM,56,reserve,2095,86.118,4.446
CEM,56,reserve,2100,85.461,4.882
