plot_id,plt_cn,eco
524,63730699010661,47
525,64099060010661,50
526,64029728010661,50
527,64157897010661,50
528,63709537010661,53
529,63771737010661,52
530,64375654010661,50
531,63698202010661,50
532,64237722010661,50
533,63726180010661,50
534,64137541010661,51
535,64203330010661,50
536,63826164010661,50
537,64554167010661,51
538,64042712010661,52
539,64209451010661,50
540,63854215010661,52
541,63680359010661,52
542,63674373010661,50
543,63804118010661,47
544,63716692010661,51
545,63731040010661,52
546,63872669010661,53
547,63715934010661,53
548,63665346010661,52
549,63722746010661,52
550,63854462010661,52
551,63730343010661,51
552,63702783010661,53
553,63804258010661,47
554,63830153010661,50
555,64279174010661,52
556,63796312010661,50
557,63809226010661,51
558,64300105010661,50
559,63814177010661,53
560,64190333010661,50
561,64530843010661,51
562,64076909010661,51
563,63831757010661,51
564,63851453010661,50
565,64406711010661,51
566,64212387010661,50
567,64084820010661,50
568,64531433010661,51
569,64679694010661,50
570,63702959010661,53
571,64579493010661,52
572,63833482010661,50
573,63690278010661,50
574,64111717010661,53
575,64522786010661,53
576,64144332010661,52
577,64653081010661,50
578,63814679010661,51
579,64653670010661,50
580,63865128010661,52
581,64129470010661,52
582,64463235010661,50
583,64144905010661,52
584,63799871010661,51
585,63722985010661,52
586,64088691010661,50
587,64344120010661,52
588,63816137010661,51
589,64112077010661,53
590,63805303010661,47
591,63792657010661,50
592,64145592010661,52
593,63679576010661,50
594,64572408010661,52
595,63633413010661,51
596,63682747010661,52
597,64297264010661,50
598,64339902010661,52
599,63861637010661,53
600,63800050010661,51
601,63684213010661,52
602,64286421010661,51
603,64244337010661,50
604,63844845010661,52
605,63867957010661,50
606,64573386010661,52
607,64210750010661,50
608,63687969010661,50
609,64525887010661,50
610,64540293010661,51
611,63785046010661,52
612,63826423010661,51
613,63623410010661,52
614,63831353010661,50
615,64407302010661,51
616,64262626010661,51
617,64252744010661,50
618,64279880010661,53
619,64362602010661,50
620,63648318010661,50
621,63833266010661,50
622,64136175010661,50
623,64352011010661,52
624,64117456010661,51
625,64667274010661,51
626,64153066010661,50
627,63726757010661,50
628,64300990010661,53
629,64322295010661,50
630,64668466010661,51
631,63864563010661,50
632,64289616010661,51
633,63816307010661,51
634,64016127010661,52
635,63717362010661,51
636,64352363010661,52
637,64662811010661,50
638,64674911010661,50
639,63686529010661,50
640,64447734010661,51
641,64387493010661,50
642,63624569010661,50
643,64293283010661,50
644,63714925010661,51
645,64668620010661,51
646,64424003010661,51
647,64234376010661,51
648,64314157010661,50
649,64574445010661,52
650,63715066010661,51
651,64267668010661,50
652,63817960010661,51
653,63744788010661,50
654,63689765010661,50
655,64508162010661,50
656,64302576010661,50
657,63701704010661,50
658,64669383010661,51
659,63715221010661,51
660,63646010010661,50
661,64357862010661,52
662,64308898010661,51
663,63668235010661,52
664,63789924010661,50
665,64501475010661,52
666,64189518010661,50
667,63841391010661,53
668,64227522010661,51
669,63865375010661,52
670,63624957010661,51
671,64178634010661,51
672,64304747010661,51
673,63742411010661,50
674,63865468010661,52
675,64138829010661,53
676,64677057010661,50
677,64090537010661,50
678,64565503010661,50
679,63865720010661,52
680,64385852010661,50
681,63760892010661,52
682,64657256010661,53
683,63611921010661,51
684,64112407010661,51
685,64697702010661,50
686,64088912010661,50
687,64296363010661,50
688,63716519010661,51
689,64424918010661,51
690,63693667010661,52
691,63737357010661,50
692,63731351010661,51
693,64079359010661,52
694,64269338010661,50
695,64632617010661,52
696,63866311010661,52
697,63672139010661,53
698,63866497010661,52
699,63685823010661,52
700,63818768010661,51
701,63801985010661,50
702,64513002010661,50
703,63788538010661,52
704,64150520010661,51
705,64148073010661,52
706,63724846010661,53
707,63685924010661,52
708,64502003010661,52
709,64639772010661,51
710,64532836010661,50
711,63859169010661,51
712,64458730010661,50
713,64148467010661,52
714,63654639010661,50
715,63783324010661,52
716,64212433010661,50
717,64665292010661,50
718,63638118010661,51
719,63680987010661,52
720,64524451010661,51
721,63738247010661,50
722,64504024010661,52
723,63857996010661,51
724,64208107010661,50
725,64431821010661,51
726,63805948010661,50
727,63850645010661,50
728,64071489010661,50
729,64293495010661,51
730,63858081010661,51
731,64641132010661,51
732,64450542010661,50
733,63745476010661,51
734,63709944010661,51
735,63782723010661,52
736,63831769010661,50
737,63858159010661,51
738,64504731010661,52
739,64241320010661,53
740,64471129010661,50
741,64641494010661,52
742,64294141010661,51
743,63676040010661,50
744,63704296010661,51
745,64593201010661,53
746,64193505010661,50
747,64079689010661,52
748,63676174010661,50
749,63770711010661,52
750,64275416010661,51
751,63676330010661,50
752,64529811010661,50
753,63816782010661,51
754,63996591010661,50
755,64388742010661,50
756,64089937010661,50
757,63847587010661,53
758,64079511010661,51
759,63676798010661,50
760,64080162010661,52
761,64172618010661,51
762,63611586010661,51
763,63850585010661,53
764,63654417010661,50
765,63712131010661,51
766,63726225010661,50
767,63677045010661,50
768,63712191010661,51
769,64696399010661,50
770,63677187010661,50
771,63695122010661,52
772,64197103010661,51
773,64151784010661,50
774,64619536010661,50
775,64088290010661,50
776,64066824010661,53
777,63677827010661,50
778,63770117010661,51
779,63695277010661,52
780,64208351010661,50
781,64244255010661,52
782,63695317010661,52
783,64259746010661,50
784,64395970010661,50
785,64323951010661,51
786,63847718010661,53
787,64260033010661,50
788,63759295010661,50
789,63644967010661,50
790,63712721010661,51
791,64040722010661,51
792,64260985010661,50
793,64300452010661,50
794,64134815010661,51
795,64566574010661,53
796,64059744010661,50
797,63747213010661,51
798,63656930010661,50
799,63816944010661,51
800,63692430010661,50
801,63817624010661,51
802,63870492010661,50
803,64339018010661,52
804,64261874010661,50
805,63817779010661,51
806,64262397010661,50
807,64339180010661,52
808,64153816010661,51
809,63835402010661,51
810,63800867010661,53
811,63626760010661,51
812,64262799010661,50
813,63837992010661,51
814,64678637010661,50
815,63789865010661,52
816,64214949010661,50
817,63627634010661,50
818,64263231010661,50
819,64080635010661,52
820,64019671010661,53
821,63790105010661,52
822,63978219010661,51
823,64193017010661,53
824,64133295010661,50
825,63862887010661,52
826,63819041010661,51
827,64113952010661,52
828,63680552010661,52
829,64265139010661,50
830,64092368010661,52
831,64607231010661,51
832,63755631010661,50
833,64456164010661,50
834,64265682010661,50
835,64689070010661,50
836,64092714010661,52
837,64151410010661,50
838,64052303010661,50
839,64272245010661,52
840,64131531010661,51
841,63806994010661,50
842,63863138010661,52
843,63665811010661,51
844,63785921010661,50
845,64181841010661,50
846,64220402010661,50
847,63735110010661,52
848,64052871010661,50
849,63840713010661,50
850,63633130010661,51
851,63735276010661,52
852,63612851010661,51
853,63719030010661,51
854,63819575010661,51
855,64696872010661,50
856,64201524010661,50
857,63627948010661,50
858,63867281010661,50
859,63697459010661,50
860,64688618010661,50
861,64319757010661,51
862,64208824010661,50
863,63735479010661,52
864,63748027010661,51
865,63666132010661,52
866,64112818010661,51
867,64266145010661,50
868,63666359010661,52
869,63619486010661,52
870,64690703010661,50
871,63820028010661,51
872,63827237010661,51
873,63827331010661,51
874,63832545010661,51
875,64691016010661,50
876,63827575010661,51
877,64244785010661,50
878,64348742010661,52
879,63820175010661,51
880,63619651010661,51
881,64105616010661,52
882,64262071010661,50
883,64663642010661,51
884,63756127010661,50
885,64223997010661,51
886,64170012010661,53
887,64144138010661,51
888,64422525010661,51
889,64170392010661,53
890,64436123010661,51
891,64094168010661,50
892,63628658010661,50
893,64121518010661,51
894,64224252010661,52
895,64668774010661,50
896,64094777010661,50
897,64170944010661,53
898,63706738010661,50
899,63863438010661,52
900,64574843010661,53
901,64095329010661,50
902,64669121010661,50
903,64095848010661,50
904,64326887010661,50
905,64670036010661,50
906,64096098010661,50
907,64207797010661,50
908,63706787010661,50
909,63613629010661,52
910,63628987010661,50
911,64096304010661,50
912,63727535010661,50
913,63629142010661,51
914,64159435010661,50
915,64215972010661,50
916,64118118010661,51
917,63824026010661,50
918,64096540010661,50
919,63633637010661,50
920,63629319010661,50
921,64060225010661,51
922,64096970010661,50
923,63629545010661,51
924,64060720010661,51
925,64031531010661,50
926,63707419010661,50
927,63777811010661,51
928,64171293010661,53
929,64097505010661,50
930,64691990010661,51
931,63696635010661,50
932,64144575010661,50
933,64329599010661,50
934,64171630010661,50
935,63707680010661,51
936,64145188010661,50
937,63772564010661,52
938,64160105010661,50
939,63739036010661,50
940,63634034010661,51
941,64692298010661,51
942,64436310010661,53
943,64634516010661,51
944,63809582010661,50
945,64270546010661,52
946,64580767010661,52
947,63634161010661,50
948,63728366010661,50
949,63611276010661,51
950,64371986010661,50
951,64148052010661,51
952,64634828010661,51
953,63844355010661,51
954,63772760010661,51
955,63728487010661,50
956,64148398010661,51
957,63634320010661,50
958,64543945010661,50
959,63756820010661,51
960,63728662010661,50
961,64149580010661,50
962,63810289010661,50
963,63728944010661,50
964,63863883010661,52
965,63778383010661,50
966,63634578010661,51
967,64560514010661,50
968,63634816010661,50
969,63810861010661,51
970,63829191010661,51
971,64635711010661,52
972,64098005010661,50
973,64553302010661,51
974,64704027010661,50
975,63773292010661,52
976,63680252010661,52
977,63984567010661,51
978,63811148010661,50
979,63778940010661,51
980,63635100010661,50
981,64477911010661,50
982,64136409010661,52
983,64679652010661,52
984,63757659010661,50
985,63829861010661,50
986,64386202010661,50
987,63729742010661,50
988,63773373010661,52
989,63757834010661,51
990,63811554010661,50
991,63773431010661,52
992,63758013010661,50
993,63830158010661,50
994,63811750010661,50
995,64546627010661,51
996,63786236010661,50
997,63758216010661,51
998,63779526010661,51
999,63758368010661,50
1000,63773784010661,52
1001,66616346010661,50
1002,64108440010661,50
1003,64551309010661,51
1004,63779998010661,50
1005,63700065010661,50
1006,64076190010661,50
1007,63655828010661,50
1008,64162507010661,50
1009,64358611010661,52
1010,64150152010661,50
1011,64110505010661,50
1012,64048487010661,52
1013,63780304010661,51
1014,64076723010661,50
1015,64454114010661,50
1016,64313437010661,51
1017,63700297010661,50
1018,63780487010661,50
1019,64111279010661,50
1020,64360521010661,52
1021,64076926010661,50
1022,63700387010661,50
1023,63780777010661,50
1024,63838649010661,51
1025,64111644010661,50
1026,64077034010661,50
1027,64111937010661,50
1028,63700512010661,50
1029,64163948010661,50
1030,64159213010661,50
1031,63781291010661,50
1032,63778446010661,50
1033,64389461010661,50
1034,64100692010661,51
1035,64361340010661,52
1036,63778697010661,50
1037,63700815010661,50
1038,63856221010661,50
1039,64380041010661,50
1040,64372609010661,50
1041,63700880010661,50
1042,64373183010661,50
1043,63778865010661,50
1044,63856317010661,50
1045,64373632010661,50
1046,64313782010661,50
1047,63701068010661,50
1048,64381147010661,50
1049,64519466010661,51
1050,64121146010661,51
1051,64488280010661,50
1052,63811794010661,51
1053,63701268010661,50
1054,64395248010661,50
1055,63811961010661,51
1056,63701441010661,50
1057,63701546010661,50
1058,64682959010661,52
1059,63701679010661,50
1060,64375151010661,51
1061,63797980010661,50
1062,63871030010661,50
1063,64398688010661,50
1064,64486613010661,50
1065,64399403010661,50
1066,64303908010661,50
1067,64375551010661,50
1068,63659977010661,50
1069,64427329010661,51
1070,64263806010661,51
1071,64428180010661,51
1072,64172354010661,50
1073,64201709010661,51
1074,64554729010661,51
1075,64388944010661,50
1076,63828036010661,50
1077,63614366010661,51
1078,64459581010661,51
1079,63800352010661,50
1080,63836704010661,50
1081,64174881010661,51
1082,63800627010661,50
1083,64033661010661,50
1084,64460065010661,52
1085,64255604010661,50
1086,63866160010661,50
1087,64034096010661,50
1088,64460763010661,52
1089,64331261010661,50
1090,63681219010661,52
1091,64256602010661,50
1092,64331482010661,51
1093,63614735010661,52
1094,64332034010661,50
1095,64035095010661,50
1096,63841973010661,51
1097,64274825010661,52
1098,64474290010661,50
1099,63653037010661,51
1100,64211851010661,50
1101,64462807010661,52
1102,64108341010661,51
1103,64489815010661,50
1104,63681318010661,52
1105,63653287010661,51
1106,63801122010661,50
1107,63801425010661,50
1108,63801696010661,50
1109,63975553010661,51
1110,64202295010661,50
1111,64371070010661,50
1112,64109720010661,52
1113,64534712010661,51
1114,63785075010661,50
1115,64201381010661,50
1116,64552241010661,51
1117,64371577010661,50
1118,63657143010661,50
1119,64485482010661,50
1120,64305225010661,50
1121,64373129010661,50
1122,64536099010661,51
1123,64373855010661,50
1124,63860454010661,50
1125,63681666010661,52
1126,63977138010661,51
1127,63998615010661,50
1128,63977874010661,51
1129,64374262010661,50
1130,64387950010661,50
1131,63653619010661,51
1132,64051212010661,50
1133,63681871010661,52
1134,64440859010661,50
1135,63999445010661,50
1136,64197786010661,51
1137,64198402010661,51
1138,63828385010661,50
1139,64198718010661,51
1140,64275721010661,52
1141,64122589010661,51
1142,63644478010661,50
1143,64558004010661,51
1144,64122705010661,52
1145,63641147010661,51
1146,64276131010661,52
1147,64547815010661,51
1148,63719255010661,50
1149,64123073010661,51
1150,63719458010661,50
1151,64387519010661,50
1152,64276324010661,52
1153,64199359010661,51
1154,64594707010661,53
1155,64199660010661,51
1156,63738625010661,50
1157,64125444010661,52
1158,64264793010661,50
1159,63873522010661,53
1160,64397810010661,50
1161,63868418010661,50
1162,64265786010661,50
1163,64398454010661,50
1164,64607868010661,51
1165,64566819010661,50
1166,64055043010661,50
1167,64266989010661,51
1168,63720789010661,50
1169,64053794010661,50
1170,63873942010661,52
1171,63845436010661,51
1172,64499699010661,50
1173,63836528010661,50
1174,64610308010661,51
1175,63837527010661,50
1176,63837735010661,50
1177,64189449010661,52
1178,64699017010661,50
1179,63793729010661,50
1180,64275873010661,51
1181,63845594010661,51
1182,63639081010661,51
1183,63813058010661,50
1184,63845835010661,51
1185,63837949010661,50
1186,63743442010661,50
1187,63794040010661,50
1188,63651861010661,50
1189,63743551010661,50
1190,63794473010661,50
1191,63838709010661,50
1192,64277339010661,52
1193,63871647010661,50
1194,64190162010661,53
1195,63795298010661,50
1196,64190282010661,52
1197,63871843010661,50
1198,63839062010661,50
1199,63839349010661,50
1200,63872607010661,50
1201,64190737010661,52
1202,63796936010661,50
1203,64182381010661,51
1204,64398653010661,50
1205,63743622010661,50
1206,64559803010661,51
1207,64398911010661,50
1208,64399200010661,50
1209,64400449010661,50
1210,64400792010661,50
1211,63743841010661,50
1212,64461488010661,50
1213,64401756010661,50
1214,64403266010661,50
1215,63744160010661,50
1216,63744377010661,50
1217,63637971010661,51
1218,63648648010661,50
1219,64404667010661,50
1220,64000916010661,50
1221,64685188010661,50
1222,64405075010661,50
1223,63744512010661,50
1224,63649815010661,50
1225,64685864010661,50
1226,63638192010661,51
1227,63873217010661,50
1228,63647519010661,50
1229,64686368010661,50
1230,64002770010661,50
1231,63873752010661,50
1232,64595735010661,53
1233,63874476010661,50
1234,64686568010661,50
1235,64506148010661,50
1236,63875147010661,50
1237,64005811010661,50
1238,64596336010661,52
1239,64006103010661,50
1240,63649397010661,50
1241,64461922010661,50
1242,64686953010661,50
1243,64051231010661,50
1244,64212652010661,50
1245,64687597010661,50
1246,64052769010661,50
1247,64305624010661,50
1248,64622744010661,50
1249,64623366010661,50
1250,64212726010661,50
1251,64568219010661,50
1252,63652833010661,50
1253,64569238010661,50
1254,64569405010661,50
1255,64177523010661,51
1256,64307116010661,50
1257,64307311010661,50
1258,64307768010661,50
1259,64570616010661,50
1260,64307863010661,50
1261,64308200010661,50
1262,64324504010661,50
1263,63661578010661,50
1264,63652954010661,50
1265,64572471010661,50
1266,64704415010661,50
1267,64515444010661,51
1268,64222373010661,50
1269,64704578010661,50
1270,64326032010661,50
1271,63662553010661,50
1272,63662840010661,50
1273,63663346010661,50
1274,64070965010661,50
1275,64182756010661,50
1276,63663705010661,50
1277,64176018010661,51
1278,63839799010661,50
1279,63761333010661,50
1280,64183996010661,50
1281,63663962010661,50
1282,63761682010661,50
1283,64213364010661,50
1284,64213685010661,50
1285,64214170010661,50
1286,64214963010661,50
1287,64215458010661,50
1288,64187501010661,50
1289,63762543010661,50
1290,64187741010661,50
1291,63762790010661,50
1292,64180589010661,51
1293,64462843010661,50
1294,63763469010661,50
1295,64704947010661,50
1296,64217882010661,50
1297,63854959010661,50
1298,64218332010661,50
1299,63763799010661,50
1300,63855844010661,50
1301,63855950010661,50
1302,64219357010661,50
1303,64329227010661,50
1304,64329989010661,50
1305,64330379010661,50
1306,63856661010661,50
1307,63857374010661,50
1308,64331908010661,50
1309,64332845010661,50
1310,64333671010661,50
1311,64333961010661,50
1312,64334324010661,50
1313,64335491010661,50
1314,64623800010661,50
1315,64463880010661,50
1316,64466273010661,50
1317,64624584010661,50
1318,63642443010661,51
1319,64467137010661,50
1320,63642982010661,51
1321,64469679010661,50
1322,64626475010661,50
1323,64626633010661,50
1324,64470272010661,50
1325,64473461010661,50
1326,64474747010661,50
1327,64628584010661,50
1328,63643316010661,51
1329,63764193010661,50
1330,64336357010661,50
1331,64629407010661,50
1332,64337301010661,50
1333,64517286010661,50
1334,63643479010661,51
1335,64519882010661,50
1336,64521936010661,50
1337,64522505010661,50
1338,64184418010661,51
1339,64523147010661,51
1340,64184673010661,51
1341,64524852010661,50
1342,64185213010661,51
1343,64223792010661,50
1344,64225200010661,50
1345,64187084010661,51
1346,64226572010661,50
1347,64227655010661,50
1348,64228575010661,50
1349,64229003010661,50
1350,64229339010661,50
1351,64229749010661,50
1352,64456580010661,51
1353,64458215010661,51
1354,64484594010661,51
1355,64476928010661,50
1356,63695873010661,50
1357,63833963010661,50
1358,64230112010661,50
1359,63698341010661,50
1360,63775727010661,50
1361,64319056010661,50
