PLOT,FIRST_PLTCN,FIRST_INVYR,PUB_LAT,PUB_LONG,COUNTYCD,N_CYCLES,BIOM_2001_Mgha,BIOM_2002_Mgha,BIOM_2003_Mgha,BIOM_2004_Mgha,BIOM_2005_Mgha,BIOM_2006_Mgha,BIOM_2007_Mgha,BIOM_2008_Mgha,BIOM_2009_Mgha,BIOM_2010_Mgha,BIOM_2011_Mgha,BIOM_2012_Mgha,BIOM_2013_Mgha,BIOM_2014_Mgha,BIOM_2015_Mgha,BIOM_2016_Mgha,BIOM_2017_Mgha,BIOM_2018_Mgha,BIOM_2019_Mgha,BIOM_2020_Mgha,BIOM_2021_Mgha,BIOM_2022_Mgha
58221,40220376010497,2010,47.129106,-123.078351,45,2,,,,,,,,,,80.412,,,,,,,,,,164.811,,
58245,40220867010497,2010,48.702949,-121.808547,73,2,,,,,,,,,,430.4,,,,,,,,,,448.959,,
58254,24178501010900,2002,48.469856,-117.331147,51,2,,3.369,,,,,,,,,,34.818,,,,,,,,,,
58276,22954539010497,2007,47.219275,-120.359674,37,2,,,,,,,30.124,,,,,,,,,,27.56,,,,,
58281,12981628010497,2005,48.669626,-118.495178,19,2,,,,,213.977,,,,,,,,,,191.233,,,,,,,
58301,48203603010497,2011,47.070659,-122.673361,53,2,,,,,,,,,,,195.663,,,,,,,,,,291.894,
58325,22398649010497,2003,47.968019,-120.656843,7,2,,,364.196,,,,,,,,,,366.26,,,,,,,,,
58349,22933049010497,2008,47.303811,-117.34547,63,2,,,,,,,,10.341,,,,,,,,,,11.218,,,,
58354,29883339010497,2009,47.33804,-123.508381,45,2,,,,,,,,,133.022,,,,,,,,,,211.311,,,
58366,22954400010497,2007,46.247849,-117.803247,13,2,,,,,,,73.41,,,,,,,,,,127.663,,,,,
58375,22826450010497,2007,46.082014,-117.801152,13,2,,,,,,,366.742,,,,,,,,,,405.397,,,,,
58379,24537567010900,2003,47.548415,-122.69006,35,2,,,292.244,,,,,,,,,,307.785,,,,,,,,,
58385,29882823010497,2009,48.890165,-119.262258,47,2,,,,,,,,,22.331,,,,,,,,,,42.701,,,
58392,29395653010497,2008,48.831002,-117.144264,51,2,,,,,,,,122.633,,,,,,,,,,173.309,,,,
58414,22954776010497,2007,48.669362,-118.431215,19,2,,,,,,,107.44,,,,,,,,,,108.691,,,,,
58416,40220755010497,2010,48.621046,-117.069394,51,2,,,,,,,,,,82.174,,,,,,,,,,119.004,,
58421,22398441010497,2003,48.641499,-118.280598,19,2,,,107.576,,,,,,,,,,109.819,,,,,,,,,
58427,13026273010497,2005,48.727623,-120.356717,47,2,,,,,131.782,,,,,,,,,,128.813,,,,,,,
58430,22398959010497,2005,48.768812,-119.163919,47,2,,,,,41.752,,,,,,,,,,40.529,,,,,,,
58446,8603058010901,2006,48.16336,-118.652941,19,2,,,,,,96.378,,,,,,,,,,98.428,,,,,,
58494,8634084010901,2006,45.785533,-121.910328,59,2,,,,,,48.766,,,,,,,,,,99.114,,,,,,
58505,22399076010497,2005,48.928357,-121.878796,73,2,,,,,73.51,,,,,,,,,,84.777,,,,,,,
58523,22398601010497,2003,46.33422,-121.573416,59,2,,,10.519,,,,,,,,,,30.659,,,,,,,,,
58529,8633261010901,2006,48.544328,-121.715576,57,2,,,,,,167.88,,,,,,,,,,154.339,,,,,,
58562,40403495010497,2010,48.607654,-120.474582,47,2,,,,,,,,,,85.804,,,,,,,,,,19.312,,
58584,22399253010497,2006,48.574254,-121.621001,57,2,,,,,,289.471,,,,,,,,,,274.214,,,,,,
58587,48206617010497,2011,45.824552,-122.01234,59,2,,,,,,,,,,,120.063,,,,,,,,,,214.789,
58593,22399255010497,2006,48.302685,-121.702961,57,2,,,,,,696.979,,,,,,,,,,647.136,,,,,,
58605,22954426010497,2007,47.067627,-121.23471,37,2,,,,,,,188.507,,,,,,,,,,232.919,,,,,
58614,48206769010497,2011,48.853544,-118.783521,19,2,,,,,,,,,,,67.453,,,,,,,,,,96.606,
58622,24534250010900,2003,47.129876,-121.571326,33,2,,,88.354,,,,,,,,,,172.087,,,,,,,,,
58627,22954353010497,2007,45.997975,-121.899216,59,2,,,,,,,79.265,,,,,,,,,,117.428,,,,,
58658,25064561010900,2004,48.503015,-117.440346,51,2,,,,294.682,,,,,,,,,,344.426,,,,,,,,
58663,22933284010497,2008,48.880794,-119.53652,47,2,,,,,,,,22.591,,,,,,,,,,32.796,,,,
58701,8623978010901,2006,48.568597,-119.581516,47,2,,,,,,1.058,,,,,,,,,,0.447,,,,,,
58704,29883432010497,2009,46.748092,-123.239052,41,2,,,,,,,,,351.316,,,,,,,,,,386.631,,,
58723,22931145010497,2008,48.600667,-122.936486,55,2,,,,,,,,71.672,,,,,,,,,,73.886,,,,
58734,25067276010900,2004,46.805159,-121.462505,53,2,,,,119.317,,,,,,,,,,138.796,,,,,,,,
58736,40220093010497,2010,45.831575,-121.41213,39,2,,,,,,,,,,85.007,,,,,,,,,,130.819,,
58759,22398991010497,2005,48.796775,-117.444987,51,2,,,,,153.677,,,,,,,,,,126.923,,,,,,,
58763,22954654010497,2007,48.014441,-121.427923,61,2,,,,,,,322.532,,,,,,,,,,231.374,,,,,
58786,40220853010497,2010,48.457686,-121.888314,57,2,,,,,,,,,,387.96,,,,,,,,,,307.486,,
58816,22932951010497,2008,47.07553,-122.082496,53,2,,,,,,,,111.321,,,,,,,,,,117.604,,,,
58833,22954719010497,2007,48.565149,-120.767622,57,2,,,,,,,169.193,,,,,,,,,,187.552,,,,,
58845,29882622010497,2009,46.039173,-121.690407,59,2,,,,,,,,,271.917,,,,,,,,,,311.245,,,
58870,24884838010900,2004,47.871575,-124.180031,31,2,,,,551.778,,,,,,,,,,573.108,,,,,,,,
58880,48205866010497,2011,47.85641,-121.058293,7,2,,,,,,,,,,,98.262,,,,,,,,,,132.995,
58890,13046576010497,2005,47.812878,-123.387213,31,2,,,,,482.705,,,,,,,,,,471.735,,,,,,,
58915,29882957010497,2009,48.308062,-120.116174,47,2,,,,,,,,,55.448,,,,,,,,,,70.561,,,
58922,22398667010497,2004,47.946651,-122.954638,9,2,,,,236.92,,,,,,,,,,272.549,,,,,,,,
58937,40220096010497,2010,45.855334,-122.280919,11,2,,,,,,,,,,60.231,,,,,,,,,,67.491,,
58939,13004016010497,2005,46.150963,-122.185146,59,2,,,,,191.476,,,,,,,,,,245.573,,,,,,,
58943,24143105010900,2002,47.326128,-123.960215,27,2,,106.059,,,,,,,,,,,,,,,,,,,,200.395
58951,48206465010497,2011,48.259267,-121.745166,61,2,,,,,,,,,,,482.39,,,,,,,,,,352.273,
58964,8620764010901,2006,47.374494,-123.466871,45,2,,,,,,31.405,,,,,,,,,,92.741,,,,,,
58982,193209183020004,2007,47.455085,-123.404482,45,2,,,,,,,34.589,,,,,,,,,,65.122,,,,,
58983,40220587010497,2010,47.970014,-123.363883,9,2,,,,,,,,,,437.013,,,,,,,,,,474.085,,
59006,22827598010497,2007,47.43277,-120.63741,7,2,,,,,,,17.934,,,,,,,,,,26.031,,,,,
59027,24840602010900,2004,47.467571,-121.210169,37,2,,,,200.095,,,,,,,,,,155.167,,,,,,,,
59032,22827561010497,2007,46.312212,-121.606307,59,2,,,,,,,774.57,,,,,,,,,,857.589,,,,,
59052,24514332010900,2003,48.063859,-124.251361,9,2,,,420.836,,,,,,,,,,545.641,,,,,,,,,
59055,22398458010497,2003,47.393738,-123.734304,27,2,,,193.909,,,,,,,,,,159.583,,,,,,,,,
59056,22954434010497,2007,46.638549,-123.811529,49,2,,,,,,,43.328,,,,,,,,,,100.875,,,,,
59076,22933273010497,2008,48.406171,-121.624592,57,2,,,,,,,,120.47,,,,,,,,,,168.442,,,,
59087,29395708010497,2008,47.823003,-122.998486,31,2,,,,,,,,230.864,,,,,,,,,,307.417,,,,
59091,29883547010497,2009,48.750642,-117.492427,51,2,,,,,,,,,76.449,,,,,,,,,,122.237,,,
59096,48204562010497,2011,47.328227,-123.464491,45,2,,,,,,,,,,,181.248,,,,,,,,,,185.748,
59098,22398481010497,2003,47.266351,-121.186813,37,2,,,190.575,,,,,,,,,,220.439,,,,,,,,,
59101,22398492010497,2003,46.40786,-121.785072,41,2,,,313.799,,,,,,,,,,389.494,,,,,,,,,
59149,40220369010497,2010,47.130431,-123.463203,45,2,,,,,,,,,,71.74,,,,,,,,,,129.084,,
59156,29395625010497,2008,47.507637,-123.364212,45,2,,,,,,,,273.171,,,,,,,,,,349.826,,,,
59161,8645269010901,2006,48.902084,-121.27144,73,2,,,,,,320.724,,,,,,,,,,375.192,,,,,,
59170,29395683010497,2008,46.674231,-121.066944,77,2,,,,,,,,86.534,,,,,,,,,,110.256,,,,
59198,40220855010497,2010,48.062368,-121.749957,61,2,,,,,,,,,,221.154,,,,,,,,,,238.827,,
59258,22398593010497,2003,46.171913,-122.119061,59,2,,,111.61,,,,,,,,,,126.872,,,,,,,,,
59283,48206619010497,2011,48.410914,-120.484347,47,2,,,,,,,,,,,136.569,,,,,,,,,,152.589,
59292,22954771010497,2007,48.582302,-117.504471,65,2,,,,,,,99.182,,,,,,,,,,141.546,,,,,
59302,29882883010497,2009,48.619429,-118.391039,19,2,,,,,,,,,157.272,,,,,,,,,,135.606,,,
59308,22931060010497,2008,46.728671,-122.365535,41,2,,,,,,,,145.109,,,,,,,,,,208.92,,,,
59310,29395612010497,2008,47.551058,-123.909601,31,2,,,,,,,,236.692,,,,,,,,,,318.211,,,,
59311,24501961010900,2003,48.158095,-121.411436,61,2,,,229.837,,,,,,,,,,289.929,,,,,,,,,
59316,29883019010497,2009,48.731385,-117.196468,51,2,,,,,,,,,166.25,,,,,,,,,,185.812,,,
59374,22931123010497,2008,48.259135,-117.064407,51,2,,,,,,,,91.358,,,,,,,,,,76.546,,,,
59386,48204563010497,2011,48.013746,-123.38181,9,2,,,,,,,,,,,359.318,,,,,,,,,,385.999,
59412,24536541010900,2003,47.661498,-121.285568,33,2,,,149.803,,,,,,,,,,238.218,,,,,,,,,
59422,40220482010497,2010,47.584765,-123.374673,45,2,,,,,,,,,,283.918,,,,,,,,,,234.683,,
59424,8639460010901,2006,47.791563,-117.492902,63,2,,,,,,92.268,,,,,,,,,,114.032,,,,,,
59426,22827466010497,2007,48.090181,-121.783844,61,2,,,,,,,476.453,,,,,,,,,,550.92,,,,,
59429,8610899010901,2006,47.81673,-124.460334,31,2,,,,,,104.545,,,,,,,,,,171.357,,,,,,
59431,48203558010497,2011,46.547532,-121.684604,41,2,,,,,,,,,,,195.944,,,,,,,,,,235.605,
59433,25076199010900,2004,47.915673,-121.63163,61,2,,,,231.354,,,,,,,,,,258.234,,,,,,,,
59437,48206606010497,2011,46.415718,-122.037303,41,2,,,,,,,,,,,810.598,,,,,,,,,,911.129,
59451,40220475010497,2010,47.512623,-120.652906,7,2,,,,,,,,,,109.754,,,,,,,,,,121.885,,
59453,25096348010900,2004,47.800724,-120.920211,7,2,,,,157.675,,,,,,,,,,180.632,,,,,,,,
59459,24480435010900,2003,48.471075,-118.899309,47,2,,,100.413,,,,,,,,,,105.814,,,,,,,,,
59481,13004400010497,2005,46.146962,-122.013177,59,2,,,,,435.37,,,,,,,,,,447.116,,,,,,,
59505,22399125010497,2006,48.930388,-118.809649,19,2,,,,,,12.676,,,,,,,,,,21.571,,,,,,
59508,24841869010900,2004,45.984108,-121.148446,39,2,,,,9.731,,,,,,,,,,47.806,,,,,,,,
59511,22398984010497,2005,48.583065,-120.554953,47,2,,,,,183.066,,,,,,,,,,202.011,,,,,,,
59545,22827753010497,2007,47.101221,-121.585655,53,2,,,,,,,236.307,,,,,,,,,,305.41,,,,,
59553,22933256010497,2008,48.303764,-120.339447,47,2,,,,,,,,40.437,,,,,,,,,,34.934,,,,
59554,13020452010497,2005,47.544998,-123.178824,45,2,,,,,352.147,,,,,,,,,,378.906,,,,,,,
59560,22954414010497,2006,46.475065,-123.434649,49,2,,,,,,95.086,,,,,,,,,,137.755,,,,,,
59570,40220703010497,2010,48.552327,-122.297495,57,2,,,,,,,,,,110.799,,,,,,,,,,118.073,,
59574,22399154010497,2006,47.714181,-121.470123,33,2,,,,,,294.959,,,,,,,,,,343.77,,,,,,
59578,22398865010497,2005,47.325763,-120.399745,7,2,,,,,57.666,,,,,,,,,,79.046,,,,,,,
59587,40220721010497,2010,48.483857,-117.582429,65,2,,,,,,,,,,167.304,,,,,,,,,,164.793,,
59640,48206588010497,2011,47.377192,-123.795832,27,2,,,,,,,,,,,575.121,,,,,,,,,,574.338,
59660,25063890010900,2004,48.332625,-117.422323,51,2,,,,295.993,,,,,,,,,,336.076,,,,,,,,
59670,8644227010901,2006,48.752585,-121.183459,73,2,,,,,,534.28,,,,,,,,,,607.297,,,,,,
59672,24183904010900,2002,47.107095,-121.604464,53,2,,27.119,,,,,,,,,,53.101,,,,,,,,,,
59683,22399153010497,2006,47.755118,-121.172417,33,2,,,,,,70.539,,,,,,,,,,97.127,,,,,,
59693,40403470010497,2010,48.191204,-120.568764,7,2,,,,,,,,,,291.493,,,,,,,,,,289.396,,
59698,22399105010497,2006,47.404593,-120.607814,7,2,,,,,,136.822,,,,,,,,,,131.442,,,,,,
59711,22398435010497,2003,48.729118,-118.831771,19,2,,,182.52,,,,,,,,,,199.179,,,,,,,,,
59713,13039392010497,2005,46.978772,-121.451893,53,2,,,,,427.29,,,,,,,,,,479.759,,,,,,,
59718,40220900010497,2010,48.639731,-120.844399,57,2,,,,,,,,,,64.407,,,,,,,,,,90.625,,
59753,22827631010497,2007,47.172771,-121.515454,33,2,,,,,,,481.009,,,,,,,,,,447.915,,,,,
59757,22954716010497,2007,48.456663,-118.775011,19,2,,,,,,,45.629,,,,,,,,,,3.142,,,,,
59765,40403384010497,2010,48.576145,-120.179382,47,2,,,,,,,,,,40.889,,,,,,,,,,43.923,,
59796,13025184010497,2005,48.624192,-120.145093,47,2,,,,,36.14,,,,,,,,,,47.732,,,,,,,
59802,22398640010497,2004,47.403768,-120.75104,7,2,,,,40.268,,,,,,,,,,72.722,,,,,,,,
59811,29882835010497,2009,48.161244,-121.597576,61,2,,,,,,,,,206.211,,,,,,,,,,193.991,,,
59828,22827604010497,2007,48.567319,-118.327845,19,2,,,,,,,146.666,,,,,,,,,,106.3,,,,,
59830,22398446010497,2003,48.76905,-118.449325,19,2,,,192.978,,,,,,,,,,151.602,,,,,,,,,
59862,22954628010497,2007,47.740269,-117.433514,63,2,,,,,,,20.89,,,,,,,,,,29.493,,,,,
59865,13052688010497,2005,47.521796,-122.983943,35,2,,,,,23.656,,,,,,,,,,61.376,,,,,,,
59876,24842284010900,2004,46.003571,-120.969201,39,2,,,,26.098,,,,,,,,,,36.551,,,,,,,,
59900,24533327010900,2003,47.817936,-123.103579,31,2,,,76.077,,,,,,,,,,90.637,,,,,,,,,
59923,40403445010497,2010,48.446602,-119.92755,47,2,,,,,,,,,,108.145,,,,,,,,,,105.886,,
59930,22932914010497,2008,46.95373,-123.457592,27,2,,,,,,,,59.132,,,,,,,,,,131.193,,,,
59931,22954436010497,2007,46.638367,-122.016249,41,2,,,,,,,69.541,,,,,,,,,,82.184,,,,,
59933,24488526010900,2003,48.71247,-117.136406,51,2,,,142.52,,,,,,,,,,164.472,,,,,,,,,
59946,193209225020004,2007,45.730866,-122.194688,59,2,,,,,,,148.248,,,,,,,,,,202.186,,,,,
59955,22398983010497,2005,48.608827,-120.402335,47,2,,,,,269.846,,,,,,,,,,280.052,,,,,,,
59958,48206656010497,2011,48.638558,-118.318519,19,2,,,,,,,,,,,112.759,,,,,,,,,,2.04,
59970,8616160010901,2006,46.024026,-120.908604,39,2,,,,,,98.427,,,,,,,,,,116.474,,,,,,
59975,22931285010497,2008,48.620684,-117.145286,51,2,,,,,,,,173.253,,,,,,,,,,196.869,,,,
59979,22827706010497,2007,48.678194,-120.154831,47,2,,,,,,,50.413,,,,,,,,,,72.715,,,,,
59997,22398880010497,2005,47.799697,-120.878144,7,2,,,,,450.326,,,,,,,,,,570.034,,,,,,,
60001,22398672010497,2004,48.563928,-118.397409,19,2,,,,27.969,,,,,,,,,,29.109,,,,,,,,
60014,40220242010497,2010,46.586867,-123.669535,49,2,,,,,,,,,,74.697,,,,,,,,,,171.706,,
60031,29883089010497,2009,45.924942,-122.185415,59,2,,,,,,,,,130.072,,,,,,,,,,230.63,,,
60040,87466737020004,2012,48.460861,-118.236283,19,2,,,,,,,,,,,,111.684,,,,,,,,,,124.195
60051,24844205010900,2004,46.43745,-121.753046,41,2,,,,365.835,,,,,,,,,,446.378,,,,,,,,
60058,22954386010497,2007,46.124499,-117.266303,3,2,,,,,,,139.788,,,,,,,,,,148.888,,,,,
60077,48206230010497,2011,46.119677,-121.971666,59,2,,,,,,,,,,,387.13,,,,,,,,,,428.357,
60086,48204984010497,2011,48.861623,-117.591,65,2,,,,,,,,,,,18.512,,,,,,,,,,24.942,
60100,29395007010497,2008,47.867193,-124.027603,31,2,,,,,,,,441.603,,,,,,,,,,340.301,,,,
60101,40403501010497,2010,47.896084,-120.582624,7,2,,,,,,,,,,96.361,,,,,,,,,,115.351,,
60123,22827657010497,2007,48.428772,-119.959915,47,2,,,,,,,85.42,,,,,,,,,,77.929,,,,,
60126,29395521010497,2008,46.53717,-121.856766,41,2,,,,,,,,320.65,,,,,,,,,,393.687,,,,
60138,29394748010497,2007,46.37874,-121.46009,77,2,,,,,,,493.47,,,,,,,,,,480.254,,,,,
60140,29395547010497,2008,48.725959,-121.659201,73,2,,,,,,,,152.384,,,,,,,,,,106.385,,,,
60161,29883415010497,2009,48.056184,-122.595881,29,2,,,,,,,,,110.804,,,,,,,,,,179.476,,,
60180,29883211010497,2009,48.060661,-120.136106,47,2,,,,,,,,,39.466,,,,,,,,,,84.211,,,
60181,22399254010497,2006,48.407431,-121.659356,57,2,,,,,,425.837,,,,,,,,,,351.856,,,,,,
60196,24875233010900,2004,46.06167,-117.514747,23,2,,,,149.108,,,,,,,,,,165.072,,,,,,,,
60205,48205994010497,2011,48.203254,-118.410422,19,2,,,,,,,,,,,69.437,,,,,,,,,,87.228,
60214,13046245010497,2005,47.822346,-123.961547,31,2,,,,,830.591,,,,,,,,,,792.274,,,,,,,
60221,24465727010900,2003,46.240775,-121.205611,77,2,,,51.736,,,,,,,,,,75.278,,,,,,,,,
60226,29883063010497,2009,47.550903,-120.704483,7,2,,,,,,,,,120.931,,,,,,,,,,131.399,,,
60229,24486692010900,2003,48.063443,-117.091333,51,2,,,183.487,,,,,,,,,,237.896,,,,,,,,,
60257,22398545010497,2003,48.784847,-117.188346,51,2,,,152.631,,,,,,,,,,194.81,,,,,,,,,
60288,25083809010900,2004,48.818797,-117.85583,65,2,,,,31.486,,,,,,,,,,65.371,,,,,,,,
60295,22954675010497,2007,48.116228,-123.075585,9,2,,,,,,,128.833,,,,,,,,,,160.424,,,,,
60318,8633064010901,2006,48.552394,-121.545097,57,2,,,,,,204.382,,,,,,,,,,240.489,,,,,,
60322,22931019010497,2008,46.502594,-121.908371,41,2,,,,,,,,81.631,,,,,,,,,,90.345,,,,
60328,25073985010900,2004,46.075469,-121.867091,59,2,,,,19.23,,,,,,,,,,35.596,,,,,,,,
60348,48206233010497,2011,46.113696,-117.474933,3,2,,,,,,,,,,,86.094,,,,,,,,,,128.2,
60351,24869629010900,2004,46.1805,-122.566673,15,2,,,,32.174,,,,,,,,,,174.529,,,,,,,,
60365,22398909010497,2005,48.779125,-118.188454,19,2,,,,,215.74,,,,,,,,,,218.574,,,,,,,
60377,24479417010900,2003,48.418933,-120.536437,47,2,,,27.582,,,,,,,,,,45.339,,,,,,,,,
60391,22954523010497,2007,47.153942,-121.958214,53,2,,,,,,,83.445,,,,,,,,,,138.936,,,,,
60398,29395529010497,2008,46.115134,-117.874239,13,2,,,,,,,,167.026,,,,,,,,,,99.819,,,,
60409,8619237010901,2006,46.708529,-121.887079,41,2,,,,,,98.768,,,,,,,,,,155.708,,,,,,
60412,29881975010497,2009,48.747044,-119.121509,47,2,,,,,,,,,208.372,,,,,,,,,,170.756,,,
60420,29882525010497,2009,45.651345,-122.138343,59,2,,,,,,,,,129.1,,,,,,,,,,195.773,,,
60423,12965572010497,2005,47.706577,-120.85476,7,2,,,,,85.001,,,,,,,,,,57.8,,,,,,,
60430,22827468010497,2007,48.037516,-120.284045,7,2,,,,,,,11.593,,,,,,,,,,17.551,,,,,
60454,29883523010497,2009,46.896947,-121.130764,77,2,,,,,,,,,92.199,,,,,,,,,,128.226,,,
60463,29395700010497,2008,47.780189,-120.953243,7,2,,,,,,,,32.181,,,,,,,,,,48.076,,,,
60472,40220094010497,2010,45.835317,-121.078706,39,2,,,,,,,,,,82.047,,,,,,,,,,87.398,,
60485,8605189010901,2006,48.765839,-118.49142,19,2,,,,,,31.287,,,,,,,,,,49.172,,,,,,
60486,25081321010900,2004,47.992946,-117.717171,65,2,,,,35.657,,,,,,,,,,46.176,,,,,,,,
60506,29395583010497,2008,48.898288,-117.509921,65,2,,,,,,,,200.233,,,,,,,,,,234.937,,,,
60520,22398478010497,2003,47.363056,-121.040271,37,2,,,117.781,,,,,,,,,,79.859,,,,,,,,,
60528,24536986010900,2003,47.687596,-121.502452,33,2,,,38.94,,,,,,,,,,52.457,,,,,,,,,
60542,24531189010900,2003,47.632689,-123.953187,31,2,,,239.908,,,,,,,,,,265.462,,,,,,,,,
60571,29883088010497,2009,47.501407,-123.576604,27,2,,,,,,,,,356.945,,,,,,,,,,350.476,,,
60580,40220157010497,2010,46.24155,-121.681538,59,2,,,,,,,,,,257.155,,,,,,,,,,315.966,,
60581,29395539010497,2008,48.487996,-118.888046,47,2,,,,,,,,66.255,,,,,,,,,,26.18,,,,
60595,22399071010497,2005,48.706402,-120.723268,73,2,,,,,19.379,,,,,,,,,,46.763,,,,,,,
60612,22398449010497,2003,48.932872,-118.400521,19,2,,,151.374,,,,,,,,,,166.2,,,,,,,,,
60622,22398508010497,2003,48.569857,-119.952949,47,2,,,127.343,,,,,,,,,,101.937,,,,,,,,,
60655,30852447020004,2012,47.818497,-120.439889,7,2,,,,,,,,,,,,10.77,,,,,,,,,,0.882
60666,24534537010900,2003,47.175463,-121.715852,33,2,,,61.912,,,,,,,,,,121.16,,,,,,,,,
60674,13034882010497,2005,48.732255,-117.610759,51,2,,,,,89.496,,,,,,,,,,130.497,,,,,,,
60675,24842721010900,2004,46.03896,-120.660884,39,2,,,,14.45,,,,,,,,,,5.317,,,,,,,,
60703,40220302010497,2010,46.859082,-122.667339,67,2,,,,,,,,,,243.628,,,,,,,,,,70.104,,
60724,22954394010497,2007,46.39307,-123.032123,41,2,,,,,,,35.275,,,,,,,,,,84.766,,,,,
60731,13044558010497,2005,47.662359,-123.380929,31,2,,,,,485.436,,,,,,,,,,507.12,,,,,,,
60740,13055977010497,2005,47.513332,-121.215134,37,2,,,,,21.225,,,,,,,,,,29.705,,,,,,,
60752,48206278010497,2011,48.998005,-118.69648,19,2,,,,,,,,,,,314.031,,,,,,,,,,175.022,
60754,40220764010497,2010,48.821501,-120.535408,47,2,,,,,,,,,,124.379,,,,,,,,,,138.711,,
60767,29883555010497,2009,48.827949,-118.930681,47,2,,,,,,,,,111.572,,,,,,,,,,125.446,,,
60789,22398837010497,2004,48.740084,-120.762193,73,2,,,,274.817,,,,,,,,,,369.646,,,,,,,,
60817,8632713010901,2006,48.463697,-122.617198,57,2,,,,,,276.5,,,,,,,,,,262.274,,,,,,
60855,24131014010900,2002,46.321725,-117.803813,13,2,,21.409,,,,,,,,,,,,,,,,,,,,0.796
60867,22954336010497,2007,45.717382,-121.171543,39,2,,,,,,,67.345,,,,,,,,,,83.635,,,,,
60868,29882880010497,2009,46.885031,-123.656184,27,2,,,,,,,,,126.12,,,,,,,,,,161.046,,,
60918,8614672010901,2006,47.195084,-120.392575,37,2,,,,,,54.36,,,,,,,,,,76.386,,,,,,
60934,22398765010497,2004,48.789193,-117.343365,51,2,,,,361.682,,,,,,,,,,314.444,,,,,,,,
60947,29882541010497,2009,45.898317,-121.62691,59,2,,,,,,,,,838.487,,,,,,,,,,965.919,,,
60961,48206237010497,2011,48.60516,-120.363363,47,2,,,,,,,,,,,149.331,,,,,,,,,,169.724,
60962,22399265010497,2006,46.214622,-121.829771,59,2,,,,,,28.964,,,,,,,,,,106.675,,,,,,
60988,29882042010497,2009,46.89835,-121.08902,77,2,,,,,,,,,113.515,,,,,,,,,,105.115,,,
60991,8638626010901,2006,48.249981,-121.120891,61,2,,,,,,203.727,,,,,,,,,,223.197,,,,,,
60997,22932912010497,2008,45.981808,-121.485251,39,2,,,,,,,,16.676,,,,,,,,,,11.146,,,,
61005,24875484010900,2004,46.214363,-117.572509,23,2,,,,185.368,,,,,,,,,,187.652,,,,,,,,
61007,22954420010497,2007,46.486468,-121.680578,41,2,,,,,,,22.451,,,,,,,,,,48.175,,,,,
61037,29395725010497,2008,47.919849,-120.544893,7,2,,,,,,,,190.205,,,,,,,,,,152.933,,,,
61038,13000318010497,2005,48.575422,-122.201121,57,2,,,,,17.968,,,,,,,,,,87.52,,,,,,,
61082,22399012010497,2005,48.379136,-121.710801,57,2,,,,,450.228,,,,,,,,,,366.361,,,,,,,
61093,22954689010497,2007,48.351729,-121.500037,57,2,,,,,,,229.191,,,,,,,,,,260.083,,,,,
61094,24840377010900,2004,47.327487,-120.870492,37,2,,,,163.976,,,,,,,,,,168.851,,,,,,,,
61096,12965856010497,2005,47.699017,-120.704012,7,2,,,,,194.763,,,,,,,,,,220.806,,,,,,,
61110,29881886010497,2009,48.605742,-122.164504,57,2,,,,,,,,,213.291,,,,,,,,,,285.05,,,
61125,22399262010497,2006,45.79442,-121.728906,59,2,,,,,,300.537,,,,,,,,,,359.9,,,,,,
61138,48204912010497,2011,48.495591,-119.192305,47,2,,,,,,,,,,,104.381,,,,,,,,,,137.223,
61139,24478062010900,2003,48.166233,-118.850377,47,2,,,133.24,,,,,,,,,,142.175,,,,,,,,,
61142,22827764010497,2007,47.779711,-121.025617,7,2,,,,,,,26.621,,,,,,,,,,77.003,,,,,
61158,24858663010900,2004,46.558925,-123.700894,49,2,,,,288.638,,,,,,,,,,277.262,,,,,,,,
61178,25072608010900,2004,45.896499,-121.835263,59,2,,,,171.46,,,,,,,,,,247.752,,,,,,,,
61189,48203081010497,2011,47.888768,-118.016133,65,2,,,,,,,,,,,46.396,,,,,,,,,,69.629,
61198,22954759010497,2007,48.533951,-117.727436,65,2,,,,,,,174.064,,,,,,,,,,196.524,,,,,
61218,22827321010497,2007,48.773933,-121.734348,73,2,,,,,,,191.097,,,,,,,,,,214.447,,,,,
61224,8601898010901,2006,46.186807,-123.019962,15,2,,,,,,110.365,,,,,,,,,,123.599,,,,,,
61227,40220727010497,2010,48.625737,-120.284791,47,2,,,,,,,,,,178.228,,,,,,,,,,200.279,,
61230,29395548010497,2008,48.751545,-121.664892,73,2,,,,,,,,215.133,,,,,,,,,,190.979,,,,
61254,22931081010497,2008,46.778636,-121.167155,77,2,,,,,,,,211.905,,,,,,,,,,205.285,,,,
61264,13053565010497,2005,46.912626,-120.945496,37,2,,,,,73.529,,,,,,,,,,66.417,,,,,,,
61265,22954494010497,2007,47.078356,-124.106611,27,2,,,,,,,29.625,,,,,,,,,,84.875,,,,,
61276,13057728010497,2005,45.88248,-120.933295,39,2,,,,,76.789,,,,,,,,,,90.272,,,,,,,
61287,13054497010497,2005,47.23786,-120.654501,37,2,,,,,147.271,,,,,,,,,,123.043,,,,,,,
61313,12983238010497,2005,48.811723,-118.33923,19,2,,,,,244.172,,,,,,,,,,176.566,,,,,,,
61336,48206364010497,2011,47.764473,-121.538042,33,2,,,,,,,,,,,94.552,,,,,,,,,,117.246,
61337,22398846010497,2004,46.553123,-121.252296,77,2,,,,210.939,,,,,,,,,,240.091,,,,,,,,
