plot_id,plt_cn,eco
124,55745969010661,56
125,55287517010661,50
126,54951899010661,50
127,54724076010661,57
128,54557375010661,50
129,55731001010661,50
130,55195461010661,50
131,54833890010661,50
132,54783149010661,56
133,55492612010661,50
134,55476967010661,50
135,55363692010661,56
136,62235699010661,50
137,54648921010661,50
138,55307089010661,50
139,54627278010661,50
140,54830544010661,50
141,54731166010661,56
142,54742271010661,56
143,54726639010661,50
144,55367577010661,50
145,54542540010661,50
146,55277709010661,50
147,55390080010661,51
148,55208187010661,50
149,54671059010661,56
150,55303728010661,55
151,54662169010661,56
152,55061705010661,50
153,60120444010661,50
154,55309848010661,56
155,54668955010661,51
156,55288247010661,50
157,54972403010661,50
158,54610904010661,50
159,54976324010661,50
160,54735669010661,50
161,60363366010661,50
162,54693020010661,50
163,54975878010661,57
164,54983445010661,56
165,55497904010661,50
166,54934774010661,50
167,54669874010661,51
168,55650505010661,50
169,55565518010661,50
170,60185313010661,55
171,55379609010661,50
172,55613812010661,50
173,54944034010661,50
174,55311646010661,50
175,62275116010661,57
176,54945531010661,50
177,54700346010661,55
178,54542824010661,50
179,55051556010661,50
180,55495345010661,50
181,55529958010661,50
182,55407388010661,50
183,55459349010661,50
184,54644677010661,50
185,55637470010661,57
186,54562495010661,50
187,55391361010661,57
188,55365084010661,56
189,54811500010661,56
190,54742558010661,50
191,54635440010661,50
192,55271810010661,50
193,55388545010661,56
194,55377171010661,50
195,54830911010661,50
196,55340103010661,57
197,54676205010661,50
198,54645380010661,57
199,55050389010661,50
200,55387028010661,50
201,55275051010661,50
202,55344384010661,50
203,60204193010661,50
204,55468361010661,50
205,55177611010661,56
206,54824752010661,50
207,54719771010661,50
208,55010690010661,56
209,54543153010661,50
210,55232807010661,50
211,55576288010661,50
212,54783995010661,56
213,55371127010661,50
214,55563286010661,56
215,54911494010661,50
216,54721740010661,50
217,54727266010661,56
218,54865173010661,50
219,55012901010661,50
220,60214832010661,50
221,54590717010661,50
222,55346845010661,50
223,55594313010661,57
224,54915254010661,57
225,55334105010661,56
226,55466394010661,50
227,55289744010661,50
228,54596499010661,50
229,54859345010661,50
230,54778965010661,56
231,55641083010661,50
232,54777415010661,50
233,55575040010661,57
234,55107825010661,57
235,54757375010661,50
236,55348332010661,50
237,54929525010661,50
238,55405265010661,56
239,54758751010661,50
240,55159986010661,50
241,54750407010661,50
242,54624216010661,50
243,54936313010661,50
244,54859916010661,50
245,55141200010661,50
246,54769583010661,50
247,54676388010661,56
248,54939862010661,50
249,55242670010661,50
250,55344793010661,50
251,62215842010661,50
252,54817774010661,50
253,54699097010661,56
254,54690231010661,50
255,54668736010661,50
256,55389954010661,56
257,62241776010661,56
258,55038670010661,50
259,54725253010661,57
260,54743260010661,50
261,54953653010661,50
262,54692026010661,50
263,55340332010661,50
264,55047512010661,50
265,55312978010661,50
266,54745694010661,56
267,54547400010661,50
268,55573916010661,57
269,55136012010661,56
270,55006721010661,56
271,55173833010661,56
272,55295928010661,50
273,54946139010661,50
274,55213342010661,50
275,55378962010661,57
276,54753791010661,50
277,54844461010661,50
278,55186293010661,50
279,55312786010661,56
280,54547064010661,50
281,54578588010661,56
282,55048774010661,50
283,54874244010661,56
284,54896273010661,50
285,55300037010661,51
286,55744634010661,56
287,54671754010661,56
288,54836532010661,56
289,54816393010661,56
290,55622368010661,56
291,54989713010661,56
292,55318180010661,50
293,55027966010661,50
294,55401666010661,50
295,55391736010661,57
296,54617353010661,50
297,55530298010661,50
298,55407139010661,50
299,55033968010661,50
300,55328300010661,50
301,55566141010661,50
302,54919799010661,56
303,55317255010661,57
304,54577118010661,56
305,54814762010661,50
306,55107158010661,57
307,55631791010661,56
308,55299187010661,51
309,54998204010661,50
310,54927310010661,50
311,54642012010661,50
312,55033960010661,50
313,55325449010661,50
314,54636504010661,50
315,55404874010661,56
316,55185585010661,56
317,55401979010661,50
318,55415795010661,50
319,55042888010661,50
320,55703833010661,50
321,55176204010661,56
322,54953109010661,50
323,55649889010661,56
324,55593869010661,57
325,54831642010661,50
326,55726877010661,50
327,54987892010661,56
328,55316602010661,57
329,55037319010661,50
330,54618650010661,50
331,54853236010661,50
332,54788240010661,50
333,54755080010661,50
334,55610764010661,50
335,54704020010661,50
336,54686675010661,50
337,54992459010661,50
338,62227590010661,50
339,55542987010661,50
340,55298500010661,51
341,55112107010661,50
342,55215380010661,50
343,54935079010661,50
344,55119166010661,57
345,54614280010661,50
346,54929005010661,50
347,54837209010661,56
348,55109114010661,57
349,54875040010661,55
350,54585607010661,50
351,55314940010661,50
352,55057258010661,56
353,55651832010661,56
354,54915814010661,50
355,55035207010661,56
356,55175110010661,56
357,60372694010661,50
358,55725037010661,50
359,54582219010661,50
360,54603987010661,50
361,54662634010661,56
362,55376247010661,50
363,55163157010661,50
364,54711073010661,50
365,55083159010661,56
366,54691760010661,50
367,55499722010661,50
368,54718699010661,50
369,55317072010661,50
370,54586402010661,50
371,55406736010661,50
372,55154188010661,50
373,54941489010661,51
374,54817458010661,50
375,55117885010661,50
376,54634432010661,50
377,55639386010661,56
378,54604625010661,50
379,55290821010661,56
380,55638903010661,57
381,55775922010661,50
382,55311824010661,56
383,55724586010661,50
384,54552627010661,56
385,54614348010661,50
386,54561104010661,50
387,54576777010661,56
388,55161567010661,50
389,54812206010661,56
390,60372188010661,50
391,54665809010661,57
392,55072669010661,51
393,55060814010661,56
394,54576550010661,56
395,54801307010661,51
396,54795284010661,56
397,55503248010661,50
398,54866098010661,50
399,54619912010661,50
400,55558437010661,50
401,55137957010661,56
402,54608341010661,50
403,54707911010661,50
404,54544395010661,50
405,55638661010661,57
406,55563487010661,50
407,54553188010661,56
408,55562245010661,50
409,55014628010661,56
410,54612181010661,50
411,62208868010661,50
412,54938537010661,50
413,54694025010661,50
414,55227496010661,56
415,55406470010661,50
416,54814147010661,50
417,55359560010661,50
418,55656821010661,50
419,54621773010661,50
420,54689157010661,50
421,54691453010661,50
422,54793117010661,50
423,54832401010661,50
424,54898684010661,50
425,54837766010661,50
426,55028948010661,50
427,54741140010661,50
428,54544123010661,50
429,55120881010661,57
430,55378937010661,50
431,54862223010661,50
432,54905198010661,50
433,54963318010661,50
434,54543889010661,50
435,54894125010661,50
436,54693776010661,50
437,55281526010661,50
438,54561540010661,51
439,54640052010661,50
440,54614646010661,50
441,55049822010661,50
442,60371796010661,50
443,55349046010661,50
444,55738685010661,50
445,55006315010661,50
446,54859715010661,50
447,55210635010661,50
448,54794351010661,50
449,55469229010661,50
450,55247976010661,50
451,55050616010661,50
452,55355329010661,50
453,54830790010661,50
454,54853666010661,50
455,62229122010661,50
456,54748565010661,50
457,55736241010661,50
458,55400610010661,50
459,54795332010661,50
460,55516937010661,50
461,54637792010661,50
462,55330436010661,50
463,54915486010661,57
464,54674327010661,50
465,54843269010661,50
466,54686747010661,50
467,54817040010661,50
468,55137113010661,56
469,54976877010661,57
470,55559887010661,50
471,54857816010661,50
472,54758310010661,51
473,55055238010661,50
474,54558025010661,50
475,55061506010661,56
476,55032969010661,50
477,55777472010661,50
478,55011727010661,50
479,55569818010661,50
480,55115317010661,50
481,55015649010661,56
482,55221919010661,50
483,55208948010661,50
484,60373761010661,50
485,55798763010661,57
486,55108540010661,57
487,55663007010661,50
488,55418755010661,50
489,54586119010661,50
490,55118929010661,50
491,55001529010661,50
492,62205085010661,50
493,55601548010661,50
494,55634871010661,57
495,54628716010661,56
496,54789634010661,50
497,54657566010661,50
498,54748392010661,50
499,55411392010661,50
500,55640009010661,57
501,55289472010661,50
502,55538138010661,50
503,55442288010661,50
504,54587431010661,50
505,55814125010661,57
506,54592393010661,50
507,55267355010661,50
508,54904570010661,50
509,54675405010661,56
510,55099255010661,50
511,55233670010661,50
512,54618812010661,50
513,60165929010661,57
514,55284549010661,50
515,54966282010661,50
516,54863236010661,51
517,55287006010661,50
518,54910708010661,50
519,54933532010661,50
520,54621877010661,50
521,55348383010661,50
522,55286033010661,50
523,54611536010661,50
524,54707706010661,50
525,55076225010661,55
526,54743888010661,50
527,54816103010661,50
528,54709593010661,50
529,54948672010661,50
530,55491610010661,50
531,54869494010661,50
532,55288580010661,50
533,54729366010661,50
534,54645851010661,50
535,55240047010661,50
536,55783043010661,50
537,54744439010661,56
538,55013215010661,56
539,55531588010661,57
540,54773098010661,56
541,55251801010661,56
542,54904888010661,50
543,54781708010661,50
544,55415786010661,50
545,54723047010661,57
546,54841334010661,50
547,55299642010661,50
548,55011523010661,56
549,54640682010661,50
550,55272698010661,50
551,55265135010661,50
552,55035368010661,50
553,55419055010661,50
554,55238258010661,50
555,54757568010661,50
556,55117281010661,50
557,62206321010661,50
558,55451825010661,50
559,55150226010661,50
560,54635746010661,50
561,54632492010661,50
562,54974571010661,50
563,55085496010661,50
564,54972908010661,50
565,54886745010661,50
566,55213121010661,50
567,55457515010661,50
568,55414388010661,50
569,55526451010661,56
570,55599401010661,50
571,55307841010661,50
572,54818670010661,50
573,54736647010661,50
574,55365770010661,56
575,55281083010661,50
576,54838218010661,56
577,54713764010661,50
578,55308001010661,50
579,62222050010661,50
580,55215367010661,50
581,54780771010661,56
582,55366073010661,56
583,62251597010661,57
584,55308520010661,50
585,55094301010661,50
586,55461037010661,50
587,54541353010661,50
588,54736998010661,50
589,55048561010661,50
590,62252478010661,57
591,54888524010661,50
592,55032257010661,56
593,54541466010661,50
594,55376094010661,50
595,55308913010661,50
596,55180743010661,56
597,55309434010661,50
598,55252846010661,56
599,54541539010661,50
600,54683856010661,50
601,54677446010661,56
602,54825634010661,50
603,62223201010661,50
604,55310078010661,50
605,55230562010661,50
606,54573273010661,56
607,62223910010661,50
608,55244572010661,50
609,54737763010661,50
610,54950832010661,50
611,54817141010661,56
612,55248828010661,50
613,55266166010661,50
614,55393996010661,57
615,55191436010661,50
616,54931420010661,50
617,55252490010661,50
618,55311320010661,50
619,54827498010661,50
620,55401879010661,56
621,54738949010661,50
622,55193467010661,50
623,54542119010661,50
624,55402272010661,50
625,55212598010661,50
626,55268142010661,56
627,55070931010661,50
628,55484114010661,50
629,54662434010661,50
630,55194380010661,50
631,55043755010661,50
632,55484864010661,50
633,54931288010661,50
634,55485191010661,50
635,54636951010661,50
636,54608685010661,50
637,55485684010661,50
638,55600062010661,56
639,54988921010661,50
640,54926111010661,50
641,55391670010661,50
642,54609182010661,50
643,55413805010661,50
644,54862194010661,50
645,55269612010661,50
646,55366991010661,56
647,55033551010661,50
648,54620853010661,50
649,60366789010661,50
650,55045647010661,50
651,55114087010661,50
652,55329166010661,50
653,54810520010661,50
654,55488867010661,50
655,54933425010661,50
656,60367092010661,50
657,55489533010661,50
658,54609767010661,50
659,60130572010661,50
660,54972001010661,50
661,55047333010661,50
662,55096834010661,50
663,55644198010661,50
664,55490417010661,50
665,55047718010661,50
666,55491121010661,50
667,55261113010661,50
668,55151572010661,50
669,55368080010661,56
670,55280903010661,50
671,54714153010661,50
672,55202880010661,50
673,55176153010661,50
674,55109238010661,50
675,55282456010661,50
676,55361202010661,50
677,55204208010661,50
678,54715321010661,50
679,55175666010661,50
680,54565125010661,50
681,54716083010661,50
682,55205226010661,50
683,55343938010661,50
684,55377902010661,50
685,54894307010661,50
686,55319410010661,50
687,55544514010661,50
688,54588369010661,50
689,55257456010661,50
690,55306509010661,50
691,55617228010661,50
692,54650264010661,50
693,54615286010661,50
694,55379503010661,50
695,55113997010661,57
696,55402143010661,50
697,55380192010661,50
698,54854060010661,50
699,55436145010661,50
700,55537032010661,57
701,54980552010661,50
702,54747783010661,50
703,54748068010661,50
704,55381074010661,50
705,55537799010661,57
706,55431270010661,50
707,54652553010661,50
708,55371652010661,50
709,54627162010661,50
710,54869259010661,51
711,55421777010661,50
712,55255782010661,50
713,54869719010661,50
714,54620118010661,50
715,55280262010661,50
716,54870063010661,50
717,54760734010661,50
718,55361678010661,50
719,55115084010661,50
720,55106772010661,50
721,55787005010661,50
722,54602226010661,50
723,55384112010661,50
724,55266265010661,50
725,55233513010661,50
726,55033801010661,50
727,54637547010661,50
728,60368279010661,50
729,55120696010661,50
730,60368903010661,50
731,55258678010661,50
732,55404268010661,56
733,54699594010661,50
734,54829359010661,50
735,54559879010661,50
736,55156024010661,50
737,54860263010661,50
738,55311492010661,50
740,54703480010661,50
741,54570369010661,50
742,54649699010661,50
743,55205687010661,50
744,54617770010661,50
745,54689579010661,50
746,54786674010661,50
747,54603005010661,50
748,54645612010661,50
749,54984617010661,50
750,55459945010661,50
751,54776012010661,50
752,54543336010661,50
753,55378569010661,50
754,55249149010661,50
755,54728196010661,50
756,54785339010661,50
757,54571420010661,50
758,62207470010661,50
759,55602264010661,50
760,54828499010661,50
761,54908699010661,50
762,54915693010661,50
763,54552315010661,50
764,54964666010661,50
765,54722369010661,50
766,54703981010661,50
767,55082031010661,50
768,54641267010661,50
769,54718237010661,50
770,54631102010661,50
771,55028524010661,50
772,54648707010661,50
773,55024434010661,50
774,55032614010661,50
775,54573890010661,56
776,54930670010661,50
777,55292114010661,50
778,55026795010661,50
779,54572078010661,50
780,55214276010661,50
781,54643477010661,50
782,54892378010661,50
783,54770669010661,50
784,55355741010661,50
785,55408693010661,50
786,55356440010661,50
787,55555224010661,50
788,55199446010661,50
789,54655821010661,50
790,54932159010661,50
791,55107122010661,50
792,55420188010661,50
793,54653310010661,50
794,54647099010661,50
795,55288270010661,50
796,54688431010661,50
797,55035951010661,50
798,55452279010661,50
799,54782924010661,50
800,55051572010661,50
801,54770235010661,50
802,54620504010661,50
803,54794027010661,50
804,54592659010661,50
805,55052615010661,50
806,55702489010661,50
807,54691894010661,50
808,54825120010661,50
809,54840107010661,50
810,55103929010661,50
811,55116743010661,50
812,54678138010661,50
813,54970105010661,50
814,54551708010661,50
815,54786062010661,50
816,54731888010661,50
817,55207517010661,50
818,54783976010661,50
819,54678915010661,50
820,55221284010661,56
821,54621513010661,50
822,55325476010661,50
823,55207651010661,50
824,54969033010661,50
825,55183081010661,50
826,54592879010661,50
827,55627423010661,50
828,55692549010661,50
829,54744123010661,50
830,54681629010661,50
831,54897286010661,50
832,55422339010661,50
833,55062973010661,50
834,55091823010661,50
835,54624244010661,50
836,54843102010661,50
837,54972623010661,50
838,55093302010661,50
839,54843879010661,50
840,54844266010661,50
841,55117586010661,50
842,55214783010661,50
843,54844952010661,50
844,54845961010661,50
845,54971028010661,50
846,54846545010661,50
847,54661593010661,50
848,54911988010661,50
849,54544305010661,50
850,55605426010661,50
851,54847888010661,50
852,54776999010661,50
853,55210389010661,50
854,55303618010661,50
855,55241482010661,50
856,54848253010661,50
857,54728700010661,50
858,54658535010661,50
859,54704993010661,50
860,54785201010661,50
861,54702248010661,50
862,55039653010661,50
863,54549741010661,50
864,54956437010661,50
865,55040182010661,50
866,54618830010661,50
867,54652340010661,50
868,55617517010661,50
869,54960869010661,50
870,55415009010661,50
871,54550299010661,50
872,54550485010661,50
873,55213689010661,50
874,55056430010661,50
875,54907644010661,50
876,54624672010661,50
877,55315790010661,50
878,54632957010661,50
879,54625530010661,50
880,54713676010661,50
881,55411058010661,50
882,55426379010661,50
883,55351017010661,50
884,55607744010661,50
885,54566786010661,50
886,55239018010661,50
887,54715589010661,50
888,55666420010661,50
889,55427126010661,50
890,54634358010661,50
891,55291201010661,50
892,54977354010661,50
893,54634681010661,50
894,54738551010661,50
895,54662172010661,50
896,54901676010661,50
897,54738862010661,50
898,54634958010661,50
899,54635372010661,50
900,54902409010661,50
901,54950965010661,50
902,54766231010661,50
903,54903994010661,50
904,54904639010661,50
905,54766677010661,50
906,54766993010661,50
907,55258660010661,50
908,54767275010661,50
909,54919512010661,50
910,55179149010661,50
911,54767640010661,50
912,54874972010661,50
913,54967048010661,50
914,54769246010661,50
915,55107784010661,50
916,54921574010661,50
917,54770966010661,50
918,54923360010661,50
919,55110499010661,50
920,54948105010661,50
921,54924179010661,50
922,54659616010661,50
923,55111151010661,50
924,54948611010661,50
925,54595305010661,50
926,55204439010661,50
927,55161718010661,50
928,55598458010661,50
929,54661406010661,50
930,55163480010661,50
931,54999385010661,50
932,55164001010661,50
933,55164360010661,50
934,54550866010661,50
935,55166159010661,50
936,54791699010661,50
937,55166624010661,50
938,54969372010661,50
939,54793363010661,50
940,54955988010661,50
941,54960698010661,50
942,55367926010661,50
943,55274007010661,50
944,54763884010661,50
945,55276072010661,50
946,55236609010661,50
947,54988482010661,50
948,55277054010661,50
949,55438356010661,50
950,54765815010661,50
951,55278789010661,50
952,60156959010661,50
953,54906805010661,50
954,55279868010661,50
955,54961064010661,50
956,55007887010661,50
957,54895332010661,50
958,54961443010661,50
959,55281645010661,50
960,54962010010661,50
961,55282027010661,50
962,54698321010661,50
963,55282766010661,50
964,54571159010661,50
965,55435832010661,50
966,60159164010661,50
967,55436317010661,50
968,55439319010661,50
969,55440629010661,50
970,55441465010661,50
971,55199052010661,50
972,55442218010661,50
973,55443982010661,50
974,55619983010661,50
975,55284677010661,50
976,54702589010661,50
977,55445840010661,50
978,62191370010661,50
979,62194221010661,50
980,55424743010661,50
981,55680774010661,50
982,54705882010661,50
983,55681859010661,50
984,54958464010661,50
985,55685112010661,50
986,54998286010661,50
987,55685770010661,50
988,62200267010661,50
989,54928261010661,50
990,55168675010661,50
991,55622597010661,50
992,54928857010661,50
993,60148098010661,50
994,60148684010661,50
995,55171712010661,50
996,60149701010661,50
997,60152067010661,50
998,60152949010661,50
999,60153277010661,50
1000,54767684010661,50
1001,55447522010661,50
1002,55448203010661,50
1003,55223099010661,50
1004,55623944010661,50
1005,54709158010661,50
1006,54603571010661,50
1007,54597490010661,50
1008,60154208010661,50
1009,55213832010661,50
1010,54603329010661,50
1011,55252092010661,50
1012,54598608010661,50
1013,54598754010661,50
1014,54598861010661,50
1015,54598959010661,50
1016,54599046010661,50
1017,55227861010661,50
1018,54600098010661,50
1019,54600281010661,50
1020,54600443010661,50
1021,54714526010661,50
1022,54715139010661,50
1023,54716248010661,50
1024,54717119010661,50
1025,54717440010661,50
1026,55004654010661,50
1027,54718837010661,50
1028,54719250010661,50
1029,54882707010661,50
1030,54883535010661,50
1031,54885260010661,50
1032,54886607010661,50
1033,54887854010661,50
1034,54889480010661,50
1035,55212597010661,50
1036,55007378010661,50
1037,54600637010661,50
1038,54600830010661,50
1039,54601612010661,50
1040,54601692010661,50
1041,54602006010661,50
1042,54723622010661,50
1043,54724416010661,50
1044,55243914010661,50
1045,54989783010661,50
1046,55201458010661,50
1047,54994134010661,50
1048,55463393010661,50
1049,55053127010661,50
1050,55263137010661,50
1051,55056912010661,50
1052,55289102010661,50
1053,54595918010661,50
1054,55174809010661,50
1055,55292383010661,50
1056,54910029010661,50
1057,54685579010661,50
1058,54740773010661,50
1059,54727454010661,50
1060,54933222010661,50
1061,54776276010661,50
1062,55173651010661,50
1063,54899364010661,50
1064,55461478010661,50
1065,55611186010661,50
1066,55319316010661,50
1067,54834747010661,50
1068,55635681010661,50
1069,54944688010661,50
1070,54636399010661,50
1071,54606361010661,50
1072,55627852010661,50
1073,55213989010661,50
1074,55315568010661,50
1075,54637350010661,50
1076,55657955010661,50
1077,55163612010661,50
1078,55182895010661,50
1079,55141174010661,50
1080,54952420010661,50
1081,55286238010661,50
1082,55696290010661,50
1083,54898087010661,50
1084,55157525010661,50
1085,55270579010661,56
1086,55118398010661,50
1087,55288924010661,50
1088,54626220010661,50
1089,54908973010661,50
1090,55047283010661,50
1091,54824805010661,50
1092,55396544010661,50
1093,54743554010661,50
1094,54953982010661,50
1095,54888355010661,50
1096,55612135010661,50
1097,60369437010661,50
1098,55053104010661,50
1099,54768289010661,50
1100,54722809010661,50
1101,62234334010661,50
1102,55113309010661,50
1103,55395229010661,50
1104,54779156010661,50
1105,54752420010661,50
1106,54891999010661,50
1107,54594968010661,50
1108,55614298010661,50
1109,54944546010661,51
1110,55052414010661,50
1111,55671804010661,50
1112,54606616010661,50
1113,54933787010661,50
1114,55210725010661,50
1115,54611932010661,50
1116,55387654010661,50
1117,55400213010661,50
1118,54973372010661,50
1119,54699784010661,50
1120,54780050010661,50
1121,55320629010661,50
1122,54682435010661,50
1123,54926096010661,50
1124,54762987010661,50
1125,55263770010661,50
1126,55676284010661,50
1127,55021820010661,50
1128,54866634010661,50
1129,54692534010661,50
1130,55495969010661,50
1131,54676952010661,50
1132,54698034010661,50
1133,54685890010661,50
1134,54859446010661,50
1135,55454810010661,50
1136,55030848010661,50
1137,54688044010661,50
1138,54852631010661,50
1139,54855416010661,50
1140,54670504010661,50
1141,54686494010661,50
1142,54856808010661,50
1143,54850810010661,50
1144,55738774010661,57
1145,100215786010661,51
1146,55074687010661,50
1147,89840607010661,50
1148,89840666010661,50
1149,55808637010661,50
1150,55990271010661,50
1151,89629577010661,50
1152,102510192010661,50
1153,89738415010661,50
1154,89738643010661,50
1155,55579800010661,50
1156,55580470010661,50
1157,102442715010661,50
1158,89591428010661,50
1159,89713403010661,50
1160,89690302010661,50
1161,55052840010661,50
1162,89638851010661,50
1163,89638896010661,50
1164,55664688010661,50
1165,55665843010661,50
1166,89762519010661,50
1167,89811978010661,57
1168,89596781010661,56
1169,89672404010661,50
1170,54949974010661,56
1171,54675463010661,50
1172,55539193010661,50
1173,54909317010661,50
1174,54681834010661,51
1175,56086764010661,50
1176,89596387010661,56
1177,55015021010661,50
1178,89724103010661,50
1179,62217511010661,50
1180,89720539010661,50
1181,54759318010661,50
1182,60199576010661,50
1183,102444323010661,56
1184,55399650010661,50
1185,55960071010661,56
1186,89781347010661,50
1187,55340795010661,50
1188,102444107010661,50
1189,55609415010661,50
1190,55746762010661,56
1191,89769604010661,56
1192,89765600010661,50
1193,54787401010661,50
1194,54589457010661,50
1195,89621961010661,50
1196,55770685010661,50
1197,55178058010661,56
1198,100219726010661,56
1199,54796580010661,56
1200,62249340010661,57
1201,55060266010661,50
1202,55288404010661,50
1203,55387315010661,56
1204,55474886010661,51
1205,89693490010661,50
1206,104974094010661,50
1207,55097257010661,50
1208,54995765010661,50
1209,89752574010661,50
1210,89645701010661,50
1211,89714238010661,57
1212,89594432010661,56
1213,89826627010661,50
1214,55111666010661,50
1215,55086027010661,50
1216,54557501010661,50
1217,54678887010661,56
1218,55498929010661,50
1219,54863102010661,50
1220,55116768010661,50
1221,54648936010661,50
1222,54895459010661,50
1223,55013549010661,50
1224,55218062010661,50
1225,55737253010661,50
1226,55046724010661,50
1227,89735034010661,50
1228,89830005010661,50
1229,54840191010661,50
1230,102510378010661,56
1231,55191943010661,50
1232,54664102010661,56
1233,60185724010661,55
1234,55230230010661,50
1235,55283481010661,55
1236,100254047010661,50
1237,54792492010661,50
1238,89696389010661,50
1239,55872450010661,50
1240,100196443010661,50
1241,54578720010661,56
1242,102441995010661,56
1243,55370569010661,50
1244,55703108010661,50
1245,54616622010661,50
1246,54800655010661,56
1247,55756651010661,50
1248,100205603010661,50
1249,89750936010661,50
1250,89775990010661,50
1251,55074287010661,50
1252,89686649010661,50
1253,55286467010661,50
1254,89723095010661,50
1255,89719271010661,57
1256,89769430010661,55
1257,54951990010661,50
1258,55210152010661,50
1259,55228966010661,50
1260,55459253010661,50
1261,55600864010661,50
1262,55167408010661,50
1263,56082340010661,50
1264,89796895010661,50
1265,55810071010661,57
1266,55967343010661,50
1267,55757341010661,50
1268,89620708010661,56
1269,54578863010661,56
1270,102387375010661,56
1271,54741116010661,50
1272,100201278010661,56
1273,89772707010661,50
1274,55398470010661,50
1275,55057121010661,50
1276,62212373010661,50
1277,89722804010661,50
1278,54699907010661,55
1279,54814826010661,50
1280,89679650010661,50
1282,54718595010661,50
1283,55518103010661,50
1284,89766341010661,50
1285,55653479010661,55
1286,55385981010661,56
1287,89679793010661,50
1288,54581395010661,56
1289,89763390010661,50
1290,55395069010661,56
1291,55265401010661,50
1292,54805839010661,50
1293,54788761010661,50
1294,55475758010661,51
1295,89606811010661,50
1296,89759396010661,50
1297,89659526010661,50
1298,55189894010661,56
1299,55227735010661,56
1300,55584825010661,56
1301,89618638010661,56
1302,89643560010661,50
1303,89808919010661,50
1304,55729698010661,50
1305,55543089010661,50
1306,54733142010661,50
1307,55708994010661,50
1308,54827029010661,50
1309,62273809010661,55
1310,54854512010661,50
1311,62218167010661,50
1312,55275917010661,50
1313,54987425010661,56
1314,89809180010661,51
1315,55739571010661,50
1316,55970521010661,50
1317,54603718010661,50
1318,54560716010661,50
1319,54694755010661,50
1320,89750376010661,50
1321,54685300010661,50
1322,100249358010661,50
1323,55419261010661,50
1324,55482832010661,50
1325,54719462010661,50
1326,54980423010661,50
1327,56072992010661,50
1328,89816833010661,50
1329,54844388010661,51
1330,89733100010661,50
1331,54656145010661,50
1332,102442676010661,56
1333,55184924010661,51
1334,89722405010661,50
1335,100225046010661,56
1336,55463287010661,50
1337,54788796010661,50
1338,55937097010661,50
1339,55589449010661,51
1340,55572434010661,50
1341,54769690010661,50
1342,55670646010661,50
1343,89621818010661,50
1344,89721095010661,50
1345,89776839010661,50
1346,55160376010661,50
1347,55310707010661,56
1348,55472861010661,50
1349,54986182010661,51
1350,54553347010661,56
1351,55487046010661,56
1352,55593089010661,50
1353,55670936010661,56
1354,89614584010661,51
1355,102442085010661,50
1356,54712167010661,50
1357,54739541010661,50
1358,102508569010661,50
1359,55832420010661,50
1360,55221075010661,50
1361,55117240010661,50
1362,89623010010661,50
